dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-101
the8x3_filename: 00560101
filename_extension: tbd
filename_label: sunfish-2022-110-0-101-tbd(00560101)
mission_name: regm20.mi
fileopen_time: Thu_May_19_07:12:28_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-101
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1652944407 32.839 427.736 96.191 NaN NaN NaN 
NaN NaN NaN 1652944411 NaN NaN NaN 2.87272 0.00291 0.938 
NaN NaN NaN 1652944472 NaN NaN NaN 2.87246 0.59119 0.9315 
0.000612456 1.2656 2.8908 1652944482 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1652944528 32.82 427.95 96.3 NaN NaN NaN 
NaN NaN NaN 1652944533 NaN NaN NaN 2.87696 1.54647 0.9626 
NaN NaN NaN 1652944594 NaN NaN NaN 2.87243 2.40732 0.908 
NaN NaN NaN 1652944649 32.97 425.428 95.369 NaN NaN NaN 
NaN NaN NaN 1652944655 NaN NaN NaN 2.86773 3.07763 0.8084 
NaN NaN NaN 1652944716 NaN NaN NaN 2.95722 3.65713 1.6377 
NaN NaN NaN 1652944770 32.12 438.818 100.676 NaN NaN NaN 
NaN NaN NaN 1652944777 NaN NaN NaN 2.94133 4.24981 1.5602 
0.00053454 1.2656 3.0952 1652944783 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1652944838 NaN NaN NaN 2.85253 4.84712 0.3817 
NaN NaN NaN 1652944891 34.268 388.655 86.408 NaN NaN NaN 
NaN NaN NaN 1652944899 NaN NaN NaN 2.8706 5.50241 0.5329 
NaN NaN NaN 1652944960 NaN NaN NaN 2.89136 6.21107 0.7252 
NaN NaN NaN 1652945012 34.661 366.957 82.908 NaN NaN NaN 
NaN NaN NaN 1652945021 NaN NaN NaN 2.94958 6.96306 1.3026 
NaN NaN NaN 1652945082 NaN NaN NaN 3.00882 7.73193 1.8715 
0.000206568 1.1752 0.1533 1652945084 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1652945133 34.411 360.467 83.341 NaN NaN NaN 
NaN NaN NaN 1652945143 NaN NaN NaN 3.01818 8.50191 1.9498 
