dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-94
the8x3_filename: 00560094
filename_extension: tbd
filename_label: sunfish-2022-110-0-94-tbd(00560094)
mission_name: regm20.mi
fileopen_time: Tue_May_17_18:28:55_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-94
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1652812201.002 32.758 382.936 92.454 NaN NaN NaN 
NaN NaN NaN 1652812205.002 NaN NaN NaN 3.16705 0.02651 3.5076 
NaN NaN NaN 1652812266.002 NaN NaN NaN 3.16614 0.45037 3.4918 
0.000333408 0.9944 0.2701 1652812267.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1652812322.002 32.783 383.254 92.375 NaN NaN NaN 
NaN NaN NaN 1652812327.002 NaN NaN NaN 3.16129 1.34642 3.4341 
NaN NaN NaN 1652812388.002 NaN NaN NaN 3.15776 2.09865 3.3877 
NaN NaN NaN 1652812443.002 32.838 383.285 92.133 NaN NaN NaN 
NaN NaN NaN 1652812449.002 NaN NaN NaN 3.15602 2.84246 3.3618 
NaN NaN NaN 1652812510.002 NaN NaN NaN 3.1491 3.58654 3.2817 
NaN NaN NaN 1652812564.002 32.927 382.298 91.643 NaN NaN NaN 
0.000302604 0.9944 1.1023 1652812568.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1652812571.002 NaN NaN NaN 3.14748 4.3373 3.2576 
NaN NaN NaN 1652812632.002 NaN NaN NaN 3.14725 5.09492 3.2503 
NaN NaN NaN 1652812685.002 32.976 381.137 91.314 NaN NaN NaN 
NaN NaN NaN 1652812693.002 NaN NaN NaN 3.14749 5.83164 3.248 
NaN NaN NaN 1652812754.002 NaN NaN NaN 3.14767 6.56108 3.2471 
NaN NaN NaN 1652812806.002 33.005 380.267 91.106 NaN NaN NaN 
NaN NaN NaN 1652812815.002 NaN NaN NaN 3.15431 7.25081 3.2713 
0.000242808 0.9944 0.5621 1652812869.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1652812876.002 NaN NaN NaN 3.16655 7.932 3.3579 
NaN NaN NaN 1652812927.002 33.287 369.292 88.822 NaN NaN NaN 
