dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-34
the8x3_filename: 00510034
filename_extension: tbd
filename_label: sunfish-2022-020-0-34-tbd(00510034)
mission_name: regm20.mi
fileopen_time: Fri_Jan_28_09:11:46_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-34
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
0.000400452 1.1752 0.2993 1643361161 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643361165 33.385 367.462 88.229 NaN NaN NaN 
NaN NaN NaN 1643361169 NaN NaN NaN 3.15837 0.03116 3.3641 
NaN NaN NaN 1643361230 NaN NaN NaN 3.16047 0.36416 3.3724 
NaN NaN NaN 1643361286 33.389 366.665 88.135 NaN NaN NaN 
NaN NaN NaN 1643361291 NaN NaN NaN 3.16436 1.4005 3.3825 
NaN NaN NaN 1643361352 NaN NaN NaN 3.16618 2.07989 3.3927 
NaN NaN NaN 1643361407 33.396 366.13 88.054 NaN NaN NaN 
NaN NaN NaN 1643361413 NaN NaN NaN 3.16702 2.65065 3.3951 
0.000184824 0.9944 0.2701 1643361462 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643361474 NaN NaN NaN 3.16743 3.52083 3.3921 
NaN NaN NaN 1643361528 33.4 366.003 88.024 NaN NaN NaN 
NaN NaN NaN 1643361535 NaN NaN NaN 3.16837 4.12268 3.3961 
NaN NaN NaN 1643361596 NaN NaN NaN 3.1691 4.61893 3.3997 
NaN NaN NaN 1643361649 33.412 365.521 87.925 NaN NaN NaN 
NaN NaN NaN 1643361657 NaN NaN NaN 3.16918 5.16695 3.3999 
NaN NaN NaN 1643361718 NaN NaN NaN 3.16946 5.70378 3.3996 
0.00019026 0.9944 0.2774 1643361763 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643361770 33.421 365.307 87.869 NaN NaN NaN 
NaN NaN NaN 1643361779 NaN NaN NaN 3.16973 6.32084 3.3991 
NaN NaN NaN 1643361840 NaN NaN NaN 3.17014 7.02831 3.3989 
NaN NaN NaN 1643361891 33.431 364.922 87.79 NaN NaN NaN 
NaN NaN NaN 1643361901 NaN NaN NaN 3.17068 7.76533 3.4016 
