dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-59
the8x3_filename: 00550059
filename_extension: sbd
filename_label: sunfish-2022-077-0-59-sbd(00550059)
mission_name: regm20.mi
fileopen_time: Tue_Apr__5_11:54:18_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-59
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN -280 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -272.608 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649160904.457 NaN NaN NaN NaN 7.9044 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5354.47762221179 -5039.44915304588 NaN 1649160934.462 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.37061 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649160964.468 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 128.287 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649160994.474 12.8287 NaN 0.0541052 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN 0.0990412 NaN NaN 137.303 NaN NaN NaN NaN NaN NaN 1.28107 NaN NaN -0.342085 1649161084.492 13.7303 NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 149.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649161204.514 14.9003 NaN 0.0541052 NaN NaN NaN NaN NaN 
-0.267821 NaN 0.0345684 NaN NaN NaN NaN NaN NaN NaN 14.6223 -0.218879 NaN NaN 0.0376329 NaN NaN NaN NaN NaN NaN NaN NaN 1649161294.532 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 160.485 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649161324.538 16.0485 NaN 0.0541052 NaN NaN NaN NaN NaN 
NaN NaN NaN 1.37093 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649161384.549 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0928002 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649161414.555 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 171.291 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649161444.561 17.1291 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.51495 NaN NaN -0.333358 1649161504.573 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN -280 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -272.971 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649161534.58 NaN NaN NaN NaN 7.89458 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 182.14 NaN NaN NaN NaN NaN NaN NaN 5354.51856932314 -5039.33976999086 NaN 1649161564.585 18.214 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 192.683 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649161684.609 19.2683 NaN 0.0523599 NaN NaN NaN NaN NaN 
-0.267821 NaN 0.0366847 NaN NaN NaN NaN NaN NaN NaN 14.6184 -0.218879 NaN NaN -0.0202639 NaN NaN NaN NaN NaN NaN NaN NaN 1649161714.615 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0894578 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649161744.621 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.37094 NaN NaN NaN NaN NaN NaN NaN NaN 203.533 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649161804.63 20.3533 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 211.588 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649161894.648 21.1588 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.977384 NaN NaN -0.336849 1649161924.654 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 222.568 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649162014.671 22.2568 NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0902644 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649162074.683 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.267821 NaN 0.125118 NaN NaN NaN NaN NaN NaN NaN 14.6141 -0.218879 233.373 NaN 0.0926349 NaN NaN NaN NaN NaN NaN NaN NaN 1649162134.695 23.3373 NaN 0.0506145 NaN NaN NaN NaN NaN 
NaN -280 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -273.084 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649162164.7 NaN NaN NaN NaN 7.86609 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5354.57417007372 -5039.26163479129 NaN 1649162194.706 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.37342 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649162224.712 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 244.069 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649162254.718 24.4069 NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.893609 NaN NaN -0.329867 1649162344.739 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0908476 NaN NaN 255.006 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649162374.745 25.5006 NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 266.073 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649162494.767 26.6073 NaN 0.0541052 NaN NaN NaN NaN NaN 
-0.267821 NaN 0.0631278 NaN NaN NaN NaN NaN NaN NaN 14.6111 -0.218879 NaN NaN 0.0723711 NaN NaN NaN NaN NaN NaN NaN NaN 1649162554.779 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 277.206 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649162614.791 27.7206 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN 1.37555 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649162644.796 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0919748 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649162704.807 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 288.23 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649162734.813 28.823 NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.31598 NaN NaN -0.329867 1649162764.819 NaN NaN NaN NaN NaN NaN NaN NaN 
