dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-30
the8x3_filename: 00510030
filename_extension: tbd
filename_label: sunfish-2022-020-0-30-tbd(00510030)
mission_name: regm20.mi
fileopen_time: Thu_Jan_27_12:09:19_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-30
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
0.000193884 0.9944 0.2628 1643285405 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643285409 33.502 368.601 87.847 NaN NaN NaN 
NaN NaN NaN 1643285413 NaN NaN NaN 3.14378 0.02979 3.0881 
NaN NaN NaN 1643285474 NaN NaN NaN 3.14553 0.412 3.1037 
NaN NaN NaN 1643285530 33.504 367.615 87.741 NaN NaN NaN 
NaN NaN NaN 1643285535 NaN NaN NaN 3.14791 1.22879 3.1288 
NaN NaN NaN 1643285596 NaN NaN NaN 3.14885 1.91156 3.1448 
NaN NaN NaN 1643285651 33.506 366.971 87.673 NaN NaN NaN 
NaN NaN NaN 1643285657 NaN NaN NaN 3.1511 2.58379 3.155 
0.000186636 0.9944 0.2409 1643285706 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643285718 NaN NaN NaN 3.15079 3.18214 3.1501 
NaN NaN NaN 1643285772 33.514 366.654 87.607 NaN NaN NaN 
NaN NaN NaN 1643285779 NaN NaN NaN 3.1507 3.82573 3.1485 
NaN NaN NaN 1643285840 NaN NaN NaN 3.1511 4.49936 3.1507 
NaN NaN NaN 1643285893 33.524 366.36 87.539 NaN NaN NaN 
NaN NaN NaN 1643285901 NaN NaN NaN 3.15227 5.25294 3.1561 
NaN NaN NaN 1643285962 NaN NaN NaN 3.15241 5.97193 3.1512 
0.000186636 0.9944 0.2482 1643286007 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643286014 33.53 365.986 87.477 NaN NaN NaN 
NaN NaN NaN 1643286023 NaN NaN NaN 3.15302 6.67105 3.1588 
NaN NaN NaN 1643286084 NaN NaN NaN 3.15365 7.34594 3.1597 
NaN NaN NaN 1643286135 33.525 366.075 87.506 NaN NaN NaN 
NaN NaN NaN 1643286145 NaN NaN NaN 3.15423 8.05164 3.1635 
