dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-119
the8x3_filename: 00510119
filename_extension: tbd
filename_label: sunfish-2022-020-0-119-tbd(00510119)
mission_name: regm20.mi
fileopen_time: Mon_Feb_14_02:32:48_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-119
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1644805992.273 NaN NaN NaN 3.18587 0.01144 3.6144 
NaN NaN NaN 1644806051.273 33.342 364.437 88.115 NaN NaN NaN 
NaN NaN NaN 1644806052.273 NaN NaN NaN 3.18806 0.11509 3.6339 
0.000255492 0.9944 0.3431 1644806083.273 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644806113.273 NaN NaN NaN 3.18998 0.57316 3.6341 
NaN NaN NaN 1644806172.273 33.328 363.986 88.132 NaN NaN NaN 
NaN NaN NaN 1644806174.273 NaN NaN NaN 3.19136 1.0008 3.6435 
NaN NaN NaN 1644806235.273 NaN NaN NaN 3.19185 1.30477 3.6404 
NaN NaN NaN 1644806293.273 33.329 363.938 88.119 NaN NaN NaN 
NaN NaN NaN 1644806296.273 NaN NaN NaN 3.19253 1.57034 3.644 
NaN NaN NaN 1644806357.273 NaN NaN NaN 3.19258 2.04714 3.6362 
0.000179388 0.9944 0.3431 1644806384.273 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644806414.273 33.331 363.852 88.105 NaN NaN NaN 
NaN NaN NaN 1644806418.273 NaN NaN NaN 3.19312 2.56176 3.6428 
NaN NaN NaN 1644806479.273 NaN NaN NaN 3.1937 3.00819 3.6444 
NaN NaN NaN 1644806535.273 33.339 363.589 88.044 NaN NaN NaN 
NaN NaN NaN 1644806540.273 NaN NaN NaN 3.19392 3.55906 3.6466 
NaN NaN NaN 1644806601.273 NaN NaN NaN 3.19451 4.07673 3.6485 
NaN NaN NaN 1644806656.273 33.343 363.438 88.011 NaN NaN NaN 
NaN NaN NaN 1644806662.273 NaN NaN NaN 3.19472 4.62125 3.6481 
0.000177576 0.9944 0.3504 1644806685.273 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644806723.273 NaN NaN NaN 3.19506 5.22037 3.6509 
