dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-0
the8x3_filename: 00550000
filename_extension: tbd
filename_label: sunfish-2022-077-0-0-tbd(00550000)
mission_name: regm20.mi
fileopen_time: Sat_Mar_19_17:20:24_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-0
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
0.00037146 1.0848 0.0657 1647710425.013 33.641 363.426 86.766 NaN NaN NaN 
NaN NaN NaN 1647710510.002 NaN NaN NaN 3.15456 0.03343 3.1219 
NaN NaN NaN 1647710546.002 33.689 362.18 86.449 NaN NaN NaN 
NaN NaN NaN 1647710571.002 NaN NaN NaN 3.15448 0.07406 3.1207 
NaN NaN NaN 1647710632.002 NaN NaN NaN 3.15501 0.34888 3.1239 
NaN NaN NaN 1647710667.002 33.679 361.725 86.444 NaN NaN NaN 
NaN NaN NaN 1647710693.002 NaN NaN NaN 3.15638 0.84502 3.1319 
0.000166704 0.9944 0.1387 1647710726.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1647710754.002 NaN NaN NaN 3.15522 1.36815 3.1212 
NaN NaN NaN 1647710788.002 33.692 361.637 86.383 NaN NaN NaN 
NaN NaN NaN 1647710815.002 NaN NaN NaN 3.15761 1.94921 3.1357 
NaN NaN NaN 1647710876.002 NaN NaN NaN 3.15685 2.46849 3.1309 
NaN NaN NaN 1647710909.002 33.716 360.649 86.188 NaN NaN NaN 
NaN NaN NaN 1647710937.002 NaN NaN NaN 3.16097 3.04954 3.1686 
NaN NaN NaN 1647710998.002 NaN NaN NaN 3.16459 3.58626 3.1994 
0.000159456 0.9944 0.2117 1647711027.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1647711030.002 33.765 358.295 85.759 NaN NaN NaN 
NaN NaN NaN 1647711059.002 NaN NaN NaN 3.16853 4.14344 3.2318 
NaN NaN NaN 1647711120.002 NaN NaN NaN 3.16706 4.6663 3.2102 
NaN NaN NaN 1647711151.002 33.818 356.661 85.384 NaN NaN NaN 
NaN NaN NaN 1647711181.002 NaN NaN NaN 3.1658 5.1863 3.2016 
NaN NaN NaN 1647711242.003 NaN NaN NaN 3.16445 5.72509 3.1836 
