dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-26
the8x3_filename: 00410026
filename_extension: sbd
filename_label: sunfish-2021-335-1-26-sbd(00410026)
mission_name: regm20.mi
fileopen_time: Sat_Dec__4_11:34:49_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-26
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN 0.10707 0.760672 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0868453 NaN NaN NaN NaN 0.287979 NaN NaN NaN 1638618904.064 NaN NaN 0.010472 NaN NaN NaN 4 
-0.19435 -212.5 NaN NaN NaN NaN NaN NaN 14.8905 -0.1768 NaN NaN 127.708 -204.98 NaN NaN NaN NaN NaN NaN 4812.48930609411 -5303.97342023146 NaN 1638618908.068 12.7708 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 130.721 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638618940.14 13.0721 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.155757 0.761942 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.167901 NaN NaN NaN NaN 0.546288 NaN NaN NaN 1638618964.154 NaN NaN 0.0139626 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 133.713 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638618972.164 13.3713 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 136.793 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619004.187 13.6793 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.140478 0.762441 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.138952 NaN NaN NaN NaN 0.542797 NaN NaN NaN 1638619024.26 NaN NaN 0.010472 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 139.719 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619036.267 13.9719 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619056.284 NaN NaN NaN 7.97645 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 142.667 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619068.296 14.2667 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.124799 0.762866 -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.115794 NaN NaN NaN NaN 0.616101 NaN NaN -0.305433 1638619084.31 NaN NaN 0.0122173 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 145.31 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619100.325 14.531 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 148.018 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619132.412 14.8018 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.308208 0.76329 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.293967 NaN NaN NaN NaN 0.55676 NaN NaN NaN 1638619144.424 NaN NaN 0.015708 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 150.879 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619164.44 15.0879 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 153.914 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619196.519 15.3914 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0948651 0.763326 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.104214 NaN NaN NaN NaN 0.877901 NaN NaN NaN 1638619204.523 NaN NaN 0.015708 NaN NaN NaN 4 
-0.19435 -212.5 NaN NaN NaN NaN NaN NaN 14.8759 -0.1768 NaN NaN NaN -205.093 NaN NaN NaN NaN NaN NaN 4812.52617318288 -5303.96126348876 NaN 1638619208.528 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 156.622 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619228.541 15.6622 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 159.374 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619260.564 15.9374 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0857025 0.763034 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0463175 NaN NaN NaN NaN 0.712094 NaN NaN NaN 1638619264.571 NaN NaN 0.010472 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 162.104 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619292.641 16.2104 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.275019 0.763355 NaN NaN NaN NaN NaN NaN NaN NaN 164.834 NaN 0.264791 NaN NaN NaN NaN 0.649262 NaN NaN NaN 1638619324.663 16.4834 NaN 0.015708 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 167.716 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619356.686 16.7716 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0628283 0.763275 -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0665814 NaN NaN NaN NaN 0.919789 NaN NaN -0.305433 1638619384.763 NaN NaN 0.0122173 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 170.424 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619388.771 17.0424 NaN NaN NaN NaN NaN NaN 
