dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-204
the8x3_filename: 00510204
filename_extension: tbd
filename_label: sunfish-2022-020-0-204-tbd(00510204)
mission_name: regm20.mi
fileopen_time: Thu_Mar_10_03:54:03_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-204
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1646884478 33.608 365.35 87.088 NaN NaN NaN 
NaN NaN NaN 1646884500.002 NaN NaN NaN 3.1481 0.01281 3.104 
NaN NaN NaN 1646884561.002 NaN NaN NaN 3.14913 0.34673 3.1147 
0.000175764 0.9944 0.2263 1646884592.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1646884598.002 33.638 363.53 86.789 NaN NaN NaN 
NaN NaN NaN 1646884622.002 NaN NaN NaN 3.15001 1.1245 3.118 
NaN NaN NaN 1646884683.002 NaN NaN NaN 3.15036 1.95788 3.1193 
NaN NaN NaN 1646884719.002 33.648 363.175 86.715 NaN NaN NaN 
NaN NaN NaN 1646884744.002 NaN NaN NaN 3.15104 2.53125 3.1221 
NaN NaN NaN 1646884805.002 NaN NaN NaN 3.15121 3.19286 3.1228 
NaN NaN NaN 1646884840.002 33.652 363.044 86.685 NaN NaN NaN 
NaN NaN NaN 1646884866.002 NaN NaN NaN 3.15163 3.84753 3.1211 
0.000166704 0.9944 0.2482 1646884893.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1646884927.002 NaN NaN NaN 3.1518 4.56019 3.1214 
NaN NaN NaN 1646884961.002 33.658 362.868 86.642 NaN NaN NaN 
NaN NaN NaN 1646884988.002 NaN NaN NaN 3.1519 5.41955 3.1194 
NaN NaN NaN 1646885049.002 NaN NaN NaN 3.15286 6.29744 3.1256 
NaN NaN NaN 1646885082.002 33.664 362.69 86.602 NaN NaN NaN 
NaN NaN NaN 1646885110.002 NaN NaN NaN 3.15352 7.05352 3.1294 
NaN NaN NaN 1646885171.002 NaN NaN NaN 3.1542 7.65379 3.1343 
0.000164892 0.9944 0.2555 1646885194.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1646885203.002 33.673 362.243 86.522 NaN NaN NaN 
