dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-12
the8x3_filename: 00410012
filename_extension: sbd
filename_label: sunfish-2021-335-1-12-sbd(00410012)
mission_name: regm20.mi
fileopen_time: Fri_Dec__3_11:42:02_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-12
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN 0.212711 1.33081 NaN NaN NaN NaN NaN NaN NaN NaN 284.031 NaN 0.18527 NaN NaN NaN NaN 0.996583 NaN NaN NaN 1638534141.863 28.4031 NaN 0.00523599 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 287.832 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534173.886 28.7832 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.171618 1.33141 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.193954 NaN NaN NaN NaN 1.33692 NaN NaN NaN 1638534201.958 NaN NaN 0.00698132 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 291.655 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534205.96 29.1655 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 295.478 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534237.979 29.5478 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.00557839 1.33118 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.00868453 NaN NaN NaN NaN 1.37532 NaN NaN NaN 1638534261.998 NaN NaN 0.00349066 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 299.214 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534270.007 29.9214 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534286.022 NaN 95.6259 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.345575 1638534290.084 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 95.5536 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534294.086 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 302.644 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534302.09 30.2644 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.00557839 1.33111 NaN NaN NaN NaN NaN NaN NaN NaN 306.402 NaN 0.00868453 NaN NaN NaN NaN 1.48877 NaN NaN NaN 1638534336.103 30.6402 NaN 0.00523599 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN 94.1578 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534366.109 NaN 93.7875 NaN NaN NaN NaN NaN 
-0.287776 -287.5 NaN NaN NaN NaN NaN NaN 14.8356 -0.272288 NaN NaN 313.502 -277.889 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534396.115 31.3502 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0266872 1.33037 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0434226 NaN NaN NaN NaN 1.38405 4805.22786375464 -5318.46165354409 NaN 1638534426.121 NaN NaN 0 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 320.34 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534456.125 32.034 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534460.129 NaN 69.7924 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 70.0923 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534464.133 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0266872 1.33023 NaN NaN NaN NaN NaN NaN NaN NaN 325.408 NaN -0.0434226 NaN NaN NaN NaN 1.41023 NaN NaN NaN 1638534502.144 32.5408 NaN 0.00872665 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534532.149 NaN 70.0923 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 331.525 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534562.155 33.1525 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0300965 1.32979 -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0434226 NaN NaN NaN NaN 1.37183 NaN NaN -0.342085 1638534592.161 NaN NaN 0.00174533 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 335.348 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534596.165 33.5348 51.7744 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 51.7744 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534600.168 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 339.936 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534638.227 33.9936 NaN NaN 7.91881 NaN NaN NaN 
NaN NaN 0.0215551 1.32987 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0434226 NaN NaN NaN NaN 1.16064 NaN NaN NaN 1638534668.233 NaN 51.3895 0.00523599 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 343.89 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534672.235 34.389 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 41.4281 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534676.237 NaN NaN NaN NaN NaN NaN NaN 
-0.287776 -287.5 NaN NaN NaN NaN NaN NaN 14.8595 -0.272288 NaN NaN 348.565 -277.889 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534714.248 34.8565 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0414891 1.33063 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0492123 NaN NaN NaN NaN 1.18857 4805.25445497686 -5318.40809528155 NaN 1638534744.252 NaN 39.9912 0.00523599 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 352.388 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534748.257 35.2388 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 30.0249 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534752.261 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 357.151 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534790.272 35.7151 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.168245 1.33105 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.170796 NaN NaN NaN NaN 1.33343 NaN NaN NaN 1638534806.286 NaN 21.139 0.00698132 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN 20.2667 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534814.296 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 360.493 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534822.305 36.0493 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 365.059 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534854.426 36.5059 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0494478 1.33086 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0636865 NaN NaN NaN NaN 1.38056 NaN NaN NaN 1638534866.462 NaN 18.2926 -0.00349066 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN 19.6786 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534874.472 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 365.889 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638534886.485 36.5889 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.380482 1638534894.494 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0268297 1.33073 NaN NaN NaN NaN NaN NaN NaN NaN 358.243 NaN -0.0202639 NaN NaN NaN NaN 1.4556 NaN NaN NaN 1638534944.567 35.8243 NaN 0.0122173 NaN NaN NaN 4 
NaN NaN -0.0260871 1.33028 NaN NaN NaN NaN NaN NaN NaN NaN 347.888 NaN -0.0202639 NaN NaN NaN NaN 1.4748 NaN NaN NaN 1638535004.578 34.7888 NaN 0.020944 NaN NaN NaN 4 
-0.431091 112.5 NaN NaN NaN NaN NaN NaN 14.0764 -0.489158 NaN NaN NaN 112.945 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638535034.583 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 342.077 NaN NaN NaN NaN NaN NaN NaN 4805.2786249899 -5318.35560218959 NaN 1638535064.589 34.2077 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0566415 1.33085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0810556 NaN NaN NaN NaN 1.30725 NaN NaN NaN 1638535094.595 NaN NaN -0.020944 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 337.62 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638535124.601 33.762 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4805.0087 -5318.959 NaN NaN NaN NaN 1638535154.607 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0303036 1.33096 NaN NaN NaN NaN NaN NaN NaN NaN 333.797 NaN -0.0376329 NaN NaN NaN NaN 1.65283 NaN NaN NaN 1638535184.614 33.3797 NaN 0.0122173 NaN NaN NaN 5 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.50091 1638535214.619 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 329.122 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638535244.625 32.9122 NaN NaN 8.11695 NaN NaN NaN 
NaN NaN -0.0590382 1.3301 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0752659 NaN NaN NaN NaN 1.18857 NaN NaN NaN 1638535274.63 NaN NaN 0.0122173 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 323.879 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638535304.636 32.3879 NaN NaN NaN NaN NaN NaN 
-0.300232 112.5 0.0200235 1.33064 NaN NaN NaN NaN 14.5483 -0.286853 NaN NaN 317.39 112.967 0.0347381 NaN NaN NaN NaN 1.27584 NaN NaN NaN 1638535364.651 31.739 NaN 0.015708 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4805.29793325013 -5318.31354144054 NaN 1638535394.656 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 310.465 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638535424.662 31.0465 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0200235 1.33081 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0318433 NaN NaN NaN NaN 0.568977 NaN NaN NaN 1638535454.667 NaN NaN 0.0191986 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 306.008 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638535484.673 30.6008 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.206191 1.33263 0.3491 NaN NaN NaN NaN NaN NaN NaN 303.125 NaN 0.17369 NaN NaN NaN NaN 0.593412 NaN NaN 0.335103 1638535514.679 30.3125 NaN 0.0366519 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 295.129 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638535574.691 29.5129 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.11619 1.33607 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.144742 NaN NaN NaN NaN 0.925025 NaN NaN NaN 1638535604.697 NaN NaN 0.0261799 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 287.832 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638535634.703 28.7832 NaN NaN NaN NaN NaN NaN 
-0.336905 112.5 0.0535391 1.33797 NaN NaN NaN NaN 14.7973 -0.285235 NaN NaN 280.885 112.899 0.0868453 NaN NaN NaN NaN 1.1589 NaN NaN NaN 1638535694.714 28.0885 NaN 0.0139626 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4805.33876865765 -5318.27516473283 NaN 1638535724.719 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 274.178 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638535754.725 27.4178 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0320359 1.33875 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0463175 NaN NaN NaN NaN 1.27584 NaN NaN NaN 1638535784.731 NaN NaN 0.0122173 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 267.537 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638535814.738 26.7537 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.314159 1638535844.744 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0320359 1.33871 NaN NaN NaN NaN NaN NaN NaN NaN 261.092 NaN 0.0260536 NaN NaN NaN NaN 1.49924 NaN NaN NaN 1638535874.75 26.1092 NaN 0.0191986 8.14413 NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 254.997 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638535934.761 25.4997 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0368299 1.33778 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0318433 NaN NaN NaN NaN 1.54636 NaN NaN NaN 1638535964.767 NaN NaN 0.010472 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 248.465 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638535994.772 24.8465 NaN NaN NaN NaN NaN NaN 
-0.336905 112.5 NaN NaN NaN NaN NaN NaN 14.9256 -0.285235 NaN NaN NaN 113.058 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638536024.778 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0568257 1.33646 NaN NaN NaN NaN NaN NaN NaN NaN 242.086 NaN -0.0318433 NaN NaN NaN NaN 1.61443 4805.36048762196 -5318.21080357956 NaN 1638536054.784 24.2086 NaN 0.0139626 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 235.816 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638536114.794 23.5816 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.034603 1.33524 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0607917 NaN NaN NaN NaN 1.50447 NaN NaN NaN 1638536144.8 NaN NaN 0.0139626 NaN NaN NaN 4 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN 229.393 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.314159 1638536174.806 22.9393 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0383542 1.33459 NaN NaN NaN NaN NaN NaN NaN NaN 226.094 NaN -0.0405278 NaN NaN NaN NaN 1.53589 NaN NaN NaN 1638536204.812 22.6094 NaN 0.00872665 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 220.108 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638536264.825 22.0108 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.05552 1.3334 NaN NaN NaN NaN NaN NaN NaN NaN 216.941 NaN -0.0405278 NaN NaN NaN NaN 1.59349 NaN NaN NaN 1638536294.831 21.694 NaN 0.0191986 NaN NaN NaN 4 
-0.336905 112.5 -0.0493471 1.33254 NaN NaN NaN NaN 14.9975 -0.285235 NaN NaN 211.02 113.171 -0.055002 NaN NaN NaN NaN NaN NaN NaN NaN 1638536354.842 21.102 NaN 0.0174533 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.61967 4805.37794394123 -5318.14500359033 NaN 1638536384.847 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 205.362 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638536414.853 20.5362 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0679932 1.33112 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.055002 NaN NaN NaN NaN NaN NaN NaN NaN 1638536444.859 NaN NaN 0.0122173 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 199.354 NaN NaN NaN NaN NaN NaN 1.63886 NaN NaN NaN 1638536474.865 19.9354 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.308923 1638536504.871 NaN NaN NaN 8.1831 NaN NaN NaN 
NaN NaN -0.0735548 1.32946 NaN NaN NaN NaN NaN NaN NaN NaN 193.565 NaN -0.055002 NaN NaN NaN NaN NaN NaN NaN NaN 1638536534.876 19.3565 NaN 0.0139626 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.70344 NaN NaN NaN 1638536564.882 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 187.863 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638536594.888 18.7863 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0895413 1.3276 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0810556 NaN NaN NaN NaN NaN NaN NaN NaN 1638536624.894 NaN NaN 0.0122173 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 181.964 NaN NaN NaN NaN NaN NaN 1.74707 NaN NaN NaN 1638536654.9 18.1964 NaN NaN NaN NaN NaN NaN 
-0.336905 112.5 NaN NaN NaN NaN NaN NaN 15.0418 -0.285235 NaN NaN NaN 113.239 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638536684.906 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.098333 1.32548 NaN NaN NaN NaN NaN NaN NaN NaN 176.394 NaN -0.0810556 NaN NaN NaN NaN NaN 4805.38836596125 -5318.08079066274 NaN 1638536714.912 17.6394 NaN 0.0122173 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.73137 NaN NaN NaN 1638536744.917 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 170.954 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638536774.923 17.0954 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0977189 1.32347 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0810556 NaN NaN NaN NaN NaN NaN NaN NaN 1638536804.929 NaN NaN 0.0122173 NaN NaN NaN 4 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN 165.514 NaN NaN NaN NaN NaN NaN 1.75929 NaN NaN 0.298451 1638536834.935 16.5514 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.104236 1.32211 NaN NaN NaN NaN NaN NaN NaN NaN 162.892 NaN -0.0810556 NaN NaN NaN NaN NaN NaN NaN NaN 1638536864.941 16.2892 NaN 0.0191986 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 157.212 NaN NaN NaN NaN NaN NaN 1.7174 NaN NaN NaN 1638536924.954 15.7212 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0971163 1.31995 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.107109 NaN NaN NaN NaN NaN NaN NaN NaN 1638536954.959 NaN NaN 0.0122173 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 151.358 NaN NaN NaN NaN NaN NaN 1.79071 NaN NaN NaN 1638536984.965 15.1358 NaN NaN NaN NaN NaN NaN 
-0.336905 112.5 NaN NaN NaN NaN NaN NaN 15.0706 -0.285235 NaN NaN NaN 113.375 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638537014.971 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.114368 1.31755 NaN NaN NaN NaN NaN NaN 6.70371 20.8587 146.136 NaN -0.104214 NaN NaN NaN NaN NaN 4805.39581113826 -5318.01732254283 NaN 1638537044.977 14.6136 NaN 0.0122173 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.75406 NaN NaN NaN 1638537074.982 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 140.915 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638537104.988 14.0915 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.114357 1.31541 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.104214 NaN NaN NaN NaN NaN NaN NaN NaN 1638537134.994 NaN NaN 0.015708 8.23223 NaN NaN 4 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN 135.431 NaN NaN NaN NaN NaN NaN 1.78547 NaN NaN 0.352556 1638537165 13.5431 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.120646 1.31321 NaN NaN NaN NaN NaN NaN NaN NaN 129.467 NaN -0.107109 NaN NaN NaN NaN NaN NaN NaN NaN 1638537225.011 12.9467 NaN 0.0122173 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.81863 NaN NaN NaN 1638537255.017 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 123.634 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638537285.023 12.3634 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.134951 1.31083 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.130268 NaN NaN NaN NaN NaN NaN NaN NaN 1638537315.029 NaN NaN 0.0122173 NaN NaN NaN 4 
-0.438544 112.5 NaN NaN NaN NaN NaN NaN 15.0898 -0.422802 NaN NaN 117.845 113.534 NaN NaN NaN NaN NaN 1.8134 NaN NaN NaN 1638537345.035 11.7845 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4805.40123683472 -5317.9573331415 NaN 1638537375.041 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.135213 1.30847 NaN NaN NaN NaN NaN NaN NaN NaN 111.968 NaN -0.130268 NaN NaN NaN NaN NaN NaN NaN NaN 1638537405.046 11.1968 NaN 0.0122173 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.86576 NaN NaN NaN 1638537435.052 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 106.507 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638537465.058 10.6507 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.147783 1.30591 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.130268 NaN NaN NaN NaN NaN NaN NaN 0.338594 1638537495.064 NaN NaN 0.0139626 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 101.045 NaN NaN NaN NaN NaN NaN 1.83609 NaN NaN NaN 1638537525.07 10.1045 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.138035 1.30349 NaN NaN NaN NaN NaN NaN NaN NaN 95.5836 NaN -0.156321 NaN NaN NaN NaN NaN NaN NaN NaN 1638537585.083 9.55836 NaN 0.00698132 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.80293 NaN NaN NaN 1638537615.088 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 90.1001 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638537645.094 9.01001 NaN NaN NaN NaN NaN 4 
