dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-107
the8x3_filename: 00560107
filename_extension: sbd
filename_label: sunfish-2022-110-0-107-sbd(00560107)
mission_name: regm20.mi
fileopen_time: Thu_May_19_17:11:11_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-107
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0534647 -0.174671 NaN NaN NaN NaN NaN NaN 1652980301.778 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0218145 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1652980346.108 0.00218145 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN 0.101602 NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.5412 NaN NaN -0.493928 1652980414.158 NaN NaN 0.0488692 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 14.8339 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1652980452.391 1.48339 NaN NaN NaN NaN NaN NaN NaN 
NaN -330 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -322.106 NaN NaN NaN NaN NaN NaN 5130.30330522289 -5019.84788128564 NaN 1652980482.397 NaN NaN NaN NaN 8.07372 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1652980512.403 NaN NaN 0.0506145 NaN NaN NaN NaN NaN 
-0.471652 NaN 0.164523 NaN NaN NaN NaN NaN NaN NaN 14.6541 -0.485921 NaN NaN 0.176585 NaN NaN NaN NaN NaN NaN NaN NaN 1652980542.409 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 32.1982 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1652980572.415 3.21982 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1652980602.42 NaN NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1652980632.426 NaN NaN NaN NaN NaN 0.0534647 -0.174671 NaN 
NaN NaN NaN 3.71066 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1652980662.432 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 48.2537 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1652980692.438 4.82537 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.134214 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1652980722.444 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 62.9131 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1652980812.461 6.29131 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.65996 NaN NaN -0.324631 1652980842.467 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 76.9834 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1652980932.485 7.69834 NaN 0.0541052 NaN NaN NaN NaN NaN 
-0.471652 NaN 0.0843124 NaN NaN NaN NaN NaN NaN NaN 14.6025 -0.485921 NaN NaN 0.0434226 NaN NaN NaN NaN NaN NaN NaN NaN 1652980962.491 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.111278 NaN NaN 90.0721 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1652981052.508 9.00721 NaN 0.0471239 NaN NaN NaN NaN NaN 
NaN -330 NaN 3.71106 NaN NaN NaN NaN NaN NaN NaN NaN NaN -322.695 NaN NaN NaN NaN NaN NaN 5130.20831543486 -5019.84771510361 NaN 1652981082.514 NaN NaN NaN NaN 8.05505 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 102.354 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1652981172.531 10.2354 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.11018 NaN NaN -0.308923 1652981262.549 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 114.919 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1652981292.555 11.4919 NaN 0.0506145 NaN NaN NaN NaN NaN 
-0.471652 NaN 0.150535 NaN NaN NaN NaN NaN NaN 0.108399 14.5836 -0.485921 NaN NaN 0.124478 NaN NaN NaN NaN NaN NaN NaN NaN 1652981382.572 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 128.291 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1652981412.578 12.8291 NaN 0.0436332 NaN NaN NaN NaN NaN 
NaN NaN NaN 3.71211 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1652981502.595 NaN NaN NaN NaN NaN NaN NaN NaN 
