dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-135
the8x3_filename: 00510135
filename_extension: tbd
filename_label: sunfish-2022-020-0-135-tbd(00510135)
mission_name: regm20.mi
fileopen_time: Thu_Feb_17_23:10:49_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-135
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1645139511.002 NaN NaN NaN 3.1398 0.00812 3.0877 
NaN NaN NaN 1645139558.002 33.563 366.375 87.375 NaN NaN NaN 
0.000427632 1.1752 0.2774 1645139563.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1645139572.002 NaN NaN NaN 3.14188 0.2409 3.0954 
NaN NaN NaN 1645139633.002 NaN NaN NaN 3.14497 0.91639 3.0986 
NaN NaN NaN 1645139679.002 33.562 365.99 87.344 NaN NaN NaN 
NaN NaN NaN 1645139694.002 NaN NaN NaN 3.14758 1.68361 3.1022 
NaN NaN NaN 1645139755.002 NaN NaN NaN 3.14858 2.42902 3.1044 
NaN NaN NaN 1645139800.002 33.571 365.507 87.258 NaN NaN NaN 
NaN NaN NaN 1645139816.002 NaN NaN NaN 3.15039 3.1056 3.1171 
0.00017214 0.9944 0.2628 1645139864.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1645139877.002 NaN NaN NaN 3.15109 3.76832 3.1202 
NaN NaN NaN 1645139921.002 33.587 364.653 87.111 NaN NaN NaN 
NaN NaN NaN 1645139938.002 NaN NaN NaN 3.15304 4.39072 3.133 
NaN NaN NaN 1645139999.002 NaN NaN NaN 3.15778 4.83397 3.1756 
NaN NaN NaN 1645140042.002 33.611 363.468 86.897 NaN NaN NaN 
NaN NaN NaN 1645140060.002 NaN NaN NaN 3.16045 5.36905 3.2045 
NaN NaN NaN 1645140121.002 NaN NaN NaN 3.16146 5.94802 3.2114 
NaN NaN NaN 1645140163.002 33.64 362.089 86.644 NaN NaN NaN 
0.00017214 1.0848 0.2336 1645140165.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1645140182.002 NaN NaN NaN 3.16643 6.60778 3.2539 
NaN NaN NaN 1645140243.002 NaN NaN NaN 3.16019 7.22637 3.1955 
