dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-80
the8x3_filename: 00550080
filename_extension: tbd
filename_label: sunfish-2022-077-0-80-tbd(00550080)
mission_name: regm20.mi
fileopen_time: Sat_Apr__9_09:27:53_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-80
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1649496530.002 33.329 369.892 88.703 NaN NaN NaN 
NaN NaN NaN 1649496534.002 NaN NaN NaN 3.16358 0.0301 3.3094 
0.000210192 0.9944 0.5548 1649496575.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1649496595.002 NaN NaN NaN 3.16346 0.02857 3.3074 
NaN NaN NaN 1649496651.002 33.335 369.49 88.64 NaN NaN NaN 
NaN NaN NaN 1649496656.002 NaN NaN NaN 3.16394 0.26209 3.3095 
NaN NaN NaN 1649496717.002 NaN NaN NaN 3.16511 0.94377 3.3204 
NaN NaN NaN 1649496772.002 33.325 369.329 88.663 NaN NaN NaN 
NaN NaN NaN 1649496778.002 NaN NaN NaN 3.16558 1.61308 3.3219 
NaN NaN NaN 1649496839.002 NaN NaN NaN 3.16622 2.28852 3.3256 
0.000204756 0.9944 0.5329 1649496876.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1649496893.002 33.332 369.06 88.61 NaN NaN NaN 
NaN NaN NaN 1649496900.002 NaN NaN NaN 3.16619 2.93599 3.3233 
NaN NaN NaN 1649496961.002 NaN NaN NaN 3.1663 3.62337 3.3213 
NaN NaN NaN 1649497014.002 33.339 368.949 88.569 NaN NaN NaN 
NaN NaN NaN 1649497022.002 NaN NaN NaN 3.16697 4.35423 3.3255 
NaN NaN NaN 1649497083.002 NaN NaN NaN 3.16692 5.05703 3.3207 
NaN NaN NaN 1649497135.002 33.346 368.592 88.506 NaN NaN NaN 
NaN NaN NaN 1649497144.002 NaN NaN NaN 3.16833 5.70889 3.3335 
0.000206568 0.9944 0.5037 1649497177.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1649497205.002 NaN NaN NaN 3.16889 6.34657 3.3352 
NaN NaN NaN 1649497256.002 33.361 367.948 88.38 NaN NaN NaN 
