dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-69
the8x3_filename: 00550069
filename_extension: tbd
filename_label: sunfish-2022-077-0-69-tbd(00550069)
mission_name: regm20.mi
fileopen_time: Wed_Apr__6_23:13:32_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-69
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1649286872.002 33.326 367.943 88.526 NaN NaN NaN 
NaN NaN NaN 1649286876.002 NaN NaN NaN 3.17706 0.00976 3.4315 
0.0013445 1.1752 0.5986 1649286889.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1649286937.002 NaN NaN NaN 3.17763 0.53297 3.4256 
NaN NaN NaN 1649286993.002 33.329 367.551 88.474 NaN NaN NaN 
NaN NaN NaN 1649286998.002 NaN NaN NaN 3.1788 1.19266 3.4318 
NaN NaN NaN 1649287059.002 NaN NaN NaN 3.17555 1.75238 3.3891 
NaN NaN NaN 1649287114.002 33.347 368.207 88.464 NaN NaN NaN 
NaN NaN NaN 1649287120.002 NaN NaN NaN 3.17189 2.34285 3.3343 
NaN NaN NaN 1649287181.002 NaN NaN NaN 3.17093 2.78838 3.3308 
0.000206568 0.904 0.5183 1649287190.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1649287235.002 33.35 368.661 88.496 NaN NaN NaN 
NaN NaN NaN 1649287242.002 NaN NaN NaN 3.16972 3.23816 3.3019 
NaN NaN NaN 1649287303.002 NaN NaN NaN 3.16726 3.74342 3.2775 
NaN NaN NaN 1649287356.002 33.371 368.856 88.425 NaN NaN NaN 
NaN NaN NaN 1649287364.002 NaN NaN NaN 3.16675 4.28033 3.2645 
NaN NaN NaN 1649287425.002 NaN NaN NaN 3.16662 4.75407 3.2557 
NaN NaN NaN 1649287477.002 33.384 368.657 88.349 NaN NaN NaN 
NaN NaN NaN 1649287486.002 NaN NaN NaN 3.1665 5.28274 3.2545 
0.000213816 0.9944 0.5402 1649287491.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1649287547.002 NaN NaN NaN 3.16653 5.80474 3.2497 
NaN NaN NaN 1649287598.002 33.404 368.12 88.215 NaN NaN NaN 
