dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-075-0-3
the8x3_filename: 00540003
filename_extension: tbd
filename_label: sunfish-2022-075-0-3-tbd(00540003)
mission_name: regm20.mi
fileopen_time: Sat_Mar_19_05:27:12_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-075-0-3
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1647667661.874 33.681 363.241 86.581 NaN NaN NaN 
NaN NaN NaN 1647667689 NaN NaN NaN 3.14828 0.01279 3.0792 
NaN NaN NaN 1647667750 NaN NaN NaN 3.14876 0.46792 3.0811 
0.000175764 0.9944 0.219 1647667778 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1647667782 33.687 362.625 86.499 NaN NaN NaN 
NaN NaN NaN 1647667811 NaN NaN NaN 3.14963 1.21436 3.0863 
NaN NaN NaN 1647667872 NaN NaN NaN 3.15 1.77616 3.0885 
NaN NaN NaN 1647667903 33.697 362.207 86.419 NaN NaN NaN 
NaN NaN NaN 1647667933 NaN NaN NaN 3.15039 2.27901 3.0904 
NaN NaN NaN 1647667994 NaN NaN NaN 3.15043 2.81378 3.0876 
NaN NaN NaN 1647668024 33.698 362.137 86.405 NaN NaN NaN 
NaN NaN NaN 1647668055 NaN NaN NaN 3.15074 3.39029 3.0882 
0.000157644 0.9944 0.2336 1647668079 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1647668116 NaN NaN NaN 3.15114 3.967 3.0886 
NaN NaN NaN 1647668145 33.705 361.921 86.356 NaN NaN NaN 
NaN NaN NaN 1647668177 NaN NaN NaN 3.1514 4.46075 3.0887 
NaN NaN NaN 1647668238 NaN NaN NaN 3.15218 5.03415 3.0951 
NaN NaN NaN 1647668266 33.707 361.596 86.315 NaN NaN NaN 
NaN NaN NaN 1647668299 NaN NaN NaN 3.15421 5.5856 3.1124 
NaN NaN NaN 1647668360 NaN NaN NaN 3.15538 6.11196 3.1224 
0.00016308 0.9944 0.2117 1647668380 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1647668387 33.73 360.634 86.129 NaN NaN NaN 
NaN NaN NaN 1647668421 NaN NaN NaN 3.15886 6.61832 3.147 
