dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-294-2-0
the8x3_filename: 00290000
filename_extension: sbd
filename_label: sunfish-2021-294-2-0-sbd(00290000)
mission_name: regm20.mi
fileopen_time: Fri_Oct_22_14:06:55_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-294-2-0
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN NaN NaN NaN NaN NaN 24.5158 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912203.874 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912207.878 NaN NaN NaN 7.09221 -0.0748748 0.0162384 NaN 
-0.8 430 0.205815 0.141008 0.3491 NaN NaN NaN 14.5547 -0.793424 NaN NaN NaN -169.194 0.188165 NaN NaN NaN NaN 6.1488 4729.44864714256 -5307.05186477511 -0.230383 1634912211.882 NaN NaN -0.0680678 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 162.977 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912215.886 16.2977 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 162.714 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912247.938 16.2715 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.234939 0.14242 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.237377 NaN NaN NaN NaN 0.0191986 NaN NaN NaN 1634912271.958 NaN NaN -0.0523599 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 159.345 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912279.967 15.9345 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 154.093 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912312.051 15.4093 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0972897 0.142518 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.110004 NaN NaN NaN NaN 0.284489 NaN NaN NaN 1634912332.084 NaN NaN -0.0488692 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 146.916 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912344.097 14.6916 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 141.468 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912376.178 14.1468 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.00543969 0.139923 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.00578968 NaN NaN NaN NaN 0.240855 NaN NaN NaN 1634912392.19 NaN NaN -0.0680678 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 135.647 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912408.205 13.5647 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 130.155 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912440.228 13.0155 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.00164557 0.138854 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.00578968 NaN NaN NaN NaN 0.165806 NaN NaN NaN 1634912452.241 NaN NaN -0.0645772 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 124.707 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912472.31 12.4707 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 119.696 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912504.333 11.9696 NaN NaN NaN NaN NaN NaN 
0.862225 430 0.144653 0.139287 0.3491 NaN NaN NaN 14.8927 0.836342 NaN NaN NaN 430.326 0.130268 NaN NaN NaN NaN 0.0366519 4729.50502041453 -5307.06742306462 0.31765 1634912512.342 NaN NaN -0.0628319 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 114.423 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912536.363 11.4423 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 109.368 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912568.439 10.9368 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.144296 0.140123 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.130268 NaN NaN NaN NaN 0.150098 NaN NaN NaN 1634912572.447 NaN NaN -0.0610865 NaN NaN NaN 5 
