dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-349-0-19
the8x3_filename: 00450019
filename_extension: sbd
filename_label: sunfish-2021-349-0-19-sbd(00450019)
mission_name: regm20.mi
fileopen_time: Thu_Dec_23_15:34:33_2021
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-349-0-19
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640275052.821 15.7091 NaN 0.0122173 NaN NaN NaN NaN NaN 
-0.50477 NaN 0.0910909 NaN NaN NaN NaN NaN NaN 0.1193 15.1279 -0.408236 NaN NaN 0.0463175 NaN NaN NaN NaN NaN NaN NaN NaN 1640275112.833 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 167.923 NaN NaN NaN NaN NaN NaN 6.08771 NaN NaN -0.349066 1640275142.837 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640275172.843 17.1287 NaN 0.015708 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 181.661 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640275262.86 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640275292.866 18.5177 NaN 0.0191986 NaN NaN NaN NaN NaN 
NaN -330 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 192.014 -323.76 NaN NaN NaN NaN NaN NaN 4916.9526492255 -4715.53674583992 NaN 1640275352.877 NaN NaN NaN NaN 7.72886 NaN NaN 0 
NaN NaN NaN 0.444476 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640275412.889 19.9003 NaN 0.015708 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.115161 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640275442.895 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 206.101 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640275472.901 NaN NaN NaN NaN NaN NaN NaN NaN 
