dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-349-0-77
the8x3_filename: 00450077
filename_extension: sbd
filename_label: sunfish-2021-349-0-77-sbd(00450077)
mission_name: regm20.mi
fileopen_time: Tue_Jan_11_20:01:48_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-349-0-77
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.10369 0.120265 NaN NaN NaN NaN NaN NaN 1641931337.91 NaN NaN NaN NaN NaN -0.10369 0.120265 NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.439516 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1641931381.121 0.0439516 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN 0.0926517 NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.64607 NaN NaN -0.520108 1641931441.17 NaN NaN 0.102974 NaN NaN NaN NaN NaN 
-0.498342 NaN 0.42094 6.26066 NaN NaN NaN NaN NaN NaN 14.9694 -0.403381 12.9316 NaN 0.363989 NaN NaN NaN NaN NaN NaN NaN NaN 1641931475.601 1.29316 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1641931535.612 NaN NaN 0.0802851 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 29.4421 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1641931595.624 2.94421 NaN NaN NaN NaN NaN NaN NaN 
NaN -330 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -321.63 NaN NaN NaN NaN NaN NaN 5212.97380594304 -4834.06385437022 NaN 1641931655.634 NaN NaN 0.0767945 NaN 7.68596 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 41.0606 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1641931685.64 4.10606 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.119847 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1641931745.652 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1641931775.659 NaN NaN 0.0733038 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 54.0987 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1641931805.665 5.40987 NaN NaN 0 NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5.90619 NaN NaN -0.328122 1641931865.676 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.560044 NaN 0.0922295 6.26132 NaN NaN NaN NaN NaN NaN 14.9896 -0.542567 NaN NaN 0.0868453 NaN NaN NaN NaN NaN NaN NaN NaN 1641931895.682 NaN NaN 0.0750492 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 66.9402 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1641931925.688 6.69402 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1641932015.706 NaN NaN 0.0802851 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 79.1266 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1641932045.711 7.91266 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.104233 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1641932075.717 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1641932135.729 NaN NaN 0.0767945 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 91.0945 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1641932165.735 9.10945 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1641932225.747 NaN NaN 0.0802851 NaN NaN NaN NaN NaN 
NaN -330 NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 103.543 -322.219 NaN NaN NaN NaN NaN 5.95681 5213.04229335282 -4834.15506035345 -0.307178 1641932285.757 10.3543 NaN NaN NaN 7.67548 NaN NaN 0 
-0.560044 NaN 0.0880958 6.26176 NaN NaN NaN NaN NaN NaN 15.044 -0.542567 NaN NaN 0.107109 NaN NaN NaN NaN NaN NaN NaN NaN 1641932315.762 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1641932345.768 NaN NaN 0.0715585 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.108785 NaN NaN 116.712 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1641932405.78 11.6712 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1641932465.792 NaN NaN 0.0802851 NaN NaN NaN NaN NaN 
