dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-18
the8x3_filename: 00410018
filename_extension: sbd
filename_label: sunfish-2021-335-1-18-sbd(00410018)
mission_name: regm20.mi
fileopen_time: Fri_Dec__3_18:45:37_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-18
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
NaN NaN -0.45 1.0697 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.45385 NaN NaN NaN NaN 3.02989 NaN NaN NaN 1638557372.275 NaN NaN 0.0122173 NaN NaN NaN 4 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 19.6619 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.275762 1638557402.281 1.96619 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.354348 1.0658 NaN NaN NaN NaN NaN NaN NaN NaN 26.6746 NaN -0.39083 NaN NaN NaN NaN 2.5028 NaN NaN NaN 1638557462.291 2.66746 NaN 0.0191986 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638557492.297 NaN NaN NaN 7.8317 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 33.7966 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638557522.303 3.37966 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.251193 1.06176 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.289299 NaN NaN NaN NaN 1.96175 NaN NaN NaN 1638557552.309 NaN NaN 0.00349066 NaN NaN NaN 4 
-0.200592 -212.5 NaN NaN NaN NaN NaN NaN 14.7772 -0.293327 NaN NaN 40.2194 -206.635 NaN NaN NaN NaN NaN NaN 4807.62452779622 -5313.36055889423 NaN 1638557582.315 4.02194 NaN NaN NaN 0.0684715 -0.00925586 NaN 
NaN NaN -0.0136215 1.05996 NaN NaN NaN NaN NaN NaN NaN NaN 45.8558 NaN -0.144742 NaN NaN NaN NaN 0.6353 NaN NaN NaN 1638557642.326 4.58558 NaN -0.00698132 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 51.4485 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638557702.336 5.14485 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.192795 1.0618 -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.156321 NaN NaN NaN NaN 0.174533 NaN NaN -0.34383 1638557732.342 NaN NaN 0.00872665 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 57.8933 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638557762.347 5.78933 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.125668 1.06406 NaN NaN NaN NaN NaN NaN NaN NaN 64.9934 NaN 0.196849 NaN NaN NaN NaN 0.722566 NaN NaN NaN 1638557822.359 6.49934 NaN 0.0139626 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 72.0716 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638557882.37 7.20717 NaN NaN NaN NaN NaN NaN 
-0.128294 -212.5 0.0377084 1.06489 NaN NaN NaN NaN 14.8259 -0.150905 NaN NaN NaN -206.975 0.0376329 NaN NaN NaN NaN 1.02451 4807.66699660242 -5313.34211466802 NaN 1638557912.375 7.54142 NaN 0.0191986 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 78.6256 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638557942.38 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638557972.386 8.19026 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0230116 1.06471 NaN NaN NaN NaN NaN NaN NaN NaN 84.9829 NaN 0.0376329 NaN NaN NaN NaN 1.31074 NaN NaN NaN 1638558002.392 NaN NaN 0.015708 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558032.398 8.81944 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 91.6024 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.333358 1638558062.404 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.065784 1.0637 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0492123 NaN NaN NaN NaN 1.53065 NaN NaN NaN 1638558092.41 9.4945 NaN 0.0226893 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 98.0253 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558122.415 NaN NaN NaN 7.92929 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558152.42 10.128 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0875724 1.0621 NaN NaN NaN NaN NaN NaN NaN NaN 104.339 NaN -0.104214 NaN NaN NaN NaN 1.26711 NaN NaN NaN 1638558182.426 NaN NaN 0.00872665 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558212.432 10.7594 NaN NaN NaN NaN NaN NaN 
-0.128294 -212.5 NaN NaN NaN NaN NaN NaN 14.8677 -0.150905 NaN NaN 110.849 -207.405 NaN NaN NaN NaN NaN NaN 4807.69320608332 -5313.28541005195 NaN 1638558242.438 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0342994 1.06159 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0492123 NaN NaN NaN NaN 1.10654 NaN NaN NaN 1638558272.444 11.4148 NaN 0.015708 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 117.425 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558302.45 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558332.456 12.0746 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0196603 1.06141 NaN NaN NaN NaN NaN NaN NaN NaN 123.979 NaN -0.0144742 NaN NaN NaN NaN 0.98262 NaN NaN NaN 1638558362.462 NaN NaN 0.0139626 NaN NaN NaN 5 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.328122 1638558392.467 12.7234 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 127.562 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558396.47 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0196603 1.06165 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0144742 NaN NaN NaN NaN 0.980875 NaN NaN NaN 1638558424.538 13.038 NaN 0.0122173 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 130.533 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558428.545 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558456.563 13.3329 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 133.81 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558460.571 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.169354 1.06156 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.147637 NaN NaN NaN NaN 1.32296 NaN NaN NaN 1638558484.586 NaN NaN 0.015708 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558488.594 13.6541 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 137.043 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558492.598 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558520.882 13.984 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 140.364 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558524.889 NaN NaN NaN NaN NaN NaN NaN 
-0.128294 -212.5 -0.109244 1.06103 NaN NaN NaN NaN 14.8677 -0.150905 NaN NaN NaN -207.337 -0.127373 NaN NaN NaN NaN 1.19555 4807.72414828753 -5313.24255165201 NaN 1638558544.903 NaN NaN 0.0139626 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558552.914 14.3095 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 143.597 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558556.92 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558584.99 14.6328 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 146.787 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558588.992 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0665366 1.06088 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0781607 NaN NaN NaN NaN 1.02974 NaN NaN NaN 1638558605.001 NaN NaN 0.0122173 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558617.013 14.9561 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 149.867 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558621.021 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558649.039 15.2663 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 153.013 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558653.046 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0665366 1.06093 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0781607 NaN NaN NaN NaN 0.989602 NaN NaN NaN 1638558665.055 NaN NaN 0.00872665 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558681.137 15.5656 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 155.984 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558685.142 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.324631 1638558693.147 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 7.95005 22.1051 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558709.161 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558713.168 15.8606 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 158.933 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558717.172 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.260644 1.06133 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.254746 NaN NaN NaN NaN 0.827286 NaN NaN NaN 1638558725.177 NaN NaN 0.0122173 8.00494 NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558745.194 16.1555 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 161.817 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558749.201 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558777.267 16.4395 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 164.919 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558781.274 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.248974 1.06166 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.248956 NaN NaN NaN NaN 1.05069 NaN NaN NaN 1638558785.279 NaN NaN 0.0191986 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558809.293 16.7432 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 167.672 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558813.3 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558841.319 17.0337 NaN NaN NaN NaN NaN NaN 
-0.128294 -212.5 0.101798 1.06152 NaN NaN NaN NaN 14.8614 -0.150905 NaN NaN 170.665 -207.518 0.124478 NaN NaN NaN NaN 1.16588 4807.75440687405 -5313.20798612993 NaN 1638558845.383 NaN NaN 0.015708 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558873.399 17.3134 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 173.549 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558877.407 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0502655 1.06119 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0318433 NaN NaN NaN NaN 1.28282 NaN NaN NaN 1638558905.424 17.617 NaN 0.015708 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 176.432 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558909.432 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558937.502 17.9141 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 179.622 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558941.505 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.161976 1.06071 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.165006 NaN NaN NaN NaN 1.21999 NaN NaN NaN 1638558965.519 NaN NaN 0.010472 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558969.527 18.2287 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 182.549 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638558973.531 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.31765 1638558993.543 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559001.552 18.5149 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 185.695 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559005.56 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.150034 1.0605 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.165006 NaN NaN NaN NaN 1.06814 NaN NaN NaN 1638559025.629 NaN NaN 0.0139626 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559033.637 18.8208 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 188.448 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559037.644 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559065.661 19.1157 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 191.659 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559069.668 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0548509 1.06067 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0202639 NaN NaN NaN NaN 0.872665 NaN NaN NaN 1638559085.679 NaN NaN 0.010472 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559097.692 19.4041 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 194.434 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559101.699 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559129.77 19.7121 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 197.23 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559133.777 NaN NaN NaN NaN NaN NaN NaN 
-0.128294 -212.5 0.162282 1.06109 NaN NaN NaN NaN 14.8536 -0.150905 NaN NaN NaN -207.632 0.165006 NaN NaN NaN NaN 0.914553 4807.78203094689 -5313.17044596249 NaN 1638559145.786 NaN NaN 0.0139626 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559161.801 19.9896 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 200.333 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559165.809 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559193.883 20.2626 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 203.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559197.885 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.00774053 1.06112 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0231587 NaN NaN NaN NaN 1.16937 NaN NaN NaN 1638559205.89 NaN NaN 0.0191986 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559225.907 20.5379 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 205.86 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559229.914 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559257.931 20.8175 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 208.591 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559261.939 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.150948 1.06074 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.162111 NaN NaN NaN NaN 1.21475 NaN NaN NaN 1638559265.944 NaN NaN 0.010472 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559290.011 21.1081 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 211.365 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.312414 1638559294.017 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559322.034 21.3856 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0351325 1.06068 NaN NaN NaN NaN NaN NaN NaN NaN 214.096 NaN 0.0173691 NaN NaN NaN NaN 0.886627 NaN NaN NaN 1638559326.041 NaN NaN 0.00872665 8.00986 NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559354.06 21.6608 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 216.87 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638559358.068 NaN NaN NaN NaN NaN NaN NaN 
