dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-63
the8x3_filename: 00510063
filename_extension: tbd
filename_label: sunfish-2022-020-0-63-tbd(00510063)
mission_name: regm20.mi
fileopen_time: Thu_Feb__3_02:14:40_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-63
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1643854508.773 NaN NaN NaN 3.1439 0.02321 3.383 
0.000906 1.0848 0.2555 1643854553.016 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643854568.016 33.456 364.546 87.646 NaN NaN NaN 
NaN NaN NaN 1643854569.016 NaN NaN NaN 3.15242 0.18404 3.3988 
NaN NaN NaN 1643854630.016 NaN NaN NaN 3.16161 0.9741 3.3988 
NaN NaN NaN 1643854689.016 33.467 364.292 87.576 NaN NaN NaN 
NaN NaN NaN 1643854691.016 NaN NaN NaN 3.16749 2.15813 3.3949 
NaN NaN NaN 1643854752.016 NaN NaN NaN 3.16844 3.38784 3.3731 
NaN NaN NaN 1643854810.016 33.484 364.014 87.48 NaN NaN NaN 
NaN NaN NaN 1643854813.016 NaN NaN NaN 3.16939 4.75914 3.3648 
0.0001812 0.9944 0.2628 1643854854.016 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643854874.016 NaN NaN NaN 3.1704 5.62088 3.3666 
NaN NaN NaN 1643854931.016 33.479 364.297 87.525 NaN NaN NaN 
NaN NaN NaN 1643854935.016 NaN NaN NaN 3.17085 6.34997 3.3663 
NaN NaN NaN 1643854996.016 NaN NaN NaN 3.17025 7.11696 3.3584 
NaN NaN NaN 1643855052.016 33.491 364.415 87.489 NaN NaN NaN 
NaN NaN NaN 1643855057.016 NaN NaN NaN 3.16756 7.74921 3.3217 
NaN NaN NaN 1643855118.016 NaN NaN NaN 3.16692 8.4586 3.3065 
0.000192072 0.9944 0.2409 1643855155.016 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643855173.016 33.503 364.489 87.446 NaN NaN NaN 
NaN NaN NaN 1643855179.016 NaN NaN NaN 3.16598 9.24655 3.2921 
NaN NaN NaN 1643855240.016 NaN NaN NaN 3.17237 10.0835 3.3519 
