dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-158-0-5
the8x3_filename: 00570005
filename_extension: tbd
filename_label: sunfish-2022-158-0-5-tbd(00570005)
mission_name: regm20.mi
fileopen_time: Wed_Jun__8_08:44:47_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-158-0-5
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
0.000277236 1.2656 0.7373 1654677909.267 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1654677945.002 32.091 383.006 95.462 NaN NaN NaN 
NaN NaN NaN 1654677949.002 NaN NaN NaN 3.06131 0.02332 4.7717 
NaN NaN NaN 1654678010.002 NaN NaN NaN 3.0622 0.53127 4.7785 
NaN NaN NaN 1654678066.002 32.072 383.344 95.585 NaN NaN NaN 
NaN NaN NaN 1654678071.002 NaN NaN NaN 3.05858 1.51551 4.7276 
NaN NaN NaN 1654678132.002 NaN NaN NaN 2.9221 2.53901 2.9942 
NaN NaN NaN 1654678187.002 32.995 401.806 93.17 NaN NaN NaN 
NaN NaN NaN 1654678193.002 NaN NaN NaN 2.80748 3.37157 1.4577 
0.000268176 1.356 0.7081 1654678210.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1654678254.002 NaN NaN NaN 2.68656 4.12113 -0.1842 
NaN NaN NaN 1654678308.002 34.066 404.811 88.629 NaN NaN NaN 
NaN NaN NaN 1654678315.002 NaN NaN NaN 2.6949 4.83742 -0.211 
NaN NaN NaN 1654678376.002 NaN NaN NaN 2.69979 5.55676 -0.1977 
NaN NaN NaN 1654678429.002 34.652 387.883 84.713 NaN NaN NaN 
NaN NaN NaN 1654678437.002 NaN NaN NaN 2.70665 6.27882 -0.1448 
NaN NaN NaN 1654678498.002 NaN NaN NaN 2.71411 6.99418 -0.0858 
NaN NaN NaN 1654678550.002 34.84 380.677 83.338 NaN NaN NaN 
NaN NaN NaN 1654678559.002 NaN NaN NaN 2.71998 7.69865 -0.037 
NaN NaN NaN 1654678620.002 NaN NaN NaN 2.72196 8.41497 -0.024 
NaN NaN NaN 1654678671.002 34.94 376.606 82.592 NaN NaN NaN 
NaN NaN NaN 1654678681.002 NaN NaN NaN 2.72237 9.1029 -0.0613 
