dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-97
the8x3_filename: 00410097
filename_extension: sbd
filename_label: sunfish-2021-335-1-97-sbd(00410097)
mission_name: regm20.mi
fileopen_time: Fri_Dec_10_22:10:04_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-97
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN -0.026048 1.55975 NaN NaN NaN NaN NaN NaN NaN NaN 37.906 NaN -0.0636865 NaN NaN NaN NaN 1.36834 NaN NaN NaN 1639177498.374 3.7906 NaN 0.0314159 NaN NaN NaN 4 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.356047 1639177528.379 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 47.231 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639177558.385 4.7231 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.143647 1.55981 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.121583 NaN NaN NaN NaN 1.03673 NaN NaN NaN 1639177588.391 NaN NaN 0.0575959 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 55.7044 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639177618.397 5.57044 NaN NaN 7.98726 NaN NaN NaN 
-0.249787 -262.5 0.0744145 1.55986 NaN NaN NaN NaN NaN NaN NaN NaN 64.3742 NaN 0.118689 NaN NaN NaN NaN 1.23395 NaN NaN NaN 1639177678.409 6.43742 NaN 0.0383972 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN 15.0002 -0.254485 NaN NaN 71.6027 -260.846 NaN NaN NaN NaN NaN NaN 4840.65266143185 -5124.98430594879 NaN 1639177738.42 7.16027 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.224521 1.55993 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.133163 NaN NaN NaN NaN 0.50091 NaN NaN NaN 1639177768.425 NaN NaN 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 79.6829 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639177798.431 7.96829 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.225118 1.56003 -0.3491 NaN NaN NaN NaN NaN NaN NaN 87.3264 NaN 0.228693 NaN NaN NaN NaN 0.626573 NaN NaN -0.361283 1639177858.443 8.73264 NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 95.4284 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639177918.454 9.54284 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.237978 1.56013 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.228693 NaN NaN NaN NaN 0.631809 NaN NaN NaN 1639177948.46 NaN NaN 0.0523599 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 103.399 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639177978.466 10.3399 NaN NaN NaN NaN NaN NaN 
-0.249787 -262.5 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178008.472 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.136363 1.56021 NaN NaN NaN NaN 15.0372 -0.254485 NaN NaN 111.349 -261.209 0.182375 NaN NaN NaN NaN 1.32296 4840.69789251858 -5124.95661532292 NaN 1639178038.478 11.1349 NaN 0.0698132 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 119.014 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178098.49 11.9014 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0703266 1.56022 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0694762 NaN NaN NaN NaN 1.6249 NaN NaN NaN 1639178128.496 NaN NaN 0.0541052 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 126.614 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178158.501 12.6614 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.350811 1639178188.507 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0569071 1.5602 NaN NaN NaN NaN NaN NaN NaN NaN 133.362 NaN -0.0347381 NaN NaN NaN NaN 1.80642 NaN NaN NaN 1639178218.513 13.3362 NaN 0.0436332 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178248.519 NaN NaN NaN 8.04654 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 139.782 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178278.525 13.9782 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0388953 1.56019 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0636865 NaN NaN NaN NaN 1.48528 NaN NaN NaN 1639178308.531 NaN NaN 0.0453786 NaN NaN NaN 5 
-0.249787 -262.5 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 145.679 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178338.537 14.5679 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN 15.058 -0.254485 NaN NaN NaN -261.299 NaN NaN NaN NaN NaN NaN 4840.71472351725 -5124.89169256795 NaN 1639178368.542 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.168991 1.56023 NaN NaN NaN NaN NaN NaN NaN NaN 152.296 NaN 0.0955298 NaN NaN NaN NaN 0.657989 NaN NaN NaN 1639178398.548 15.2296 NaN 0.0366519 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178402.551 NaN 50.0063 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 49.8452 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178410.555 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 157.428 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178444.568 15.7428 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.168461 1.56029 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.217113 NaN NaN NaN NaN 0.986111 NaN NaN NaN 1639178474.574 NaN 49.8452 0.0523599 NaN NaN NaN 4 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 164.307 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.335103 1639178504.58 16.4307 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 37.9819 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178512.594 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0632258 1.56033 NaN NaN NaN NaN NaN NaN NaN NaN 169.046 NaN 0.0694762 NaN NaN NaN NaN 1.35961 NaN NaN NaN 1639178546.606 16.9046 37.221 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 172.496 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178576.613 17.2496 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 29.8882 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178584.608 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.108894 1.56034 NaN NaN NaN NaN NaN NaN NaN NaN 177.17 NaN 0.107109 NaN NaN NaN NaN 1.48877 NaN NaN NaN 1639178618.62 17.717 29.431 0.0401426 NaN NaN NaN 5 
-0.249787 -262.5 NaN NaN NaN NaN NaN 25.4906 NaN NaN NaN NaN 181.515 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178660.638 18.1515 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN 15.0674 -0.254485 NaN NaN NaN -261.48 NaN NaN NaN NaN NaN NaN 4840.74233202155 -5124.84580708391 NaN 1639178668.647 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0399896 1.56035 NaN NaN NaN NaN NaN NaN NaN NaN 186.08 NaN 0.0405278 NaN NaN NaN NaN 1.42244 NaN NaN NaN 1639178702.661 18.608 20.086 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN 14.7009 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178722.679 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 189.421 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178734.692 18.9421 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.20694 1.56036 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.222903 NaN NaN NaN NaN 1.55509 NaN NaN NaN 1639178762.766 NaN 14.1226 0.0453786 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 190.578 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178766.775 19.0578 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 189.399 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178798.8 18.9399 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.319395 1639178806.81 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.20694 1.56036 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.225798 NaN NaN NaN NaN 1.63188 NaN NaN NaN 1639178822.825 NaN NaN 0.0471239 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 183.656 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178852.831 18.3656 NaN NaN 8.11433 NaN NaN NaN 
NaN NaN -0.0588506 1.56034 NaN NaN NaN NaN NaN NaN NaN NaN 176.886 NaN -0.0347381 NaN NaN NaN NaN 1.86576 NaN NaN NaN 1639178912.842 17.6886 NaN 0.0506145 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 173.544 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639178942.848 17.3544 NaN NaN NaN NaN NaN NaN 
-0.286061 137.5 -0.0717976 1.56032 NaN NaN NaN NaN 14.4512 -0.254485 NaN NaN 169.985 137.852 -0.0578968 NaN NaN NaN NaN 1.88146 4840.75015435763 -5124.78962027209 NaN 1639178972.854 16.9985 NaN 0.0488692 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 162.603 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639179032.864 16.2603 NaN NaN NaN NaN NaN 4 
NaN NaN -0.065993 1.56029 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0578968 NaN NaN NaN NaN 1.86576 NaN NaN NaN 1639179062.87 NaN NaN 0.0471239 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 154.807 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639179092.876 15.4807 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.315905 1639179122.882 NaN NaN NaN NaN NaN NaN 4 
NaN NaN -0.0793773 1.56025 NaN NaN NaN NaN NaN NaN NaN NaN 147.426 NaN -0.0578968 NaN NaN NaN NaN 1.91288 NaN NaN NaN 1639179152.888 14.7426 NaN 0.0523599 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 141.027 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639179212.9 14.1027 NaN NaN NaN NaN NaN 4 
NaN NaN -0.0839654 1.56021 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0781607 NaN NaN NaN NaN 1.95302 NaN NaN NaN 1639179242.906 NaN NaN 0.0488692 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 134.978 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639179272.912 13.4978 NaN NaN NaN NaN NaN NaN 
-0.286061 137.5 NaN NaN NaN NaN NaN NaN 14.7069 -0.254485 NaN NaN NaN 138.056 NaN NaN NaN NaN NaN NaN 4840.75022871036 -5124.71149788406 NaN 1639179302.917 NaN NaN NaN NaN NaN NaN 4 
NaN NaN -0.109513 1.56017 NaN NaN NaN NaN NaN NaN NaN NaN 129.038 NaN -0.104214 NaN NaN NaN NaN 2.02109 NaN NaN NaN 1639179332.923 12.9038 NaN 0.0506145 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 122.29 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639179392.935 12.229 NaN NaN NaN NaN NaN 4 
NaN NaN -0.106286 1.56012 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.104214 NaN NaN NaN NaN 1.9984 NaN NaN NaN 1639179422.941 NaN NaN 0.0471239 NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN 116.371 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.310669 1639179452.947 11.6371 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639179482.953 NaN NaN NaN 8.27349 NaN NaN 4 
NaN NaN -0.0970645 1.56008 NaN NaN NaN NaN NaN NaN NaN NaN 111.349 NaN -0.104214 NaN NaN NaN NaN 1.90939 NaN NaN NaN 1639179512.958 11.1349 NaN 0.0471239 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 105.649 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639179572.969 10.5649 NaN NaN NaN NaN NaN 4 
NaN NaN -0.100923 1.56005 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.104214 NaN NaN NaN NaN 1.93732 NaN NaN NaN 1639179602.975 NaN NaN 0.0471239 NaN NaN NaN NaN 
-0.286061 137.5 NaN NaN NaN NaN NaN NaN 14.8552 -0.254485 NaN NaN 99.3375 138.124 NaN NaN NaN NaN NaN NaN 4840.74736107435 -5124.64284831823 NaN 1639179632.981 9.93375 NaN NaN NaN NaN NaN 4 
NaN NaN -0.10448 1.56001 NaN NaN NaN NaN NaN NaN NaN NaN 93.3538 NaN -0.104214 NaN NaN NaN NaN 1.99666 NaN NaN NaN 1639179692.993 9.33538 NaN 0.0541052 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639179722.999 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 87.8723 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639179753.004 8.78723 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.114112 1.55997 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.104214 NaN NaN NaN NaN 2.00887 NaN NaN 0.305433 1639179783.01 NaN NaN 0.0488692 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 82.4127 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639179813.017 8.24127 NaN NaN NaN NaN NaN 4 
NaN NaN -0.128137 1.55992 NaN NaN NaN NaN NaN NaN NaN NaN 76.9531 NaN -0.124478 NaN NaN NaN NaN 2.05949 NaN NaN NaN 1639179873.027 7.69531 NaN 0.0506145 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639179903.033 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 71.4717 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639179933.039 7.14717 NaN NaN NaN NaN NaN NaN 
-0.286061 137.5 -0.121131 1.55988 NaN NaN NaN NaN 14.9405 -0.254485 NaN NaN NaN 138.26 -0.121583 NaN NaN NaN NaN 2.04204 4840.74248325018 -5124.57844539148 NaN 1639179963.043 NaN NaN 0.0506145 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 65.619 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639179993.049 6.5619 NaN NaN NaN NaN NaN 4 
NaN NaN -0.139558 1.55983 NaN NaN NaN NaN NaN NaN NaN NaN 58.9583 NaN -0.121583 NaN NaN NaN NaN 2.11883 NaN NaN NaN 1639180053.061 5.89583 NaN 0.0436332 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639180083.067 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN 52.8872 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.279253 1639180113.073 5.28872 NaN NaN 8.2748 NaN NaN NaN 
NaN NaN -0.16386 1.55977 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.147637 NaN NaN NaN NaN 2.19737 NaN NaN NaN 1639180143.079 NaN NaN 0.0471239 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 38.8674 53.0224 46.3793 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639180173.084 4.63793 NaN NaN NaN NaN NaN 4 
NaN NaN -0.175004 1.55972 NaN NaN NaN NaN NaN NaN NaN NaN 43.1473 NaN -0.17369 NaN NaN NaN NaN 2.16944 NaN NaN NaN 1639180203.09 4.31473 NaN 0.0558505 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 36.9015 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639180263.102 3.69015 NaN NaN NaN NaN NaN 4 
-0.402361 137.5 -0.14259 1.55967 NaN NaN NaN NaN 14.9888 -0.375868 NaN NaN NaN 138.623 -0.170796 NaN NaN NaN NaN 2.10312 4840.73142805552 -5124.5069125892 NaN 1639180293.108 3.32108 NaN 0.0296706 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 30.0005 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639180323.113 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639180353.119 2.78167 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.176882 1.55962 NaN NaN NaN NaN NaN NaN NaN NaN 25.611 NaN -0.150532 NaN NaN NaN NaN 2.14152 NaN NaN NaN 1639180383.125 NaN NaN 0.0523599 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639180387.127 2.52179 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 22.9904 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.167552 1639180415.156 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639180419.163 2.2903 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.199197 1.5596 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.17369 NaN NaN NaN NaN 1.94779 NaN NaN NaN 1639180443.178 NaN NaN 0.0593412 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 23.0778 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639180447.186 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639180451.201 2.3449 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 29.1707 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639180497.269 2.91707 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0421869 1.55958 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0955298 NaN NaN NaN NaN 1.58999 NaN NaN NaN 1639180527.275 NaN NaN 0.0575959 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 36.5957 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639180557.281 3.65957 NaN NaN NaN NaN NaN NaN 
-0.254485 -237.5 0.113657 1.55961 NaN NaN NaN NaN 15.0099 -0.2383 NaN NaN 45.7897 -234.783 0.0607917 NaN NaN NaN NaN 1.00182 4840.74278503915 -5124.45006341959 NaN 1639180617.292 4.57897 NaN 0.0436332 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 51.8608 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639180677.309 5.18608 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.140305 1.55967 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.153427 NaN NaN NaN NaN 1.03847 NaN NaN NaN 1639180707.315 NaN NaN 0.0506145 NaN NaN NaN 4 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 58.1939 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.336849 1639180737.321 5.81939 NaN NaN 8.01182 NaN NaN NaN 
NaN NaN 0.0504116 1.55971 NaN NaN NaN NaN NaN NaN NaN NaN 64.7455 NaN 0.0810556 NaN NaN NaN NaN 1.24617 NaN NaN NaN 1639180797.333 6.47455 NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 70.4453 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639180857.344 7.04453 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.14728 1.55975 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.133163 NaN NaN NaN NaN 0.980875 NaN NaN NaN 1639180887.35 NaN NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 77.9359 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639180917.356 7.79359 NaN NaN NaN NaN NaN NaN 
-0.254485 -237.5 NaN NaN NaN NaN NaN NaN 15.044 -0.2383 NaN NaN NaN -235.236 NaN NaN NaN NaN NaN NaN 4840.77866624702 -5124.40372011118 NaN 1639180947.362 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.141523 1.55982 NaN NaN NaN NaN NaN NaN NaN NaN 85.6667 NaN 0.144742 NaN NaN NaN NaN 1.0472 NaN NaN NaN 1639180977.368 8.56667 NaN 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 89.401 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639181007.373 8.9401 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.147315 1.55988 -0.3491 NaN NaN NaN NaN NaN NaN NaN 95.8215 NaN 0.118689 NaN NaN NaN NaN 1.02451 NaN NaN -0.326377 1639181067.384 9.58215 NaN 0.0506145 NaN NaN NaN 4 
NaN NaN 0.113521 1.55991 NaN NaN NaN NaN NaN NaN NaN NaN 101.521 NaN 0.150532 NaN NaN NaN NaN 1.08036 NaN NaN NaN 1639181127.394 10.1521 NaN 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 106.981 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639181187.405 10.6981 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0748455 1.55995 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.112899 NaN NaN NaN NaN 1.23744 NaN NaN NaN 1639181217.412 NaN NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 113.27 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639181247.417 11.327 NaN NaN NaN NaN NaN NaN 
-0.254485 -237.5 NaN NaN NaN NaN NaN NaN 15.065 -0.2383 NaN NaN NaN -235.644 NaN NaN NaN NaN NaN NaN 4840.81253038458 -5124.35554005992 NaN 1639181277.423 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.130027 1.55999 NaN NaN NaN NaN NaN NaN NaN NaN 120.084 NaN 0.101319 NaN NaN NaN NaN 1.09258 NaN NaN NaN 1639181307.428 12.0084 NaN 0.0488692 NaN NaN NaN 4 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 127.225 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.324631 1639181367.44 12.7225 NaN NaN 8.06455 NaN NaN NaN 
NaN NaN 0.116881 1.56003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.101319 NaN NaN NaN NaN 0.925025 NaN NaN NaN 1639181397.446 NaN NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 134.104 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639181427.452 13.4104 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0386742 1.56007 NaN NaN NaN NaN NaN NaN NaN NaN 140.547 NaN 0.0984246 NaN NaN NaN NaN 1.51844 NaN NaN NaN 1639181487.463 14.0547 NaN 0.0506145 NaN NaN NaN 4 
