dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-133
the8x3_filename: 00510133
filename_extension: tbd
filename_label: sunfish-2022-020-0-133-tbd(00510133)
mission_name: regm20.mi
fileopen_time: Thu_Feb_17_11:39:14_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-133
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
0.000898752 1.2656 0.2774 1645097997.833 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1645098017.005 NaN NaN NaN 3.15941 0.02529 3.3036 
NaN NaN NaN 1645098058.005 33.505 364.425 87.429 NaN NaN NaN 
NaN NaN NaN 1645098078.005 NaN NaN NaN 3.16177 0.19813 3.3183 
NaN NaN NaN 1645098139.006 NaN NaN NaN 3.16595 0.9298 3.3355 
NaN NaN NaN 1645098179.006 33.502 363.998 87.404 NaN NaN NaN 
NaN NaN NaN 1645098200.006 NaN NaN NaN 3.16753 1.73006 3.3358 
NaN NaN NaN 1645098261.006 NaN NaN NaN 3.16839 2.46213 3.3331 
0.000177576 0.9944 0.2628 1645098299.006 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1645098300.006 33.504 363.84 87.38 NaN NaN NaN 
NaN NaN NaN 1645098322.006 NaN NaN NaN 3.16938 3.09357 3.3394 
NaN NaN NaN 1645098383.006 NaN NaN NaN 3.1697 3.64701 3.3409 
NaN NaN NaN 1645098421.006 33.512 363.509 87.312 NaN NaN NaN 
NaN NaN NaN 1645098444.006 NaN NaN NaN 3.1703 4.15175 3.3402 
NaN NaN NaN 1645098505.006 NaN NaN NaN 3.17118 4.58119 3.3456 
NaN NaN NaN 1645098542.006 33.53 362.854 87.176 NaN NaN NaN 
NaN NaN NaN 1645098566.006 NaN NaN NaN 3.17163 5.08343 3.3477 
0.000177576 0.9944 0.2482 1645098600.006 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1645098627.006 NaN NaN NaN 3.17221 5.60941 3.3531 
NaN NaN NaN 1645098663.006 33.545 362.354 87.061 NaN NaN NaN 
NaN NaN NaN 1645098688.006 NaN NaN NaN 3.17269 6.16527 3.3539 
NaN NaN NaN 1645098749.006 NaN NaN NaN 3.17248 6.7619 3.3502 
