dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-15
the8x3_filename: 00510015
filename_extension: tbd
filename_label: sunfish-2022-020-0-15-tbd(00510015)
mission_name: regm20.mi
fileopen_time: Mon_Jan_24_00:35:31_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-15
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
0.00019026 0.9944 0.3066 1642984584.082 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1642984588.082 33.285 364.976 88.407 NaN NaN NaN 
NaN NaN NaN 1642984592.082 NaN NaN NaN 3.18919 0.01268 3.687 
NaN NaN NaN 1642984653.082 NaN NaN NaN 3.19032 0.50577 3.6953 
NaN NaN NaN 1642984709.082 33.291 364.515 88.34 NaN NaN NaN 
NaN NaN NaN 1642984714.082 NaN NaN NaN 3.19016 1.32232 3.6802 
NaN NaN NaN 1642984775.082 NaN NaN NaN 3.18686 1.99174 3.6423 
NaN NaN NaN 1642984830.082 33.311 364.806 88.283 NaN NaN NaN 
NaN NaN NaN 1642984836.082 NaN NaN NaN 3.18511 2.70277 3.617 
0.000183012 0.9944 0.2847 1642984885.082 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1642984897.082 NaN NaN NaN 3.18088 3.45312 3.5634 
NaN NaN NaN 1642984951.082 33.34 365.157 88.195 NaN NaN NaN 
NaN NaN NaN 1642984958.082 NaN NaN NaN 3.17967 4.20322 3.5413 
NaN NaN NaN 1642985019.082 NaN NaN NaN 3.18068 4.9617 3.5465 
NaN NaN NaN 1642985072.082 33.353 364.846 88.11 NaN NaN NaN 
NaN NaN NaN 1642985080.082 NaN NaN NaN 3.1803 5.67652 3.5413 
NaN NaN NaN 1642985141.082 NaN NaN NaN 3.18217 6.41819 3.553 
0.000188448 0.9944 0.2701 1642985186.082 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1642985193.082 33.374 364.044 87.941 NaN NaN NaN 
NaN NaN NaN 1642985202.082 NaN NaN NaN 3.1832 7.08665 3.5615 
NaN NaN NaN 1642985263.082 NaN NaN NaN 3.20581 7.7681 3.7811 
NaN NaN NaN 1642985314.082 33.503 358.163 86.826 NaN NaN NaN 
