dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-39
the8x3_filename: 00560039
filename_extension: tbd
filename_label: sunfish-2022-110-0-39-tbd(00560039)
mission_name: regm20.mi
fileopen_time: Sat_Apr_30_03:06:23_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-39
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1651288047 32.742 377.394 91.978 NaN NaN NaN 
NaN NaN NaN 1651288051 NaN NaN NaN 3.21889 0.02751 3.917 
0.000601584 1.1752 0.8103 1651288111 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1651288112 NaN NaN NaN 3.2192 0.48312 3.9164 
NaN NaN NaN 1651288168 32.738 377.302 91.985 NaN NaN NaN 
NaN NaN NaN 1651288173 NaN NaN NaN 3.21898 1.1146 3.9082 
NaN NaN NaN 1651288234 NaN NaN NaN 3.22002 1.72035 3.9185 
NaN NaN NaN 1651288289 32.744 377.296 91.958 NaN NaN NaN 
NaN NaN NaN 1651288295 NaN NaN NaN 3.21964 2.35306 3.9026 
NaN NaN NaN 1651288356 NaN NaN NaN 3.22039 2.98983 3.9165 
NaN NaN NaN 1651288410 32.769 377.402 91.861 NaN NaN NaN 
0.00028086 0.9944 0.8103 1651288412 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1651288417 NaN NaN NaN 3.20832 3.61263 3.781 
NaN NaN NaN 1651288478 NaN NaN NaN 3.20305 4.21851 3.7113 
NaN NaN NaN 1651288531 32.899 375.728 91.124 NaN NaN NaN 
NaN NaN NaN 1651288539 NaN NaN NaN 3.19818 4.83514 3.6524 
NaN NaN NaN 1651288600 NaN NaN NaN 3.19334 5.43825 3.5939 
NaN NaN NaN 1651288652 33.063 372.66 90.113 NaN NaN NaN 
NaN NaN NaN 1651288661 NaN NaN NaN 3.19278 6.01648 3.5816 
0.00023556 0.9944 0.4818 1651288713 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1651288722 NaN NaN NaN 3.19257 6.59626 3.579 
NaN NaN NaN 1651288773 33.134 370.735 89.617 NaN NaN NaN 
NaN NaN NaN 1651288783 NaN NaN NaN 3.19276 7.18295 3.5756 
