dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-99
the8x3_filename: 00560099
filename_extension: tbd
filename_label: sunfish-2022-110-0-99-tbd(00560099)
mission_name: regm20.mi
fileopen_time: Thu_May_19_00:15:52_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-99
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1652919404.17 32.997 433.757 95.945 NaN NaN NaN 
NaN NaN NaN 1652919408.17 NaN NaN NaN 2.80575 0.01326 0.3435 
NaN NaN NaN 1652919469.17 NaN NaN NaN 2.80046 0.76485 0.2153 
0.000587088 1.2656 2.4309 1652919470.17 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1652919525.17 33.021 425.749 95.154 NaN NaN NaN 
NaN NaN NaN 1652919530.17 NaN NaN NaN 2.85929 1.75506 0.6781 
NaN NaN NaN 1652919591.17 NaN NaN NaN 2.82596 2.67216 0.1541 
NaN NaN NaN 1652919646.17 34.62 383.025 84.448 NaN NaN NaN 
NaN NaN NaN 1652919652.17 NaN NaN NaN 2.84246 3.57599 0.2889 
NaN NaN NaN 1652919713.17 NaN NaN NaN 2.92572 4.48725 1.0372 
NaN NaN NaN 1652919767.17 34.153 374.486 85.662 NaN NaN NaN 
0.000282672 1.1752 0.5767 1652919771.17 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1652919774.17 NaN NaN NaN 2.98547 5.37214 1.6963 
NaN NaN NaN 1652919835.17 NaN NaN NaN 3.00475 6.20388 1.8258 
NaN NaN NaN 1652919888.17 34.364 360.04 83.491 NaN NaN NaN 
NaN NaN NaN 1652919896.17 NaN NaN NaN 3.04116 6.99366 2.1685 
NaN NaN NaN 1652919957.17 NaN NaN NaN 3.05037 7.78948 2.2466 
NaN NaN NaN 1652920009.17 34.382 355.889 83.035 NaN NaN NaN 
NaN NaN NaN 1652920018.17 NaN NaN NaN 3.05562 8.56191 2.2937 
0.000195696 1.0848 0.1533 1652920072.17 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1652920079.17 NaN NaN NaN 3.10177 9.33838 2.7223 
NaN NaN NaN 1652920130.17 34.096 355.297 84.128 NaN NaN NaN 
