dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-6
the8x3_filename: 00560006
filename_extension: tbd
filename_label: sunfish-2022-110-0-6-tbd(00560006)
mission_name: regm20.mi
fileopen_time: Sat_Apr_23_08:03:40_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-6
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1650701027.908 0 0 0 NaN NaN NaN 
NaN NaN NaN 1650701078.002 NaN NaN NaN 3.18548 0.03497 3.5379 
NaN NaN NaN 1650701139.002 NaN NaN NaN 3.18591 0.42121 3.5376 
NaN NaN NaN 1650701149.002 33.153 371.128 89.576 NaN NaN NaN 
NaN NaN NaN 1650701200.002 NaN NaN NaN 3.18676 1.17771 3.541 
0.000338844 0.9944 0.4891 1650701209.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650701261.002 NaN NaN NaN 3.18742 1.80438 3.5441 
NaN NaN NaN 1650701270.002 33.151 370.912 89.56 NaN NaN NaN 
NaN NaN NaN 1650701322.002 NaN NaN NaN 3.18809 2.44754 3.5475 
NaN NaN NaN 1650701383.002 NaN NaN NaN 3.18846 3.07754 3.5503 
NaN NaN NaN 1650701391.002 33.15 370.797 89.555 NaN NaN NaN 
NaN NaN NaN 1650701444.002 NaN NaN NaN 3.18868 3.62169 3.5502 
NaN NaN NaN 1650701505.002 NaN NaN NaN 3.18916 4.19091 3.5521 
0.000248244 0.9944 0.4891 1650701510.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650701512.002 33.154 370.58 89.515 NaN NaN NaN 
NaN NaN NaN 1650701566.002 NaN NaN NaN 3.18951 4.81955 3.5522 
NaN NaN NaN 1650701627.002 NaN NaN NaN 3.18962 5.58451 3.5508 
NaN NaN NaN 1650701633.003 33.156 370.654 89.513 NaN NaN NaN 
NaN NaN NaN 1650701688.003 NaN NaN NaN 3.18991 6.307 3.5491 
NaN NaN NaN 1650701749.003 NaN NaN NaN 3.18924 6.94439 3.5405 
NaN NaN NaN 1650701754.003 33.169 370.277 89.423 NaN NaN NaN 
NaN NaN NaN 1650701809.003 NaN NaN NaN 3.18955 7.52634 3.5402 
