dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-71
the8x3_filename: 00550071
filename_extension: tbd
filename_label: sunfish-2022-077-0-71-tbd(00550071)
mission_name: regm20.mi
fileopen_time: Thu_Apr__7_10:37:26_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-71
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1649327899.032 33.268 369.005 88.876 NaN NaN NaN 
NaN NaN NaN 1649327903.032 NaN NaN NaN 3.18082 0.02165 3.4663 
0.000306228 0.9944 0.4307 1649327962.032 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1649327964.032 NaN NaN NaN 3.18131 0.5736 3.4678 
NaN NaN NaN 1649328020.032 33.285 368.154 88.721 NaN NaN NaN 
NaN NaN NaN 1649328025.032 NaN NaN NaN 3.18177 1.29848 3.4678 
NaN NaN NaN 1649328086.032 NaN NaN NaN 3.18224 1.89711 3.4691 
NaN NaN NaN 1649328141.032 33.294 367.827 88.649 NaN NaN NaN 
NaN NaN NaN 1649328147.032 NaN NaN NaN 3.18241 2.49393 3.4675 
NaN NaN NaN 1649328208.032 NaN NaN NaN 3.18286 3.16847 3.4692 
NaN NaN NaN 1649328262.032 33.305 367.719 88.592 NaN NaN NaN 
0.00020838 0.9944 0.5694 1649328263.032 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1649328269.032 NaN NaN NaN 3.1814 3.78219 3.4509 
NaN NaN NaN 1649328330.032 NaN NaN NaN 3.18127 4.3472 3.4443 
NaN NaN NaN 1649328383.032 33.318 367.577 88.522 NaN NaN NaN 
NaN NaN NaN 1649328391.032 NaN NaN NaN 3.17903 4.88019 3.4145 
NaN NaN NaN 1649328452.032 NaN NaN NaN 3.17675 5.3864 3.3769 
NaN NaN NaN 1649328504.032 33.335 368.052 88.498 NaN NaN NaN 
NaN NaN NaN 1649328513.032 NaN NaN NaN 3.17644 5.88698 3.3744 
0.000206568 0.9944 0.4672 1649328564.032 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1649328574.032 NaN NaN NaN 3.17453 6.40132 3.3472 
NaN NaN NaN 1649328625.032 33.342 368.383 88.503 NaN NaN NaN 
