dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-4
the8x3_filename: 00410004
filename_extension: sbd
filename_label: sunfish-2021-335-1-4-sbd(00410004)
mission_name: regm20.mi
fileopen_time: Thu_Dec__2_17:37:37_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-4
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
NaN NaN -0.147506 NaN -0.4538 NaN NaN NaN NaN NaN NaN NaN 41.5084 NaN -0.237377 NaN NaN NaN NaN 1.33867 NaN NaN -0.42586 1638466944.053 4.15084 NaN 0.00349066 NaN NaN NaN 4 
NaN NaN NaN 0.881401 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638466974.059 NaN NaN NaN NaN NaN NaN NaN 
-0.551006 -380 NaN NaN NaN NaN NaN NaN 14.7302 -0.494013 NaN NaN 54.0701 -369.291 NaN NaN NaN NaN NaN NaN 4756.75366739448 -5327.58712514575 NaN 1638467004.065 5.40701 NaN NaN NaN NaN NaN 4 
NaN NaN 0.0168417 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0405278 NaN NaN NaN NaN 0.891863 NaN NaN NaN 1638467034.07 NaN NaN 0.00174533 NaN NaN NaN NaN 
NaN NaN NaN 0.881178 NaN NaN NaN NaN NaN NaN NaN NaN 66.3479 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467064.076 6.63479 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467094.082 NaN NaN NaN NaN -0.0197843 -0.0465548 4 
NaN NaN -0.0381996 NaN NaN NaN NaN NaN NaN NaN NaN NaN 78.8441 NaN -0.0376329 NaN NaN NaN NaN 0.535816 NaN NaN NaN 1638467124.088 7.88441 NaN -0.0279253 NaN NaN NaN NaN 
NaN NaN NaN 0.881348 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467154.094 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 85.7039 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467158.097 8.57039 NaN NaN NaN NaN NaN 4 
NaN NaN 0.285175 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.325477 NaN NaN NaN NaN 0.755728 NaN NaN NaN 1638467186.113 NaN NaN -0.00349066 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 91.7554 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467190.121 9.17554 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.882405 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467214.191 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467218.194 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 98.1782 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467222.196 9.81782 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0347346 NaN -0.4538 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0202639 NaN NaN NaN NaN 1.0821 NaN NaN -0.39968 1638467246.21 NaN NaN -0.0139626 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 104.339 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467254.219 10.4339 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.881898 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467274.236 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467278.244 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 110.631 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467286.25 11.0631 NaN NaN NaN NaN NaN NaN 
-0.551006 -380 -0.0605779 NaN NaN NaN NaN NaN 14.815 -0.494013 NaN NaN NaN -370.016 -0.0434226 NaN NaN NaN NaN 0.975639 4756.81159318026 -5327.5419015658 NaN 1638467306.329 NaN NaN -0.015708 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 116.791 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467318.34 11.6791 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.881629 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467334.355 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467338.363 NaN NaN NaN NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 122.865 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467350.371 12.2865 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.055948 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0434226 NaN NaN NaN NaN 0.823795 NaN NaN NaN 1638467366.385 NaN NaN -0.00698132 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 128.894 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467382.456 12.8894 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.881766 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467394.462 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467398.47 NaN NaN NaN NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 134.902 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467414.481 13.4902 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0821403 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0434226 NaN NaN NaN NaN 0.750492 NaN NaN NaN 1638467426.493 NaN NaN -0.010472 7.91947 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 141.544 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467446.509 14.1544 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.882095 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467454.519 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 148.01 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467476.729 14.801 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.000973173 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0260536 NaN NaN NaN NaN 1.02974 NaN NaN NaN 1638467488.736 NaN NaN 0.00349066 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 154.63 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467508.752 15.463 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.88188 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467520.764 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 161.358 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467540.781 16.1358 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0155148 NaN -0.4538 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0202639 NaN NaN NaN NaN 0.872665 NaN NaN -0.432842 1638467548.791 NaN NaN -0.00698132 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 168.218 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467572.865 16.8218 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.881974 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467580.875 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 174.772 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467604.894 17.4772 NaN NaN NaN NaN NaN NaN 
-0.382276 -380 0.130053 NaN NaN NaN NaN NaN 14.8241 -0.364538 NaN NaN NaN -370.243 0.141847 NaN NaN NaN NaN 0.811578 4756.86879727784 -5327.49724219162 NaN 1638467608.901 NaN NaN 0.00174533 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 181.282 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467636.92 18.1282 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.882324 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467640.927 NaN NaN NaN NaN NaN NaN 4 
NaN NaN 0.00526586 NaN NaN NaN NaN NaN NaN NaN NaN NaN 187.793 NaN 0.0347381 NaN NaN NaN NaN 0.994838 NaN NaN NaN 1638467668.999 18.7793 NaN -0.00872665 NaN NaN NaN NaN 
NaN NaN NaN 0.882304 NaN NaN NaN NaN NaN NaN NaN NaN 194.106 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467701.022 19.4106 NaN NaN NaN NaN NaN 5 
NaN NaN 0.167179 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.156321 NaN NaN NaN NaN 0.802851 NaN NaN NaN 1638467729.043 NaN NaN -0.010472 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 200.464 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467733.108 20.0464 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.882477 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467761.199 NaN NaN NaN NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 206.209 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467765.207 20.6209 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.00675093 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0144742 NaN NaN NaN NaN 0.980875 NaN NaN NaN 1638467789.227 NaN NaN -0.0139626 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 207.782 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467797.252 20.7782 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.882363 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467821.324 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 205.882 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467829.328 20.5882 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0537598 NaN 0.4538 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0578968 NaN NaN NaN NaN 0.989602 NaN NaN 0.551524 1638467849.341 NaN NaN -0.00872665 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 200.704 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467861.353 20.0704 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.88214 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467881.406 NaN NaN NaN NaN NaN NaN 4 
-0.173509 280 -0.0274087 NaN NaN NaN NaN NaN 13.8312 -0.162234 NaN NaN 187.771 280.361 -0.0376329 NaN NaN NaN NaN 0.961676 4756.91345395065 -5327.45803436484 NaN 1638467911.411 18.7771 NaN 0.015708 NaN NaN NaN NaN 
NaN NaN NaN 0.882036 NaN NaN NaN NaN NaN NaN NaN NaN 173.199 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638467971.422 17.3199 NaN NaN NaN NaN NaN 5 
NaN NaN 0.0207445 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0376329 NaN NaN NaN NaN 0.71384 NaN NaN NaN 1638468001.428 NaN NaN 0.00174533 NaN NaN NaN NaN 
NaN NaN NaN 0.882446 NaN NaN NaN NaN NaN NaN NaN NaN 159.327 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638468031.434 15.9327 NaN NaN 8.26367 NaN NaN 4 
NaN NaN 0.0558442 NaN NaN NaN NaN NaN NaN NaN NaN NaN 145.279 NaN 0.0607917 NaN NaN NaN NaN 0.598648 NaN NaN NaN 1638468091.447 14.5279 NaN 0 NaN NaN NaN NaN 
NaN NaN NaN 0.883652 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638468121.451 NaN NaN NaN NaN NaN NaN 4 
NaN NaN 0.0661785 NaN 0.4538 NaN NaN NaN NaN NaN NaN NaN 131.625 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.47822 1638468151.457 13.1625 NaN 0 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0607917 NaN NaN NaN NaN 0.589921 NaN NaN NaN 1638468181.462 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.884929 NaN NaN NaN NaN NaN NaN NaN NaN 118.211 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638468211.469 11.8211 NaN NaN NaN NaN NaN 4 
-0.121158 280 0.0648718 NaN NaN NaN NaN NaN 14.3709 -0.162234 NaN NaN NaN 280.837 NaN NaN NaN NaN NaN NaN 4756.982194549 -5327.42750356791 NaN 1638468241.475 NaN NaN 0 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 104.841 NaN 0.0607917 NaN NaN NaN NaN 0.544543 NaN NaN NaN 1638468271.481 10.4841 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.886327 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638468301.487 NaN NaN NaN NaN NaN NaN 4 
NaN NaN 0.0802126 NaN NaN NaN NaN NaN NaN NaN NaN NaN 91.3184 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638468331.493 9.13184 NaN 0.00523599 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0868453 NaN NaN NaN NaN 0.602139 NaN NaN NaN 1638468361.499 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.887722 NaN NaN NaN NaN NaN NaN NaN NaN 78.1231 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638468391.504 7.81231 NaN NaN NaN NaN NaN 4 
NaN NaN 0.0597526 NaN NaN NaN NaN NaN NaN NaN 2.72873 16.8837 NaN NaN NaN -0.0197843 -0.0465548 4756.7456 -5327.639 NaN NaN NaN NaN 1638468421.51 NaN NaN 0.015708 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 66.0639 NaN 0.0578968 NaN NaN NaN NaN 0.84823 NaN NaN NaN 1638468451.515 6.60639 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.888308 0.4538 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.460767 1638468481.521 NaN NaN NaN NaN NaN NaN 5 
NaN NaN 0.0267352 NaN NaN NaN NaN NaN NaN NaN NaN NaN 54.376 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638468511.527 5.4376 NaN 0.00349066 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0260536 NaN NaN NaN NaN 0.738274 NaN NaN NaN 1638468541.533 NaN NaN NaN NaN NaN NaN NaN 
-0.121158 280 NaN 0.888848 NaN NaN NaN NaN 14.6415 -0.160615 NaN NaN 42.5789 281.086 NaN NaN NaN NaN NaN NaN 4757.04581129291 -5327.39555392431 NaN 1638468571.539 4.25789 NaN NaN NaN NaN NaN 4 
NaN NaN 0.0394595 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638468601.543 NaN NaN 0.00349066 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 31.1094 NaN 0.0463175 NaN NaN NaN NaN 0.809833 NaN NaN NaN 1638468631.549 3.11094 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0394595 0.889197 NaN NaN NaN NaN NaN NaN NaN NaN 25.4075 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638468661.555 2.54075 NaN 0.00349066 8.26498 NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 14.2002 NaN 0.0434226 NaN NaN NaN NaN 0.738274 NaN NaN NaN 1638468721.567 1.42002 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.45 0.889591 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638468725.562 NaN NaN 0.00174533 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 7.97398 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638468753.611 0.797398 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.4538 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0405278 NaN NaN NaN NaN 1.2706 NaN NaN -0.486947 1638468781.632 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0857125 0.889655 NaN NaN NaN NaN NaN NaN NaN NaN 19.64 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638468811.638 1.964 NaN -0.00872665 NaN NaN NaN 4 
-0.277724 -355 NaN NaN NaN NaN NaN NaN 14.6975 -0.29009 NaN NaN 33.8184 -353.631 -0.141847 NaN NaN NaN NaN 1.46782 4757.08940788345 -5327.34210960947 NaN 1638468871.65 3.38184 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.130753 0.886696 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638468901.655 NaN NaN -0.010472 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 48.0623 NaN -0.138952 NaN NaN NaN NaN 1.06989 NaN NaN NaN 1638468931.661 4.80623 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0351311 0.885939 NaN NaN NaN NaN NaN NaN NaN NaN 61.7164 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638468991.671 6.17164 NaN 0.0122173 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0376329 NaN NaN NaN NaN 0.909317 NaN NaN NaN 1638469021.676 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0351311 0.885996 NaN NaN NaN NaN NaN NaN NaN NaN 75.8948 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638469051.682 7.58948 NaN NaN NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638469081.688 NaN NaN -0.0139626 NaN NaN NaN NaN 
NaN NaN NaN NaN -0.4538 NaN NaN NaN NaN NaN NaN NaN 83.0604 NaN 0.0752659 NaN NaN NaN NaN 0.413643 NaN NaN -0.466003 1638469085.691 8.30604 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.160853 0.887876 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638469113.708 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 90.1387 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638469117.715 9.01387 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638469141.731 NaN NaN -0.00698132 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0492123 NaN NaN NaN NaN 0.872665 NaN NaN NaN 1638469145.739 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 97.217 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638469149.794 9.7217 NaN NaN NaN NaN NaN NaN 
-0.277724 -355 0.0521248 0.888094 NaN NaN NaN NaN 14.8707 -0.291709 NaN NaN NaN -354.197 NaN NaN NaN NaN NaN NaN 4757.14829779136 -5327.30132145218 NaN 1638469173.808 NaN NaN NaN NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 104.295 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638469181.818 10.4295 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638469201.834 NaN NaN -0.00872665 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0492123 NaN NaN NaN NaN 0.998328 NaN NaN NaN 1638469205.841 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 110.98 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638469213.848 11.098 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.115808 0.887841 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638469233.864 NaN NaN NaN NaN NaN NaN 5 
