dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-74
the8x3_filename: 00560074
filename_extension: tbd
filename_label: sunfish-2022-110-0-74-tbd(00560074)
mission_name: regm20.mi
fileopen_time: Thu_May_12_09:13:31_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-74
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1652346870.002 NaN NaN NaN 3.15164 0.04114 3.3493 
NaN NaN NaN 1652346915.002 32.913 381.51 91.628 NaN NaN NaN 
NaN NaN NaN 1652346931.002 NaN NaN NaN 3.15221 0.75691 3.3507 
0.00029898 0.9944 1.1169 1652346974.003 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1652346992.003 NaN NaN NaN 3.15266 1.61401 3.3508 
NaN NaN NaN 1652347036.003 32.911 381.384 91.625 NaN NaN NaN 
NaN NaN NaN 1652347053.003 NaN NaN NaN 3.15322 2.30363 3.3538 
NaN NaN NaN 1652347114.003 NaN NaN NaN 3.15522 3.07846 3.367 
NaN NaN NaN 1652347157.003 32.926 380.594 91.484 NaN NaN NaN 
NaN NaN NaN 1652347175.003 NaN NaN NaN 3.15685 3.74309 3.3746 
NaN NaN NaN 1652347236.003 NaN NaN NaN 3.15722 4.44154 3.3734 
0.000306228 0.9944 1.1388 1652347275.003 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1652347278.003 32.948 379.874 91.315 NaN NaN NaN 
NaN NaN NaN 1652347297.003 NaN NaN NaN 3.15754 5.19147 3.3758 
NaN NaN NaN 1652347358.003 NaN NaN NaN 3.15791 6.00601 3.3759 
NaN NaN NaN 1652347399.003 32.95 379.767 91.295 NaN NaN NaN 
NaN NaN NaN 1652347419.003 NaN NaN NaN 3.15807 6.86843 3.3739 
NaN NaN NaN 1652347480.003 NaN NaN NaN 3.12969 7.71215 2.9902 
NaN NaN NaN 1652347520.003 33.32 373.967 89.135 NaN NaN NaN 
NaN NaN NaN 1652347541.003 NaN NaN NaN 3.14227 8.54653 3.077 
0.00019932 0.9944 0.219 1652347576.003 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1652347602.003 NaN NaN NaN 3.14833 9.37217 3.1207 
