dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-150
the8x3_filename: 00560150
filename_extension: sbd
filename_label: sunfish-2022-110-0-150-sbd(00560150)
mission_name: regm20.mi
fileopen_time: Mon_May_23_01:53:49_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-150
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0122317 -0.0602298 NaN NaN NaN NaN NaN NaN 1653270859.779 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 4.34047 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653270868.999 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.430818 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653270885.038 0.0430818 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN 0.0941651 NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.29344 NaN NaN -0.457276 1653270957.146 NaN NaN 0.0488692 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653270961.156 NaN NaN NaN NaN NaN 0.0122317 -0.0602298 NaN 
-0.344469 NaN 0.256107 NaN NaN NaN NaN NaN NaN NaN 14.5301 -0.299801 13.5626 NaN 0.254746 NaN NaN NaN NaN NaN NaN NaN NaN 1653270995.166 1.35626 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653271055.176 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 25.3201 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653271085.182 2.53201 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653271175.199 NaN NaN 0.0541052 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 40.7423 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653271205.208 4.07423 NaN NaN NaN NaN NaN NaN NaN 
NaN -280 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -271.113 NaN NaN NaN NaN NaN NaN 5043.93792380554 -5100.05871233366 NaN 1653271235.213 NaN NaN NaN NaN 8.17655 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.129221 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653271265.219 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 4.34133 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653271295.225 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 56.0336 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653271325.231 5.60336 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.67748 NaN NaN -0.335103 1653271385.243 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.344469 NaN -0.0712751 NaN NaN NaN NaN NaN NaN NaN 14.5663 -0.299801 NaN NaN -0.104214 NaN NaN NaN NaN NaN NaN NaN NaN 1653271415.249 NaN NaN 0.0541052 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 71.3686 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653271445.254 7.13686 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653271535.272 NaN NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 85.8528 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653271565.279 8.58528 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.121619 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653271595.285 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653271655.296 NaN NaN 0.0506145 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 100.272 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653271685.302 10.0272 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 4.3412 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653271715.308 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653271745.314 NaN NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 113.992 NaN NaN NaN NaN NaN NaN 4.34936 NaN NaN -0.324631 1653271805.325 11.3992 NaN NaN NaN NaN NaN NaN NaN 
