dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-126
the8x3_filename: 00560126
filename_extension: tbd
filename_label: sunfish-2022-110-0-126-tbd(00560126)
mission_name: regm20.mi
fileopen_time: Sat_May_21_06:47:40_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-126
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1653115716.005 31.907 466.145 104.139 NaN NaN NaN 
NaN NaN NaN 1653115720.005 NaN NaN NaN 2.80624 0.0183 0.6996 
0.000748356 1.356 2.1316 1653115762.005 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653115781.005 NaN NaN NaN 2.80697 0.70148 0.7018 
NaN NaN NaN 1653115837.005 31.869 467.164 104.424 NaN NaN NaN 
NaN NaN NaN 1653115842.005 NaN NaN NaN 2.80731 1.66943 0.7038 
NaN NaN NaN 1653115903.005 NaN NaN NaN 2.7857 2.54336 0.431 
NaN NaN NaN 1653115958.005 32.609 456.367 99.71 NaN NaN NaN 
NaN NaN NaN 1653115964.005 NaN NaN NaN 2.73666 3.38436 -0.2452 
NaN NaN NaN 1653116025.005 NaN NaN NaN 2.75309 4.23875 -0.1367 
0.00030804 1.2656 0.9271 1653116063.005 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653116079.005 33.453 428.224 93.325 NaN NaN NaN 
NaN NaN NaN 1653116086.005 NaN NaN NaN 2.74089 5.0839 -0.3246 
NaN NaN NaN 1653116147.005 NaN NaN NaN 2.74968 5.91286 -0.3453 
NaN NaN NaN 1653116200.005 34.321 399.206 87.055 NaN NaN NaN 
NaN NaN NaN 1653116208.005 NaN NaN NaN 2.79026 6.76571 -0.0489 
NaN NaN NaN 1653116269.005 NaN NaN NaN 2.81488 7.5471 0.1573 
NaN NaN NaN 1653116321.005 34.804 383.003 83.678 NaN NaN NaN 
NaN NaN NaN 1653116330.005 NaN NaN NaN 2.78548 8.28664 -0.2269 
0.00021744 1.2656 0.1898 1653116364.005 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653116391.005 NaN NaN NaN 2.79624 9.01627 -0.1302 
NaN NaN NaN 1653116442.005 34.856 375.376 82.832 NaN NaN NaN 
