dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-263
the8x3_filename: 00560263
filename_extension: sbd
filename_label: sunfish-2022-110-0-263-sbd(00560263)
mission_name: regm20.mi
fileopen_time: Tue_Jun__7_12:14:18_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-263
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605057.496 NaN NaN 0.0471239 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.1109 NaN NaN 117.903 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605117.533 11.7903 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605149.612 NaN NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN -230 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -220.346 NaN NaN NaN NaN NaN NaN 4758.0110821362 -5324.90746908286 NaN 1654605205.649 NaN NaN NaN NaN 8.15559 NaN NaN 2 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 127.7 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605209.657 12.77 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605241.725 NaN NaN 0.0541052 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 137.584 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605301.821 13.7584 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605333.873 NaN NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN 0.659078 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605337.88 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 147.883 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605393.966 14.7883 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5.42448 NaN NaN -0.312414 1654605405.978 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.108107 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605417.991 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605426 NaN NaN 0.0541052 NaN NaN NaN NaN NaN 
-0.134588 NaN 0.321384 NaN NaN NaN NaN NaN NaN NaN 14.5874 -0.149286 NaN NaN -0.431676 NaN NaN NaN NaN NaN NaN NaN NaN 1654605438.012 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 158.03 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605486.101 15.803 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605518.125 NaN NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 167.522 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605578.221 16.7522 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605610.244 NaN NaN 0.0698132 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 176.861 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605670.341 17.6861 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605702.364 NaN NaN 0.0453786 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.095596 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605718.447 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.84207 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605738.458 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 186.331 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605762.478 18.6331 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605794.558 NaN NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN -230 NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN -220.301 NaN NaN NaN NaN NaN 0.50091 4758.06785514439 -5324.9814128437 -0.307178 1654605806.565 NaN NaN NaN NaN 8.16378 NaN NaN 2 
-0.134588 NaN -0.43272 NaN NaN NaN NaN NaN NaN NaN 14.5856 -0.149286 NaN NaN 0.450349 NaN NaN NaN NaN NaN NaN NaN NaN 1654605838.588 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 195.342 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605854.605 19.5342 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605886.68 NaN NaN 0.0506145 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 204.07 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605946.718 20.407 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654605978.797 NaN NaN 0.0680678 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0854871 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654606018.826 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 212.798 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654606038.842 21.2798 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654606070.915 NaN NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 221.527 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654606131.203 22.1527 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.966331 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654606139.208 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654606163.223 NaN NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.464258 NaN NaN -0.0488692 1654606207.254 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 227.854 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654606223.32 22.7854 NaN NaN NaN NaN NaN NaN NaN 
-0.271675 NaN -0.400198 NaN NaN NaN NaN NaN NaN NaN 13.65 -0.267432 NaN NaN 0.451516 NaN NaN NaN NaN NaN NaN NaN NaN 1654606239.334 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654606255.351 NaN NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN -0.0759516 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654606287.375 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0921147 NaN NaN 218.799 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654606321.388 21.8799 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654606351.393 NaN NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN 170 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 169.944 NaN NaN NaN NaN NaN NaN 4758.14487568569 -5324.97791640932 NaN 1654606411.405 NaN NaN NaN NaN 8.34947 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 203.394 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654606441.411 20.3394 NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN 3.99061 NaN NaN NaN NaN NaN NaN NaN NaN 188.12 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654606561.434 18.812 NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN -0.12413 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654606591.44 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.17497 NaN NaN 0.354302 1654606621.446 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.271675 NaN 0.315246 NaN NaN NaN NaN NaN NaN NaN 14.4289 -0.267432 NaN NaN -0.452683 NaN NaN NaN NaN NaN NaN NaN NaN 1654606651.452 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 173.479 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654606681.458 17.3479 NaN 0.0628319 NaN NaN NaN NaN NaN 
