dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-76
the8x3_filename: 00510076
filename_extension: tbd
filename_label: sunfish-2022-020-0-76-tbd(00510076)
mission_name: regm20.mi
fileopen_time: Sat_Feb__5_16:35:56_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-76
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1644078973.789 NaN NaN NaN 3.22245 0.01234 3.9866 
NaN NaN NaN 1644079033.016 33.345 358.217 87.487 NaN NaN NaN 
NaN NaN NaN 1644079034.016 NaN NaN NaN 3.22367 0.11986 4.0016 
NaN NaN NaN 1644079095.016 NaN NaN NaN 3.22528 0.84897 4.0097 
0.000173952 0.9944 0.2847 1644079098.016 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644079154.016 33.343 357.489 87.422 NaN NaN NaN 
NaN NaN NaN 1644079156.016 NaN NaN NaN 3.2271 1.55858 4.0278 
NaN NaN NaN 1644079217.016 NaN NaN NaN 3.22713 2.17532 4.0251 
NaN NaN NaN 1644079275.016 33.347 357.26 87.381 NaN NaN NaN 
NaN NaN NaN 1644079278.016 NaN NaN NaN 3.22754 2.81648 4.0257 
NaN NaN NaN 1644079339.016 NaN NaN NaN 3.22813 3.49194 4.0317 
NaN NaN NaN 1644079396.016 33.356 356.85 87.305 NaN NaN NaN 
0.000170328 1.0848 0.2847 1644079399.016 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644079400.016 NaN NaN NaN 3.23079 4.12177 4.0499 
NaN NaN NaN 1644079461.016 NaN NaN NaN 3.23338 4.79113 4.0408 
NaN NaN NaN 1644079517.016 33.655 351.913 85.582 NaN NaN NaN 
NaN NaN NaN 1644079522.016 NaN NaN NaN 3.20761 5.45163 3.7582 
NaN NaN NaN 1644079582.016 NaN NaN NaN 3.2029 6.07956 3.704 
NaN NaN NaN 1644079638.016 33.666 357.414 86.08 NaN NaN NaN 
NaN NaN NaN 1644079643.016 NaN NaN NaN 3.16784 6.73659 3.3112 
0.000175764 0.9944 0.2482 1644079700.016 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644079704.016 NaN NaN NaN 3.16496 7.37011 3.2825 
