dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-104
the8x3_filename: 00510104
filename_extension: tbd
filename_label: sunfish-2022-020-0-104-tbd(00510104)
mission_name: regm20.mi
fileopen_time: Thu_Feb_10_12:45:36_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-104
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1644497136.552 NaN NaN NaN 3.19939 0.01676 3.7146 
NaN NaN NaN 1644497197.01 NaN NaN NaN 3.19948 0.00828 3.7162 
NaN NaN NaN 1644497247.01 33.415 360.444 87.416 NaN NaN NaN 
NaN NaN NaN 1644497258.01 NaN NaN NaN 3.19975 0.15531 3.7168 
NaN NaN NaN 1644497319.01 NaN NaN NaN 3.20042 0.714 3.7173 
0.000168516 0.9944 0.3066 1644497346.01 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644497368.01 33.423 359.958 87.333 NaN NaN NaN 
NaN NaN NaN 1644497380.01 NaN NaN NaN 3.2007 1.3354 3.7169 
NaN NaN NaN 1644497441.01 NaN NaN NaN 3.20096 1.97399 3.7178 
NaN NaN NaN 1644497489.01 33.429 359.835 87.299 NaN NaN NaN 
NaN NaN NaN 1644497502.01 NaN NaN NaN 3.2014 2.73878 3.7182 
NaN NaN NaN 1644497563.01 NaN NaN NaN 3.20157 3.51356 3.7156 
NaN NaN NaN 1644497610.01 33.442 359.483 87.21 NaN NaN NaN 
NaN NaN NaN 1644497624.01 NaN NaN NaN 3.20197 4.25583 3.7151 
0.000166704 0.9944 0.2628 1644497647.01 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644497685.01 NaN NaN NaN 3.20201 4.95909 3.7127 
NaN NaN NaN 1644497731.01 33.459 359.141 87.103 NaN NaN NaN 
NaN NaN NaN 1644497746.01 NaN NaN NaN 3.20188 5.6405 3.7057 
NaN NaN NaN 1644497807.01 NaN NaN NaN 3.20126 6.38096 3.6939 
NaN NaN NaN 1644497852.01 33.484 358.825 86.971 NaN NaN NaN 
NaN NaN NaN 1644497868.01 NaN NaN NaN 3.19773 7.14072 3.6481 
NaN NaN NaN 1644497929.01 NaN NaN NaN 3.19618 7.92399 3.6259 
