dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-018-0-7
the8x3_filename: 00500007
filename_extension: sbd
filename_label: sunfish-2022-018-0-7-sbd(00500007)
mission_name: regm20.mi
fileopen_time: Fri_Jan_21_03:17:35_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-018-0-7
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.100244 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642736497.738 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 150.467 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642736527.744 15.0467 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642736587.754 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 162.869 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642736647.766 16.2869 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642736677.772 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
-0.507595 NaN 0.0423021 NaN NaN NaN NaN NaN NaN NaN 14.9177 -0.519908 NaN NaN 0.0405278 NaN NaN NaN NaN NaN NaN NaN NaN 1642736737.784 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 3.63037 NaN NaN NaN NaN NaN NaN NaN NaN 175.402 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642736767.79 17.5402 NaN NaN NaN NaN NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642736797.795 NaN NaN 0.0541052 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.10154 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642736827.801 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 187.412 NaN NaN NaN NaN NaN NaN 3.36674 NaN NaN -0.300197 1642736887.813 18.7412 NaN NaN NaN NaN NaN NaN NaN 
NaN -330 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -322.944 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642736917.82 NaN NaN 0.0506145 NaN 7.75703 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5417.54950984635 -4953.48020467094 NaN 1642736977.832 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 199.639 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737007.837 19.9639 NaN NaN NaN NaN NaN NaN NaN 
