dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-36
the8x3_filename: 00510036
filename_extension: tbd
filename_label: sunfish-2022-020-0-36-tbd(00510036)
mission_name: regm20.mi
fileopen_time: Fri_Jan_28_19:45:18_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-36
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1643399130.889 NaN NaN NaN 3.1858 0.05016 3.6686 
0.000239184 1.0848 0.2993 1643399169.009 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643399190.009 33.366 362.953 87.867 NaN NaN NaN 
NaN NaN NaN 1643399191.009 NaN NaN NaN 3.18776 0.02874 3.6735 
NaN NaN NaN 1643399252.009 NaN NaN NaN 3.18982 0.56536 3.6792 
NaN NaN NaN 1643399311.009 33.384 361.784 87.676 NaN NaN NaN 
NaN NaN NaN 1643399313.009 NaN NaN NaN 3.19164 1.46907 3.6817 
NaN NaN NaN 1643399374.009 NaN NaN NaN 3.19248 2.14074 3.6814 
NaN NaN NaN 1643399432.009 33.392 361.399 87.605 NaN NaN NaN 
NaN NaN NaN 1643399435.009 NaN NaN NaN 3.19339 2.90898 3.6864 
0.000186636 0.9944 0.2774 1643399470.009 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643399496.009 NaN NaN NaN 3.18998 3.81527 3.6502 
NaN NaN NaN 1643399553.009 33.394 362 87.657 NaN NaN NaN 
NaN NaN NaN 1643399557.009 NaN NaN NaN 3.19303 4.46837 3.6808 
NaN NaN NaN 1643399618.009 NaN NaN NaN 3.18688 4.88703 3.6115 
NaN NaN NaN 1643399674.009 33.408 361.908 87.589 NaN NaN NaN 
NaN NaN NaN 1643399679.009 NaN NaN NaN 3.18839 5.38218 3.6238 
NaN NaN NaN 1643399740.009 NaN NaN NaN 3.18891 5.93301 3.6351 
0.00019026 0.9944 0.2628 1643399771.009 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643399795.009 33.406 362.012 87.61 NaN NaN NaN 
NaN NaN NaN 1643399801.009 NaN NaN NaN 3.18833 6.58134 3.6231 
NaN NaN NaN 1643399862.009 NaN NaN NaN 3.18849 7.27105 3.6152 
