dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-18
the8x3_filename: 00510018
filename_extension: tbd
filename_label: sunfish-2022-020-0-18-tbd(00510018)
mission_name: regm20.mi
fileopen_time: Mon_Jan_24_20:18:04_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-18
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1643055497.961 0 0 0 NaN NaN NaN 
NaN NaN NaN 1643055543 NaN NaN NaN 3.15794 0.01606 3.2699 
NaN NaN NaN 1643055604 NaN NaN NaN 3.15918 0.43889 3.2784 
NaN NaN NaN 1643055620 33.481 365.696 87.652 NaN NaN NaN 
NaN NaN NaN 1643055665 NaN NaN NaN 3.1592 1.26382 3.2756 
0.000188448 0.9944 0.2701 1643055679 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643055726 NaN NaN NaN 3.16046 1.94251 3.284 
NaN NaN NaN 1643055741 33.482 365.416 87.622 NaN NaN NaN 
NaN NaN NaN 1643055787 NaN NaN NaN 3.15897 2.66718 3.2657 
NaN NaN NaN 1643055848 NaN NaN NaN 3.16358 3.37495 3.3074 
NaN NaN NaN 1643055862 33.486 364.904 87.555 NaN NaN NaN 
NaN NaN NaN 1643055909 NaN NaN NaN 3.16938 4.03796 3.3662 
NaN NaN NaN 1643055970 NaN NaN NaN 3.16925 4.71458 3.3666 
0.000188448 0.9944 0.2409 1643055980 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643055983 33.531 362.836 87.168 NaN NaN NaN 
NaN NaN NaN 1643056031 NaN NaN NaN 3.16904 5.38763 3.3495 
NaN NaN NaN 1643056092 NaN NaN NaN 3.16235 6.06506 3.271 
NaN NaN NaN 1643056104 33.564 363.08 87.055 NaN NaN NaN 
NaN NaN NaN 1643056153 NaN NaN NaN 3.15679 6.80028 3.1988 
NaN NaN NaN 1643056214 NaN NaN NaN 3.15512 7.57754 3.1902 
NaN NaN NaN 1643056225 33.53 365.308 87.41 NaN NaN NaN 
NaN NaN NaN 1643056275 NaN NaN NaN 3.15161 8.32603 3.1456 
0.000184824 0.9944 0.2263 1643056281 NaN NaN NaN NaN NaN NaN 
