dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-94
the8x3_filename: 00510094
filename_extension: tbd
filename_label: sunfish-2022-020-0-94-tbd(00510094)
mission_name: regm20.mi
fileopen_time: Tue_Feb__8_14:25:07_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-94
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1644330331.012 NaN NaN NaN 3.18813 0.03515 3.5809 
NaN NaN NaN 1644330391.013 NaN NaN NaN 3.18767 0.03724 3.578 
NaN NaN NaN 1644330399.013 33.405 363.153 87.724 NaN NaN NaN 
NaN NaN NaN 1644330452.013 NaN NaN NaN 3.18811 0.50676 3.5808 
NaN NaN NaN 1644330513.013 NaN NaN NaN 3.18962 1.26718 3.5913 
NaN NaN NaN 1644330520.013 33.398 362.708 87.709 NaN NaN NaN 
0.000173952 0.9944 0.2555 1644330570.013 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644330574.013 NaN NaN NaN 3.18964 1.86596 3.5902 
NaN NaN NaN 1644330635.013 NaN NaN NaN 3.18962 2.4534 3.5848 
NaN NaN NaN 1644330641.013 33.409 362.465 87.64 NaN NaN NaN 
NaN NaN NaN 1644330696.013 NaN NaN NaN 3.19026 3.07881 3.5876 
NaN NaN NaN 1644330757.013 NaN NaN NaN 3.19002 3.77442 3.5833 
NaN NaN NaN 1644330762.013 33.419 362.19 87.571 NaN NaN NaN 
NaN NaN NaN 1644330818.013 NaN NaN NaN 3.19085 4.42698 3.5911 
0.000186636 0.9944 0.3212 1644330871.013 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644330879.013 NaN NaN NaN 3.19148 5.05141 3.5934 
NaN NaN NaN 1644330883.013 33.421 362.076 87.554 NaN NaN NaN 
NaN NaN NaN 1644330940.013 NaN NaN NaN 3.19132 5.71881 3.5867 
NaN NaN NaN 1644331001.013 NaN NaN NaN 3.19108 6.3885 3.5828 
NaN NaN NaN 1644331004.013 33.44 361.661 87.434 NaN NaN NaN 
NaN NaN NaN 1644331061.013 NaN NaN NaN 3.19117 7.04967 3.5769 
NaN NaN NaN 1644331122.013 NaN NaN NaN 3.19092 7.71152 3.5697 
