dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-6
the8x3_filename: 00410006
filename_extension: sbd
filename_label: sunfish-2021-335-1-6-sbd(00410006)
mission_name: regm20.mi
fileopen_time: Thu_Dec__2_19:00:37_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-6
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 37.1828 NaN NaN NaN NaN NaN NaN 2.83965 NaN NaN NaN 1638471927.069 3.71828 NaN -0.0122173 NaN NaN NaN 4 
NaN NaN -0.433045 0.915004 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.455017 NaN NaN NaN NaN NaN NaN NaN NaN 1638471957.075 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 47.5162 NaN NaN NaN NaN NaN NaN NaN 4757.54558384856 -5327.10732390032 NaN 1638471987.081 4.75162 NaN -0.0174533 NaN NaN NaN 4 
-0.509368 -330 NaN NaN NaN NaN NaN NaN 14.7041 -0.438987 NaN NaN NaN -318.774 NaN NaN NaN NaN NaN 1.80293 NaN NaN NaN 1638472017.086 NaN NaN NaN 7.78028 NaN NaN NaN 
NaN NaN -0.200795 0.910502 NaN NaN NaN NaN NaN NaN 3.07248 17.2275 57.3689 NaN -0.277628 -0.0259225 -0.0354281 4757.5769 -5327.1152 NaN NaN NaN NaN 1638472047.092 5.73689 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.376991 1638472077.097 NaN NaN -0.00174533 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 67.3091 NaN NaN NaN NaN NaN NaN 1.36834 NaN NaN NaN 1638472107.103 6.73091 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.103599 0.907898 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.150532 NaN NaN NaN NaN NaN NaN NaN NaN 1638472137.109 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 77.0964 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472167.115 7.70963 NaN -0.0191986 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.649262 NaN NaN NaN 1638472197.121 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.108467 0.907976 NaN NaN NaN NaN NaN NaN NaN NaN 82.4051 NaN 0.0173691 NaN NaN NaN NaN NaN NaN NaN NaN 1638472201.124 8.24051 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472229.139 NaN NaN -0.00523599 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 87.1894 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472233.147 8.71894 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.949459 NaN NaN NaN 1638472257.231 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.166355 0.9083 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.17369 NaN NaN NaN NaN NaN NaN NaN NaN 1638472261.239 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 92.0612 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472265.244 9.20612 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4757.58379192031 -5327.05025168353 NaN 1638472289.258 NaN NaN -0.00698132 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 96.8674 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472297.267 9.68674 NaN NaN NaN NaN NaN NaN 
-0.509368 -330 NaN NaN NaN NaN NaN NaN 14.8181 -0.438987 NaN NaN NaN -319.341 NaN NaN NaN NaN NaN 1.1013 NaN NaN NaN 1638472317.284 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.100509 0.907877 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0955298 NaN NaN NaN NaN NaN NaN NaN NaN 1638472321.291 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 101.674 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472329.297 10.1674 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472349.366 NaN NaN -0.010472 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 106.677 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472361.377 10.6677 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.877901 NaN NaN -0.361283 1638472377.391 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.104334 0.907545 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.118689 NaN NaN NaN NaN NaN NaN NaN NaN 1638472381.399 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 111.57 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472393.408 11.157 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472409.422 NaN NaN 0 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 116.355 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472425.488 11.6355 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.834267 NaN NaN NaN 1638472437.498 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0539452 0.907758 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0521072 NaN NaN NaN NaN NaN NaN NaN NaN 1638472441.505 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 121.226 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472457.517 12.1226 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472469.529 NaN NaN -0.0139626 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 126.098 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472489.545 12.6098 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.879646 NaN NaN NaN 1638472497.554 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0431772 0.907873 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.055002 NaN NaN NaN NaN NaN NaN NaN NaN 1638472501.562 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 130.882 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472521.626 13.0882 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472529.636 NaN NaN -0.0139626 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 135.558 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472553.655 13.5558 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.802851 NaN NaN NaN 1638472557.663 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0769882 0.908125 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0723711 NaN NaN NaN NaN NaN NaN NaN NaN 1638472561.667 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 140.364 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472585.681 14.0364 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4757.63222158496 -5327.00780646876 NaN 1638472589.689 NaN NaN -0.00698132 NaN NaN NaN 4 
-0.509368 -330 NaN NaN NaN NaN NaN NaN 14.8242 -0.438987 NaN NaN 145.214 -319.431 NaN NaN NaN NaN NaN 0.888373 NaN NaN NaN 1638472617.763 14.5214 NaN NaN 7.92798 NaN NaN NaN 
NaN NaN 0.121063 0.908417 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.110004 NaN NaN NaN NaN NaN NaN NaN NaN 1638472621.771 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 149.714 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472649.789 14.9714 NaN -0.00698132 NaN NaN NaN 5 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.87441 NaN NaN -0.352556 1638472677.81 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.121063 0.908501 NaN NaN NaN NaN NaN NaN NaN NaN 154.542 NaN 0.110004 NaN NaN NaN NaN NaN NaN NaN NaN 1638472681.869 15.4542 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472709.885 NaN NaN 0.00174533 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 158.955 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472713.892 15.8955 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.07512 NaN NaN NaN 1638472737.909 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0959703 0.908256 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0810556 NaN NaN NaN NaN NaN NaN NaN NaN 1638472741.916 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 163.39 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472745.92 16.339 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472769.991 NaN NaN -0.0122173 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 168.218 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472777.995 16.8218 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.858702 NaN NaN NaN 1638472798.011 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0727229 0.908103 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0723711 NaN NaN NaN NaN NaN NaN NaN NaN 1638472802.018 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 172.609 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472810.024 17.2609 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472830.041 NaN NaN -0.0174533 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 177.044 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472842.052 17.7044 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.692896 NaN NaN NaN 1638472858.118 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.19916 0.908561 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.18527 NaN NaN NaN NaN NaN NaN NaN NaN 1638472862.121 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 181.457 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472874.127 18.1457 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4757.67895284381 -5326.96823786036 NaN 1638472890.142 NaN NaN -0.00349066 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 185.717 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472906.156 18.5717 NaN NaN NaN NaN NaN NaN 
-0.509368 -330 NaN NaN NaN NaN NaN NaN 14.8297 -0.438987 NaN NaN NaN -319.59 NaN NaN NaN NaN NaN 1.11701 NaN NaN NaN 1638472918.168 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0652596 0.908523 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0492123 NaN NaN NaN NaN NaN NaN NaN NaN 1638472922.175 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 190.174 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472938.255 19.0174 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472950.262 NaN NaN -0.00872665 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 194.434 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638472970.278 19.4434 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.909317 NaN NaN -0.352556 1638472978.288 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.071621 0.908126 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0752659 NaN NaN NaN NaN NaN NaN NaN NaN 1638472982.295 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 198.781 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473002.309 19.8781 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473010.318 NaN NaN -0.0122173 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 202.823 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473034.401 20.2823 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.787143 NaN NaN NaN 1638473038.409 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.120063 0.908472 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.133163 NaN NaN NaN NaN NaN NaN NaN NaN 1638473042.413 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 206.996 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473066.427 20.6996 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473070.435 NaN NaN -0.00174533 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 211.256 NaN NaN NaN NaN NaN NaN 1.04894 NaN NaN NaN 1638473098.453 21.1256 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0523985 0.908435 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0376329 NaN NaN NaN NaN NaN NaN NaN NaN 1638473102.46 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 215.363 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473130.53 21.5363 NaN -0.015708 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.937242 NaN NaN NaN 1638473158.55 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0517656 0.908247 NaN NaN NaN NaN NaN NaN NaN NaN 219.579 NaN -0.0607917 NaN NaN NaN NaN NaN NaN NaN NaN 1638473162.558 21.9579 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4757.72160440267 -5326.92676733884 NaN 1638473190.576 NaN NaN -0.00698132 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 223.883 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473194.583 22.3883 NaN NaN NaN NaN NaN NaN 
-0.509368 -330 NaN NaN NaN NaN NaN NaN 14.8348 -0.438987 NaN NaN NaN -319.567 NaN NaN NaN NaN NaN 0.804597 NaN NaN NaN 1638473218.651 NaN NaN NaN 7.92634 NaN NaN NaN 
NaN NaN 0.0780119 0.908241 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0607917 NaN NaN NaN NaN NaN NaN NaN NaN 1638473222.659 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 227.881 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473226.663 22.7881 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473250.677 NaN NaN -0.00174533 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 232.119 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473258.687 23.2119 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.01578 NaN NaN -0.347321 1638473278.704 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0406881 0.908259 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0231587 NaN NaN NaN NaN NaN NaN NaN NaN 1638473282.711 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 236.117 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473290.773 23.6117 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473310.786 NaN NaN -0.00174533 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 240.312 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473322.797 24.0312 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.04545 NaN NaN NaN 1638473338.811 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.157338 0.907769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.162111 NaN NaN NaN NaN NaN NaN NaN NaN 1638473342.819 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 244.462 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473354.828 24.4462 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473370.894 NaN NaN -0.00872665 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 248.526 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473386.903 24.8526 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.867429 NaN NaN NaN 1638473398.915 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.170522 0.907536 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.18527 NaN NaN NaN NaN NaN NaN NaN NaN 1638473402.922 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 252.611 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473418.934 25.2611 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473430.946 NaN NaN -0.00872665 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 256.697 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638473450.962 25.6697 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.71733 NaN NaN NaN 1638473459.025 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0915565 0.907995 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0723711 NaN NaN NaN NaN NaN NaN NaN NaN 1638473463.027 NaN NaN NaN NaN NaN NaN NaN 
