dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-56
the8x3_filename: 00410056
filename_extension: sbd
filename_label: sunfish-2021-335-1-56-sbd(00410056)
mission_name: regm20.mi
fileopen_time: Mon_Dec__6_16:12:24_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-56
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN NaN 1.27436 NaN NaN NaN NaN NaN NaN NaN NaN 56.4068 NaN 0.00578968 NaN NaN NaN NaN 1.12748 NaN NaN NaN 1638807636.3 5.64068 NaN 0.0314159 NaN NaN NaN 5 
NaN NaN 0.0331919 NaN NaN NaN NaN NaN NaN NaN NaN NaN 65.0133 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638807696.312 6.50133 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.27499 -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.00578968 NaN NaN NaN NaN 1.03498 NaN NaN -0.363028 1638807726.318 NaN NaN 0.0349066 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 73.0956 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638807756.324 7.30956 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0664644 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638807786.33 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.27611 NaN NaN NaN NaN NaN NaN NaN NaN 81.1342 NaN 0.0723711 NaN NaN NaN NaN 1.01229 NaN NaN NaN 1638807816.335 8.11342 NaN 0.0314159 NaN NaN NaN 4 
NaN NaN 0.0433786 NaN NaN NaN NaN NaN NaN NaN NaN NaN 88.6486 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638807876.347 8.86486 NaN NaN 7.91914 NaN NaN NaN 
-0.204723 -237.5 NaN 1.27689 NaN NaN NaN NaN 14.8239 -0.173563 NaN NaN 92.4276 -230.295 0.0434226 NaN NaN NaN NaN 1.17112 4825.55933749997 -5247.54537703997 NaN 1638807906.353 9.24276 NaN 0.0401426 NaN NaN NaN 5 
NaN NaN 0.028159 NaN NaN NaN NaN NaN NaN NaN 21.8449 36 99.5488 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638807966.366 9.95488 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.27737 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0434226 NaN NaN NaN NaN 1.03498 NaN NaN NaN 1638807996.371 NaN NaN 0.0331613 NaN NaN NaN 4 
