dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-117
the8x3_filename: 00560117
filename_extension: tbd
filename_label: sunfish-2022-110-0-117-tbd(00560117)
mission_name: regm20.mi
fileopen_time: Fri_May_20_07:46:59_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-117
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1653032875.002 31.717 469.573 105.431 NaN NaN NaN 
NaN NaN NaN 1653032879.002 NaN NaN NaN 2.81742 0.01243 0.8771 
NaN NaN NaN 1653032940.002 NaN NaN NaN 2.81272 0.67219 0.8207 
0.00051642 1.356 2.3798 1653032981.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653032996.002 31.769 476.95 105.777 NaN NaN NaN 
NaN NaN NaN 1653033001.002 NaN NaN NaN 2.77935 1.49967 0.3181 
NaN NaN NaN 1653033062.002 NaN NaN NaN 2.75465 2.27145 0.0426 
NaN NaN NaN 1653033117.002 32.973 451.934 97.535 NaN NaN NaN 
NaN NaN NaN 1653033123.002 NaN NaN NaN 2.69324 3.06482 -0.8612 
NaN NaN NaN 1653033184.002 NaN NaN NaN 2.69755 3.78511 -0.8996 
NaN NaN NaN 1653033238.002 34.54 403.423 86.437 NaN NaN NaN 
NaN NaN NaN 1653033245.002 NaN NaN NaN 2.71114 4.48276 -0.823 
0.000257304 1.2656 0.3431 1653033282.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653033306.002 NaN NaN NaN 2.71355 5.14238 -0.8736 
NaN NaN NaN 1653033359.002 35.032 385.698 82.948 NaN NaN NaN 
NaN NaN NaN 1653033367.002 NaN NaN NaN 2.73475 5.7718 -0.7036 
NaN NaN NaN 1653033428.002 NaN NaN NaN 2.88851 6.38608 0.9993 
NaN NaN NaN 1653033480.002 33.705 399.085 89.745 NaN NaN NaN 
NaN NaN NaN 1653033489.002 NaN NaN NaN 2.90882 6.99879 1.1094 
NaN NaN NaN 1653033550.002 NaN NaN NaN 2.91319 7.60835 1.1645 
0.000355152 1.1752 1.0877 1653033583.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653033601.002 33.16 409.869 93.135 NaN NaN NaN 
