dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-291-2-0
the8x3_filename: 00260000
filename_extension: tbd
filename_label: sunfish-2021-291-2-0-tbd(00260000)
mission_name: regm20.mi
fileopen_time: Tue_Oct_19_14:04:05_2021
sensors_per_cycle: 18
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-291-2-0
sci_flbbcd_bb_ref sci_flbbcd_bb_sig sci_flbbcd_bb_units sci_flbbcd_cdom_ref sci_flbbcd_cdom_sig sci_flbbcd_cdom_units sci_flbbcd_chlor_ref sci_flbbcd_chlor_sig sci_flbbcd_chlor_units sci_flbbcd_therm sci_m_present_secs_into_mission sci_m_present_time sci_oxy4_oxygen sci_oxy4_saturation sci_oxy4_temp sci_water_cond sci_water_pressure sci_water_temp 
nodim nodim nodim nodim nodim ppb nodim nodim ug/l nodim sec timestamp um % degc s/m bar degc 
4 4 4 4 4 4 4 4 4 4 4 8 4 4 4 4 4 4 
0 0 0 0 0 0 0 0 0 0 1.666 1634652245.299 0 0 0 0 0 0 
700 294 0.000447564 460 63 1.1752 695 92 0.3431 548 18.367 1634652262 NaN NaN NaN NaN NaN NaN 
700 287 0.00043488 460 62 1.0848 695 92 0.3431 548 19.367 1634652263 NaN NaN NaN NaN NaN NaN 
700 315 0.000485616 460 66 1.4464 695 89 0.3212 548 20.367 1634652264 NaN NaN NaN NaN NaN NaN 
700 290 0.000440316 460 63 1.1752 695 89 0.3212 548 21.367 1634652265 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 22.367 1634652266 308.494 91.288 11.829 NaN NaN NaN 
700 281 0.000424008 460 64 1.2656 695 86 0.2993 547 23.367 1634652267 NaN NaN NaN NaN NaN NaN 
700 288 0.000436692 460 63 1.1752 695 91 0.3358 547 24.367 1634652268 308.425 91.262 11.826 NaN NaN NaN 
700 280 0.000422196 460 63 1.1752 695 102 0.4161 547 25.367 1634652269 NaN NaN NaN NaN NaN NaN 
700 289 0.000438504 460 63 1.1752 695 91 0.3358 547 26.367 1634652270 308.496 91.283 11.826 3.52227 0.01027 11.8127 
700 274 0.000411324 460 63 1.1752 695 93 0.3504 547 27.367 1634652271 NaN NaN NaN 3.52227 0.01359 11.8119 
700 281 0.000424008 460 63 1.1752 695 91 0.3358 547 28.367 1634652272 308.531 91.293 11.826 3.52236 0.01487 11.8116 
700 318 0.000491052 460 63 1.1752 695 95 0.365 547 29.367 1634652273 NaN NaN NaN 3.52262 0.0165 11.809 
700 291 0.000442128 460 63 1.1752 695 95 0.365 547 30.367 1634652274 308.452 91.261 11.822 3.52267 0.01829 11.8117 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 31.367 1634652275 NaN NaN NaN 3.52281 0.01746 11.8125 
700 280 0.000422196 460 62 1.0848 695 95 0.365 547 32.367 1634652276 308.44 91.256 11.821 3.52249 0.01665 11.8131 
700 265 0.000395016 460 63 1.1752 695 95 0.365 547 33.367 1634652277 NaN NaN NaN 3.52242 0.0154 11.8126 
700 294 0.000447564 460 62 1.0848 695 97 0.3796 547 34.367 1634652278 308.509 91.277 11.822 3.5223 0.01513 11.8108 
700 297 0.000453 460 63 1.1752 695 96 0.3723 547 35.367 1634652279 NaN NaN NaN 3.52228 0.01435 11.809 
700 333 0.000518232 460 63 1.1752 695 93 0.3504 547 36.367 1634652280 308.622 91.312 11.822 3.52226 0.01369 11.8098 
700 321 0.000496488 460 63 1.1752 695 99 0.3942 547 37.367 1634652281 NaN NaN NaN 3.52227 0.01471 11.8097 
700 278 0.000418572 460 64 1.2656 695 90 0.3285 547 38.367 1634652282 308.775 91.373 11.83 3.52223 0.01411 11.8089 
700 299 0.000456624 460 63 1.1752 695 90 0.3285 546 39.367 1634652283 NaN NaN NaN 3.52246 0.01379 11.8093 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 40.367 1634652284 308.507 91.314 11.84 3.52258 0.01516 11.8089 
700 285 0.000431256 460 63 1.1752 695 90 0.3285 547 41.367 1634652285 NaN NaN NaN 3.52257 0.01637 11.8079 
700 290 0.000440316 460 63 1.1752 695 89 0.3212 546 42.367 1634652286 308.751 91.391 11.842 3.52232 0.01762 11.81 
700 278 0.000418572 460 63 1.1752 695 95 0.365 547 43.367 1634652287 NaN NaN NaN 3.52229 0.01767 11.8112 
700 275 0.000413136 460 63 1.1752 695 90 0.3285 546 44.367 1634652288 308.484 91.311 11.841 3.52232 0.01743 11.8098 
700 278 0.000418572 460 63 1.1752 695 92 0.3431 546 45.367 1634652289 NaN NaN NaN 3.5223 0.01934 11.8055 
700 276 0.000414948 460 63 1.1752 695 97 0.3796 546 46.367 1634652290 308.726 91.397 11.848 3.52255 0.02128 11.8057 
700 282 0.00042582 460 63 1.1752 695 97 0.3796 546 47.367 1634652291 NaN NaN NaN 3.52252 0.02241 11.8064 
700 275 0.000413136 460 63 1.1752 695 92 0.3431 546 48.367 1634652292 308.405 91.303 11.849 3.52275 0.02325 11.808 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 49.367 1634652293 NaN NaN NaN 3.52291 0.02451 11.8066 
700 289 0.000438504 460 63 1.1752 695 93 0.3504 546 50.367 1634652294 308.695 91.375 11.842 3.52282 0.02715 11.806 
700 279 0.000420384 460 63 1.1752 695 95 0.365 546 51.367 1634652295 NaN NaN NaN 3.52333 0.03035 11.8055 
700 284 0.000429444 460 63 1.1752 695 93 0.3504 546 52.367 1634652296 308.783 91.409 11.846 3.52387 0.03557 11.8035 
700 321 0.000496488 460 63 1.1752 695 99 0.3942 546 53.367 1634652297 NaN NaN NaN 3.52429 0.04165 11.8025 
700 292 0.00044394 460 63 1.1752 695 95 0.365 546 54.367 1634652298 308.634 91.37 11.849 3.5247 0.04806 11.8026 
700 306 0.000469308 460 63 1.1752 695 95 0.365 546 55.367 1634652299 NaN NaN NaN 3.52493 0.05484 11.8065 
700 295 0.000449376 460 63 1.1752 695 94 0.3577 546 56.367 1634652300 308.498 91.335 11.851 3.52527 0.06267 11.8103 
700 298 0.000454812 460 62 1.0848 695 96 0.3723 546 57.367 1634652301 NaN NaN NaN 3.52574 0.07024 11.8123 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 58.367 1634652302 308.886 91.451 11.851 3.52583 0.07865 11.812 
700 308 0.000472932 460 63 1.1752 695 93 0.3504 546 59.367 1634652303 NaN NaN NaN 3.52619 0.08797 11.8088 
700 295 0.000449376 460 63 1.1752 695 88 0.3139 546 60.367 1634652304 308.5 91.372 11.868 3.52622 0.09825 11.8097 
700 308 0.000472932 460 62 1.0848 695 88 0.3139 546 61.367 1634652305 NaN NaN NaN 3.52621 0.11009 11.8058 
700 312 0.00048018 460 63 1.1752 695 83 0.2774 546 62.367 1634652306 308.331 91.338 11.876 3.5265 0.12303 11.8064 
700 302 0.00046206 460 63 1.1752 695 85 0.292 546 63.367 1634652307 NaN NaN NaN 3.52741 0.1378 11.8159 
700 307 0.00047112 460 64 1.2656 695 85 0.292 546 64.367 1634652308 308.191 91.312 11.883 3.52679 0.15479 11.8165 
700 308 0.000472932 460 64 1.2656 695 85 0.292 546 65.367 1634652309 NaN NaN NaN 3.52661 0.17334 11.8164 
700 318 0.000491052 460 63 1.1752 695 80 0.2555 546 66.367 1634652310 308.285 91.314 11.871 3.52704 0.19332 11.8142 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 67.367 1634652311 NaN NaN NaN 3.52701 0.21433 11.8132 
700 334 0.000520044 460 64 1.2656 695 87 0.3066 546 68.367 1634652312 308.331 91.329 11.872 3.52755 0.2376 11.8108 
700 332 0.00051642 460 63 1.1752 695 85 0.292 546 69.367 1634652313 NaN NaN NaN 3.52748 0.26395 11.8017 
700 303 0.000463872 460 62 1.0848 695 89 0.3212 545 70.367 1634652314 308.313 91.334 11.877 3.52783 0.29315 11.7956 
700 300 0.000458436 460 63 1.1752 695 86 0.2993 546 71.367 1634652315 NaN NaN NaN 3.52801 0.32573 11.7971 
700 311 0.000478368 460 62 1.0848 695 92 0.3431 545 72.367 1634652316 308.397 91.315 11.856 3.5277 0.36144 11.7979 
700 304 0.000465684 460 62 1.0848 695 90 0.3285 546 73.367 1634652317 NaN NaN NaN 3.52978 0.39906 11.8009 
700 289 0.000438504 460 62 1.0848 695 92 0.3431 545 74.367 1634652318 308.409 91.305 11.849 3.53172 0.43841 11.7981 
700 337 0.00052548 460 62 1.0848 695 98 0.3869 545 75.367 1634652319 NaN NaN NaN 3.53641 0.47921 11.7903 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 76.367 1634652320 308.674 91.384 11.85 3.5356 0.52067 11.7826 
700 305 0.000467496 460 62 1.0848 695 97 0.3796 545 77.367 1634652321 NaN NaN NaN 3.53497 0.56379 11.769 
700 329 0.000510984 460 63 1.1752 695 95 0.365 545 78.367 1634652322 308.676 91.366 11.84 3.53416 0.609 11.7596 
700 292 0.00044394 460 63 1.1752 695 102 0.4161 545 79.367 1634652323 NaN NaN NaN 3.53464 0.65627 11.7562 
700 312 0.00048018 460 62 1.0848 695 103 0.4234 545 80.367 1634652324 308.675 91.344 11.83 3.53416 0.70503 11.7444 
700 296 0.000451188 460 62 1.0848 695 111 0.4818 545 81.367 1634652325 NaN NaN NaN 3.53624 0.76743 11.7309 
700 305 0.000467496 460 62 1.0848 695 112 0.4891 545 82.367 1634652326 308.882 91.371 11.813 3.53638 0.80743 11.7299 
700 331 0.000514608 460 62 1.0848 695 115 0.511 545 83.367 1634652327 NaN NaN NaN 3.53668 0.85906 11.7293 
700 298 0.000454812 460 62 1.0848 695 123 0.5694 545 84.367 1634652328 309.073 91.38 11.791 3.53739 0.91147 11.7289 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 85.367 1634652329 NaN NaN NaN 3.53757 0.96449 11.7299 
700 284 0.000429444 460 63 1.1752 695 123 0.5694 545 86.367 1634652330 309.357 91.433 11.776 3.53777 1.01808 11.7309 
700 297 0.000453 460 62 1.0848 695 127 0.5986 545 87.367 1634652331 NaN NaN NaN 3.53756 1.07159 11.7301 
700 291 0.000442128 460 62 1.0848 695 126 0.5913 545 88.367 1634652332 309.405 91.437 11.771 3.53736 1.12573 11.7277 
700 304 0.000465684 460 62 1.0848 695 129 0.6132 545 89.367 1634652333 NaN NaN NaN 3.53688 1.17998 11.7224 
700 290 0.000440316 460 62 1.0848 695 131 0.6278 545 90.367 1634652334 309.58 91.481 11.768 3.53693 1.23418 11.7179 
700 276 0.000414948 460 62 1.0848 695 127 0.5986 545 91.367 1634652335 NaN NaN NaN 3.53641 1.28943 11.7107 
700 414 0.000665004 460 61 0.9944 695 133 0.6424 545 92.367 1634652336 309.673 91.498 11.762 3.53518 1.34325 11.6922 
700 324 0.000501924 460 62 1.0848 695 144 0.7227 545 93.367 1634652337 NaN NaN NaN 3.53376 1.39766 11.6658 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 94.367 1634652338 309.834 91.52 11.75 3.53346 1.4517 11.6398 
700 287 0.00043488 460 62 1.0848 695 138 0.6789 545 95.367 1634652339 NaN NaN NaN 3.53324 1.50607 11.6285 
700 309 0.000474744 460 62 1.0848 695 131 0.6278 545 96.367 1634652340 310.06 91.532 11.724 3.53283 1.55994 11.6228 
700 314 0.000483804 460 62 1.0848 695 121 0.5548 545 97.367 1634652341 NaN NaN NaN 3.53227 1.61356 11.6158 
700 300 0.000458436 460 62 1.0848 695 122 0.5621 545 98.367 1634652342 310.421 91.564 11.689 3.53209 1.66786 11.6082 
700 299 0.000456624 460 62 1.0848 695 118 0.5329 545 99.367 1634652343 NaN NaN NaN 3.53179 1.72264 11.6033 
700 315 0.000485616 460 62 1.0848 695 115 0.511 545 100.367 1634652344 310.78 91.636 11.673 3.53175 1.77751 11.6009 
700 300 0.000458436 460 62 1.0848 695 119 0.5402 545 101.367 1634652345 NaN NaN NaN 3.53156 1.83266 11.599 
700 296 0.000451188 460 61 0.9944 695 116 0.5183 545 102.367 1634652346 310.958 91.655 11.656 3.53115 1.88889 11.5968 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 103.367 1634652347 NaN NaN NaN 3.53092 1.94391 11.5911 
700 303 0.000463872 460 62 1.0848 695 115 0.511 545 104.367 1634652348 311.152 91.695 11.648 3.53078 1.99925 11.5885 
700 310 0.000476556 460 62 1.0848 695 113 0.4964 544 105.367 1634652349 NaN NaN NaN 3.53018 2.05427 11.5836 
700 301 0.000460248 460 62 1.0848 695 114 0.5037 544 106.367 1634652350 311.269 91.711 11.64 3.52999 2.10948 11.5769 
700 298 0.000454812 460 62 1.0848 695 108 0.4599 544 107.367 1634652351 NaN NaN NaN 3.52974 2.16434 11.5732 
700 368 0.000581652 460 62 1.0848 695 107 0.4526 545 108.367 1634652352 311.427 91.74 11.631 3.52963 2.22012 11.5696 
700 344 0.000538164 460 62 1.0848 695 104 0.4307 544 109.367 1634652353 NaN NaN NaN 3.52986 2.27536 11.5633 
700 307 0.00047112 460 61 0.9944 695 100 0.4015 544 110.367 1634652354 311.461 91.732 11.622 3.53006 2.33087 11.5586 
700 331 0.000514608 460 62 1.0848 695 97 0.3796 544 111.367 1634652355 NaN NaN NaN 3.52992 2.38685 11.5526 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 112.367 1634652356 311.626 91.753 11.61 3.5299 2.44301 11.547 
700 327 0.00050736 460 62 1.0848 695 99 0.3942 544 113.367 1634652357 NaN NaN NaN 3.52938 2.50009 11.5429 
700 321 0.000496488 460 61 0.9944 695 98 0.3869 544 114.367 1634652358 311.633 91.732 11.599 3.52729 2.55721 11.5221 
700 333 0.000518232 460 62 1.0848 695 95 0.365 544 115.367 1634652359 NaN NaN NaN 3.52617 2.61389 11.5031 
700 312 0.00048018 460 61 0.9944 695 93 0.3504 544 116.367 1634652360 311.518 91.674 11.587 3.52565 2.67174 11.4885 
700 324 0.000501924 460 62 1.0848 695 93 0.3504 544 117.367 1634652361 NaN NaN NaN 3.52585 2.72937 11.4817 
700 362 0.00057078 460 62 1.0848 695 92 0.3431 544 118.367 1634652362 311.51 91.634 11.569 3.52504 2.78857 11.4791 
700 348 0.000545412 460 62 1.0848 695 89 0.3212 544 119.367 1634652363 NaN NaN NaN 3.52262 2.84738 11.4613 
700 371 0.000587088 460 62 1.0848 695 88 0.3139 544 120.367 1634652364 311.745 91.645 11.542 3.5208 2.90838 11.4349 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 121.367 1634652365 NaN NaN NaN 3.51916 2.97011 11.4046 
700 332 0.00051642 460 61 0.9944 695 86 0.2993 544 122.367 1634652366 311.715 91.589 11.519 3.51838 3.03274 11.3853 
700 304 0.000465684 460 62 1.0848 695 88 0.3139 544 123.367 1634652367 NaN NaN NaN 3.51675 3.0951 11.3693 
700 322 0.0004983 460 62 1.0848 695 86 0.2993 544 124.367 1634652368 311.735 91.51 11.479 3.51383 3.15749 11.3469 
700 320 0.000494676 460 61 0.9944 695 87 0.3066 544 125.367 1634652369 NaN NaN NaN 3.50715 3.21962 11.2953 
700 326 0.000505548 460 62 1.0848 695 85 0.292 544 126.367 1634652370 311.951 91.497 11.443 3.49725 3.28005 11.195 
700 349 0.000547224 460 62 1.0848 695 84 0.2847 544 127.367 1634652371 NaN NaN NaN 3.47387 3.33969 10.9888 
700 325 0.000503736 460 62 1.0848 695 83 0.2774 544 128.367 1634652372 311.916 91.379 11.391 3.4315 3.39676 10.7039 
700 359 0.000565344 460 63 1.1752 695 78 0.2409 544 129.367 1634652373 NaN NaN NaN 3.38504 3.45362 9.9211 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 130.367 1634652374 311.831 91.053 11.248 3.35608 3.5123 9.446 
700 318 0.000491052 460 63 1.1752 695 74 0.2117 544 131.367 1634652375 NaN NaN NaN 3.28736 3.57218 8.8386 
700 411 0.000659568 460 63 1.1752 695 71 0.1898 544 132.367 1634652376 313.386 90.323 10.686 3.14488 3.63173 7.4353 
700 342 0.00053454 460 63 1.1752 695 66 0.1533 544 133.367 1634652377 NaN NaN NaN 3.05385 3.68989 5.7453 
700 280 0.000422196 460 63 1.1752 695 64 0.1387 544 134.367 1634652378 319.918 89.924 9.621 2.97385 3.74678 4.3921 
700 295 0.000449376 460 62 1.0848 695 66 0.1533 544 135.367 1634652379 NaN NaN NaN 2.94632 3.8034 3.5874 
700 328 0.000509172 460 63 1.1752 695 64 0.1387 544 136.367 1634652380 326.662 88.082 7.897 2.90388 3.85885 3.1597 
700 279 0.000420384 460 63 1.1752 695 63 0.1314 544 137.367 1634652381 NaN NaN NaN 2.89042 3.91317 2.7092 
700 254 0.000375084 460 63 1.1752 695 63 0.1314 544 138.367 1634652382 348.178 88.824 5.68 2.88536 3.96708 2.5264 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 139.367 1634652383 NaN NaN NaN 2.88109 4.01938 2.4545 
700 333 0.000518232 460 63 1.1752 695 63 0.1314 544 140.367 1634652384 360.533 89.585 4.656 2.8748 4.06996 2.3833 
700 223 0.000318912 460 63 1.1752 695 60 0.1095 544 141.367 1634652385 NaN NaN NaN 2.86767 4.12942 2.2958 
700 233 0.000337032 460 63 1.1752 695 62 0.1241 544 142.367 1634652386 364.333 89.269 4.119 2.85791 4.1666 2.2204 
700 366 0.000578028 460 62 1.0848 695 61 0.1168 544 143.367 1634652387 NaN NaN NaN 2.84559 4.2144 2.0597 
700 284 0.000429444 460 62 1.0848 695 63 0.1314 544 144.367 1634652388 366.463 89.001 3.783 2.83309 4.26052 1.9034 
700 230 0.000331596 460 63 1.1752 695 62 0.1241 544 145.367 1634652389 NaN NaN NaN 2.82674 4.30602 1.7506 
700 262 0.00038958 460 63 1.1752 695 62 0.1241 544 146.367 1634652390 364.899 88.014 3.523 2.81713 4.35073 1.6483 
700 268 0.000400452 460 63 1.1752 695 59 0.1022 544 147.367 1634652391 NaN NaN NaN 2.80905 4.3945 1.5354 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 148.367 1634652392 366.55 87.549 3.155 2.79992 4.43771 1.4137 
700 242 0.00035334 460 63 1.1752 695 59 0.1022 543 149.367 1634652393 NaN NaN NaN 2.79563 4.47957 1.3065 
700 200 0.000277236 460 63 1.1752 695 58 0.0949 544 150.367 1634652394 364.709 86.367 2.835 2.79099 4.52025 1.2256 
700 238 0.000346092 460 63 1.1752 695 57 0.0876 544 151.367 1634652395 NaN NaN NaN 2.78754 4.56154 1.1727 
700 208 0.000291732 460 63 1.1752 695 59 0.1022 544 152.367 1634652396 367.866 86.293 2.484 2.78371 4.60258 1.1365 
700 246 0.000360588 460 63 1.1752 695 57 0.0876 543 153.367 1634652397 NaN NaN NaN 2.77951 4.64201 1.067 
700 244 0.000356964 460 63 1.1752 695 60 0.1095 543 154.367 1634652398 367.157 85.392 2.168 2.77645 4.68104 1.019 
700 208 0.000291732 460 63 1.1752 695 59 0.1022 543 155.367 1634652399 NaN NaN NaN 2.77511 4.71832 0.9838 
700 224 0.000320724 460 63 1.1752 695 57 0.0876 543 156.367 1634652400 367.636 85.043 1.969 2.77188 4.75558 0.9566 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 157.367 1634652401 NaN NaN NaN 2.77082 4.79032 0.9301 
700 250 0.000367836 460 63 1.1752 695 59 0.1022 543 158.367 1634652402 363.598 83.75 1.813 2.77038 4.82526 0.9126 
700 250 0.000367836 460 63 1.1752 695 60 0.1095 543 159.367 1634652403 NaN NaN NaN 2.76885 4.85825 0.9042 
700 355 0.000558096 460 63 1.1752 695 57 0.0876 543 160.367 1634652404 364.343 83.576 1.662 2.76674 4.89121 0.8817 
700 295 0.000449376 460 63 1.1752 695 59 0.1022 543 161.367 1634652405 NaN NaN NaN 2.76507 4.9239 0.8652 
700 226 0.000324348 460 63 1.1752 695 57 0.0876 543 162.367 1634652406 364.364 83.181 1.488 2.76427 4.95627 0.8361 
700 240 0.000349716 460 63 1.1752 695 58 0.0949 543 163.367 1634652407 NaN NaN NaN 2.76339 4.98897 0.833 
700 243 0.000355152 460 63 1.1752 695 58 0.0949 543 164.367 1634652408 360.968 82.332 1.456 2.7633 5.02085 0.8189 
700 241 0.000351528 460 63 1.1752 695 59 0.1022 543 165.367 1634652409 NaN NaN NaN 2.76203 5.05261 0.8024 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 166.367 1634652410 357.826 81.531 1.418 2.76063 5.08364 0.7819 
700 241 0.000351528 460 63 1.1752 695 58 0.0949 543 167.367 1634652411 NaN NaN NaN 2.76008 5.11474 0.7802 
700 263 0.000391392 460 63 1.1752 695 59 0.1022 543 168.367 1634652412 356.403 81.135 1.386 2.75855 5.14622 0.7605 
700 242 0.00035334 460 63 1.1752 695 59 0.1022 543 169.367 1634652413 NaN NaN NaN 2.75793 5.17606 0.7441 
700 219 0.000311664 460 63 1.1752 695 57 0.0876 543 170.367 1634652414 353.416 80.284 1.309 2.75693 5.20663 0.7321 
700 223 0.000318912 460 63 1.1752 695 58 0.0949 543 171.367 1634652415 NaN NaN NaN 2.75657 5.23786 0.7214 
700 274 0.000411324 460 64 1.2656 695 59 0.1022 543 172.367 1634652416 353.089 80.115 1.266 2.7569 5.2684 0.711 
700 276 0.000414948 460 63 1.1752 695 60 0.1095 543 173.367 1634652417 NaN NaN NaN 2.75627 5.29964 0.718 
700 422 0.0006795 460 63 1.1752 695 60 0.1095 543 174.367 1634652418 350.449 79.367 1.198 2.75592 5.33079 0.7071 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 175.367 1634652419 NaN NaN NaN 2.75446 5.36147 0.6994 
700 482 0.00078822 460 63 1.1752 695 59 0.1022 543 176.367 1634652420 349.417 79.082 1.175 2.75542 5.39244 0.6881 
700 277 0.00041676 460 63 1.1752 695 58 0.0949 543 177.367 1634652421 NaN NaN NaN 2.75335 5.42433 0.6785 
700 281 0.000424008 460 64 1.2656 695 58 0.0949 543 178.367 1634652422 346.939 78.447 1.141 2.75352 5.4552 0.6708 
700 341 0.000532728 460 64 1.2656 695 58 0.0949 543 179.367 1634652423 NaN NaN NaN 2.75461 5.48617 0.6685 
700 423 0.000681312 460 63 1.1752 695 63 0.1314 543 180.367 1634652424 346.576 78.217 1.073 2.75286 5.51759 0.6654 
700 302 0.00046206 460 64 1.2656 695 58 0.0949 543 181.367 1634652425 NaN NaN NaN 2.75305 5.54792 0.6533 
700 286 0.000433068 460 63 1.1752 695 58 0.0949 543 182.367 1634652426 345.554 77.926 1.045 2.75174 5.57902 0.6526 
700 257 0.00038052 460 64 1.2656 695 58 0.0949 543 183.367 1634652427 NaN NaN NaN 2.75199 5.60983 0.6515 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 184.367 1634652428 343.341 77.349 1.009 2.75147 5.64157 0.638 
700 258 0.000382332 460 63 1.1752 695 58 0.0949 543 185.367 1634652429 NaN NaN NaN 2.75098 5.67277 0.6383 
700 312 0.00048018 460 63 1.1752 695 59 0.1022 543 186.367 1634652430 341.082 76.869 1.022 2.75095 5.7041 0.626 
700 246 0.000360588 460 63 1.1752 695 60 0.1095 543 187.367 1634652431 NaN NaN NaN 2.7505 5.73594 0.6181 
700 316 0.000487428 460 64 1.2656 695 61 0.1168 543 188.367 1634652432 340.27 76.604 0.984 2.74993 5.76795 0.6153 
700 352 0.00055266 460 64 1.2656 695 58 0.0949 543 189.367 1634652433 NaN NaN NaN 2.74987 5.8008 0.6154 
700 313 0.000481992 460 63 1.1752 695 59 0.1022 543 190.367 1634652434 339.445 76.405 0.978 2.7502 5.83189 0.6096 
700 287 0.00043488 460 63 1.1752 695 58 0.0949 543 191.367 1634652435 NaN NaN NaN 2.74931 5.86412 0.6149 
700 297 0.000453 460 63 1.1752 695 59 0.1022 543 192.367 1634652436 338.634 76.138 0.938 2.74878 5.8984 0.604 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 193.367 1634652437 NaN NaN NaN 2.74888 5.92986 0.5981 
700 325 0.000503736 460 64 1.2656 695 60 0.1095 543 194.367 1634652438 336.99 75.744 0.926 2.74922 5.96112 0.5979 
700 328 0.000509172 460 64 1.2656 695 58 0.0949 543 195.367 1634652439 NaN NaN NaN 2.74938 5.99295 0.5973 
700 366 0.000578028 460 64 1.2656 695 63 0.1314 543 196.367 1634652440 336.63 75.596 0.894 2.74912 6.02461 0.5951 
700 318 0.000491052 460 64 1.2656 695 60 0.1095 543 197.367 1634652441 NaN NaN NaN 2.74813 6.05575 0.5986 
700 321 0.000496488 460 64 1.2656 695 61 0.1168 543 198.367 1634652442 336.114 75.399 0.856 2.74796 6.08735 0.5894 
700 311 0.000478368 460 64 1.2656 695 58 0.0949 543 199.367 1634652443 NaN NaN NaN 2.74838 6.11845 0.5833 
700 322 0.0004983 460 65 1.356 695 60 0.1095 543 200.367 1634652444 334.518 75.041 0.856 2.74839 6.15058 0.5826 
700 301 0.000460248 460 64 1.2656 695 58 0.0949 543 201.367 1634652445 NaN NaN NaN 2.74805 6.18923 0.5812 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 202.367 1634652446 332.465 74.593 0.861 2.748 6.21424 0.5764 
700 295 0.000449376 460 64 1.2656 695 61 0.1168 543 203.367 1634652447 NaN NaN NaN 2.74743 6.24658 0.5733 
700 302 0.00046206 460 64 1.2656 695 60 0.1095 543 204.367 1634652448 331.717 74.362 0.831 2.74707 6.27878 0.5752 
700 296 0.000451188 460 64 1.2656 695 57 0.0876 543 205.367 1634652449 NaN NaN NaN 2.74718 6.31008 0.5707 
700 279 0.000420384 460 64 1.2656 695 59 0.1022 543 206.367 1634652450 330.528 74.095 0.831 2.74675 6.34104 0.5622 
700 267 0.00039864 460 64 1.2656 695 57 0.0876 543 207.367 1634652451 NaN NaN NaN 2.74726 6.37332 0.5583 
700 258 0.000382332 460 64 1.2656 695 56 0.0803 543 208.367 1634652452 328.898 73.715 0.824 2.74623 6.40468 0.5599 
700 284 0.000429444 460 64 1.2656 695 59 0.1022 543 209.367 1634652453 NaN NaN NaN 2.74626 6.43565 0.5516 
700 267 0.00039864 460 64 1.2656 695 58 0.0949 543 210.367 1634652454 328.171 73.478 0.787 2.746 6.46797 0.5537 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 211.367 1634652455 NaN NaN NaN 2.74607 6.49924 0.5455 
700 273 0.000409512 460 64 1.2656 695 59 0.1022 543 212.367 1634652456 327.548 73.267 0.753 2.74547 6.5336 0.5446 
700 266 0.000396828 460 64 1.2656 695 59 0.1022 543 213.367 1634652457 NaN NaN NaN 2.74525 6.56916 0.5428 
700 271 0.000405888 460 64 1.2656 695 57 0.0876 543 214.367 1634652458 325.934 72.89 0.745 2.74495 6.60739 0.5434 
700 262 0.00038958 460 64 1.2656 695 58 0.0949 543 215.367 1634652459 NaN NaN NaN 2.74551 6.64734 0.5409 
700 259 0.000384144 460 64 1.2656 695 58 0.0949 543 216.367 1634652460 325.341 72.73 0.731 2.74522 6.68955 0.5405 
700 266 0.000396828 460 64 1.2656 695 58 0.0949 543 217.367 1634652461 NaN NaN NaN 2.74497 6.7343 0.5363 
700 277 0.00041676 460 64 1.2656 695 60 0.1095 543 218.367 1634652462 324.431 72.508 0.722 2.74441 6.77929 0.5302 
700 288 0.000436692 460 64 1.2656 695 60 0.1095 543 219.367 1634652463 NaN NaN NaN 2.74583 6.8259 0.5279 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 220.367 1634652464 323.713 72.283 0.69 2.745 6.87342 0.531 
700 270 0.000404076 460 65 1.356 695 60 0.1095 543 221.367 1634652465 NaN NaN NaN 2.7454 6.92111 0.5233 
