dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-59
the8x3_filename: 00510059
filename_extension: tbd
filename_label: sunfish-2022-020-0-59-tbd(00510059)
mission_name: regm20.mi
fileopen_time: Wed_Feb__2_05:28:56_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-59
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1643779789.009 NaN NaN NaN 3.23802 0.03569 4.2316 
NaN NaN NaN 1643779846.009 33.204 358.339 88.087 NaN NaN NaN 
NaN NaN NaN 1643779850.009 NaN NaN NaN 3.23959 0.47019 4.2346 
NaN NaN NaN 1643779911.01 NaN NaN NaN 3.24184 1.50359 4.237 
NaN NaN NaN 1643779967.01 33.21 357.855 88.013 NaN NaN NaN 
0.000175764 0.9944 0.2409 1643779970.01 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643779972.01 NaN NaN NaN 3.24311 2.4497 4.2419 
NaN NaN NaN 1643780033.01 NaN NaN NaN 3.24408 3.44164 4.2456 
NaN NaN NaN 1643780088.01 33.225 357.298 87.894 NaN NaN NaN 
NaN NaN NaN 1643780094.01 NaN NaN NaN 3.24471 4.29265 4.2494 
NaN NaN NaN 1643780155.01 NaN NaN NaN 3.24527 5.12942 4.2503 
NaN NaN NaN 1643780209.01 33.233 356.869 87.817 NaN NaN NaN 
NaN NaN NaN 1643780216.01 NaN NaN NaN 3.24662 5.76869 4.2616 
0.000173952 1.0848 0.2701 1643780271.01 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643780277.01 NaN NaN NaN 3.24658 6.32404 4.2601 
NaN NaN NaN 1643780330.01 33.247 356.415 87.714 NaN NaN NaN 
NaN NaN NaN 1643780338.01 NaN NaN NaN 3.24713 6.91492 4.263 
NaN NaN NaN 1643780399.01 NaN NaN NaN 3.24724 7.64046 4.2609 
NaN NaN NaN 1643780451.01 33.247 356.388 87.71 NaN NaN NaN 
NaN NaN NaN 1643780460.01 NaN NaN NaN 3.24867 8.29491 4.2707 
NaN NaN NaN 1643780521.01 NaN NaN NaN 3.24725 8.96832 4.2547 
0.000175764 0.9944 0.2555 1643780572.01 33.256 356.34 87.67 NaN NaN NaN 
