dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-014-1-9
the8x3_filename: 00490009
filename_extension: sbd
filename_label: sunfish-2022-014-1-9-sbd(00490009)
mission_name: regm20.mi
fileopen_time: Tue_Jan_18_01:44:18_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-014-1-9
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.45589 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642470253.264 0.045589 NaN NaN NaN NaN NaN NaN NaN 
0.9 NaN 0 NaN NaN NaN NaN NaN NaN NaN 15.0395 0.925356 NaN NaN 0.0173691 NaN NaN NaN NaN NaN NaN NaN NaN 1642470284.262 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0158772 0.111416 NaN NaN NaN NaN NaN NaN 1642470288.271 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642470320.09 NaN NaN NaN NaN NaN NaN NaN 3 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.56968 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642470348.107 0.156968 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.125843 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642470388.135 NaN NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN -330 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -321.97 NaN NaN NaN NaN NaN NaN 5351.37373741374 -4949.79099544634 NaN 1642470392.144 NaN NaN NaN NaN 9.58839 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.311 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642470460.162 1.6311 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642470490.167 NaN NaN 0.0628319 1 NaN NaN NaN NaN 
NaN NaN NaN 0.217751 -0.3491 NaN NaN NaN NaN NaN NaN NaN 28.8248 NaN NaN NaN NaN NaN NaN 5.94983 NaN NaN -0.335103 1642470580.183 2.88248 NaN 0.0698132 NaN NaN -0.0158772 0.111416 NaN 
-0.562159 NaN 0.110976 NaN NaN NaN NaN NaN NaN 0.117858 14.9913 -0.49725 43.1731 NaN 0.124478 NaN NaN NaN NaN NaN NaN NaN NaN 1642470700.207 4.31731 NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 55.6214 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642470820.23 5.56214 NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 68.7248 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642470940.252 6.87248 NaN 0.0628319 NaN NaN NaN NaN 0 
NaN -330 NaN 0.218817 -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN -322.4 NaN NaN NaN NaN NaN 0.171042 5351.43892676332 -4949.87141687909 -0.342085 1642471000.264 NaN NaN NaN NaN 7.74655 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.104381 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642471030.27 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 81.2822 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642471060.276 8.12823 NaN 0.0593412 NaN NaN NaN NaN NaN 
-0.562159 NaN 0.039915 NaN NaN NaN NaN NaN NaN NaN 14.9824 -0.49725 NaN NaN 0.0289484 NaN NaN NaN NaN NaN NaN NaN NaN 1642471120.288 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 92.2018 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642471150.294 9.22018 NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 105.851 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642471270.318 10.5851 NaN 0.0471239 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.116902 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642471360.335 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 119.959 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642471390.341 11.9959 NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN 0.219625 -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5.74911 NaN NaN -0.329867 1642471420.347 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 133.15 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642471510.365 13.315 NaN 0.0575959 NaN NaN NaN NaN NaN 
-0.562159 NaN 0.178415 NaN NaN NaN NaN NaN NaN NaN 14.9972 -0.49725 NaN NaN 0.176585 NaN NaN NaN NaN NaN NaN NaN NaN 1642471540.371 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642471570.376 NaN NaN NaN NaN NaN NaN NaN 0 
