dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-21
the8x3_filename: 00560021
filename_extension: tbd
filename_label: sunfish-2022-110-0-21-tbd(00560021)
mission_name: regm20.mi
fileopen_time: Mon_Apr_25_18:30:10_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-21
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1650911468.002 32.798 374.547 91.448 NaN NaN NaN 
NaN NaN NaN 1650911472.002 NaN NaN NaN 3.22276 0.03728 3.9691 
0.000342468 0.9944 0.2336 1650911485.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650911533.002 NaN NaN NaN 3.22268 0.0513 3.9672 
NaN NaN NaN 1650911589.002 32.765 374.803 91.619 NaN NaN NaN 
NaN NaN NaN 1650911594.002 NaN NaN NaN 3.22043 0.49019 3.9578 
NaN NaN NaN 1650911655.002 NaN NaN NaN 3.20085 1.11877 3.7064 
NaN NaN NaN 1650911710.002 32.872 376.211 91.288 NaN NaN NaN 
NaN NaN NaN 1650911716.002 NaN NaN NaN 3.19849 1.71128 3.681 
NaN NaN NaN 1650911777.002 NaN NaN NaN 3.19718 2.30012 3.6637 
0.000269988 0.9944 0.5329 1650911786.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650911831.002 32.92 375.776 91.038 NaN NaN NaN 
NaN NaN NaN 1650911838.002 NaN NaN NaN 3.1954 2.88279 3.6419 
NaN NaN NaN 1650911899.002 NaN NaN NaN 3.1933 3.47026 3.6124 
NaN NaN NaN 1650911952.002 32.996 374.424 90.575 NaN NaN NaN 
NaN NaN NaN 1650911960.002 NaN NaN NaN 3.19168 4.07156 3.5939 
NaN NaN NaN 1650912021.002 NaN NaN NaN 3.19129 4.66037 3.5863 
NaN NaN NaN 1650912073.002 33.056 373.54 90.227 NaN NaN NaN 
NaN NaN NaN 1650912082.002 NaN NaN NaN 3.18201 5.24178 3.4792 
0.00023556 0.9944 0.5621 1650912087.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650912143.002 NaN NaN NaN 3.17555 5.82917 3.4072 
NaN NaN NaN 1650912194.002 33.181 372.591 89.598 NaN NaN NaN 
