dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-014-1-13
the8x3_filename: 00490013
filename_extension: sbd
filename_label: sunfish-2022-014-1-13-sbd(00490013)
mission_name: regm20.mi
fileopen_time: Tue_Jan_18_23:04:18_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-014-1-13
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642547075.758 -0.00900861 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0165765 0.0519177 NaN NaN NaN NaN NaN NaN 1642547087.772 NaN NaN NaN NaN NaN 0.0165765 0.0519177 NaN 
NaN NaN NaN 0.03033 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642547097 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN 0.104168 NaN NaN 7.7283 NaN NaN NaN NaN NaN NaN 1.9792 NaN NaN -0.376991 1642547169.144 0.77283 NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 12.38 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642547267.171 1.238 NaN 0.015708 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642547327.183 NaN NaN NaN NaN NaN NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 13.1881 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642547361.188 1.31881 NaN 0.0663225 NaN NaN NaN NaN NaN 
-0.216422 NaN -0.45 NaN NaN NaN NaN NaN NaN NaN 14.837 -0.220498 NaN NaN -0.452683 NaN NaN NaN NaN NaN NaN NaN NaN 1642547401.27 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN -255 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -245.797 NaN NaN NaN NaN NaN NaN 5404.45506609559 -4952.9212133742 NaN 1642547435.283 NaN NaN NaN NaN 7.84382 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 19.0409 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642547465.289 1.90409 NaN 0.0890118 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0773762 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642547495.294 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 0.030049 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642547525.299 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 30.0041 NaN NaN NaN NaN NaN NaN 0.640536 NaN NaN -0.338594 1642547585.309 3.00041 NaN 0.10821 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 39.788 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642547705.332 3.9788 NaN 0.0855211 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0743624 NaN NaN 45.7938 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642547795.352 4.57938 NaN 0.0715585 NaN NaN NaN NaN NaN 
-0.317959 NaN -0.106915 NaN NaN NaN NaN NaN NaN NaN 14.8841 -0.220498 NaN NaN -0.162111 NaN NaN NaN NaN NaN NaN NaN NaN 1642547825.357 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 54.0271 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642547915.375 5.40271 NaN 0.0872665 NaN NaN NaN NaN NaN 
NaN NaN NaN 0.0296785 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642547945.38 NaN NaN NaN NaN NaN NaN NaN 0 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.3735 NaN NaN -0.356047 1642548005.392 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 60.5133 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642548035.398 6.05133 NaN 0.0925025 NaN NaN NaN NaN NaN 
NaN -255 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -246.001 NaN NaN NaN NaN NaN NaN 5404.50707498956 -4952.8993372818 NaN 1642548065.404 NaN NaN NaN NaN 7.84152 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.053694 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642548125.416 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 67.065 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642548155.421 6.7065 NaN 0.0837758 NaN NaN NaN NaN NaN 
-0.317959 NaN -0.45 NaN NaN NaN NaN NaN NaN NaN 14.9412 -0.220498 NaN NaN 0.0231587 NaN NaN NaN NaN NaN NaN NaN NaN 1642548227.441 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 77.7225 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642548265.456 7.77225 NaN 0.0959931 NaN NaN NaN NaN NaN 
