dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-124
the8x3_filename: 00560124
filename_extension: tbd
filename_label: sunfish-2022-110-0-124-tbd(00560124)
mission_name: regm20.mi
fileopen_time: Sat_May_21_01:40:44_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-124
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1653097304.049 31.942 462.306 103.627 NaN NaN NaN 
NaN NaN NaN 1653097308.049 NaN NaN NaN 2.8164 0.0187 0.8196 
NaN NaN NaN 1653097369.049 NaN NaN NaN 2.81708 0.68517 0.8237 
0.00048018 1.356 2.1243 1653097397.049 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653097425.049 31.829 466.19 104.549 NaN NaN NaN 
NaN NaN NaN 1653097430.049 NaN NaN NaN 2.8177 1.67339 0.8241 
NaN NaN NaN 1653097491.05 NaN NaN NaN 2.74622 2.53963 -0.1082 
NaN NaN NaN 1653097546.05 32.903 445.458 97.364 NaN NaN NaN 
NaN NaN NaN 1653097552.05 NaN NaN NaN 2.76544 3.44216 0.0435 
NaN NaN NaN 1653097613.05 NaN NaN NaN 2.74609 4.37255 -0.2381 
NaN NaN NaN 1653097667.05 33.878 419.404 90.651 NaN NaN NaN 
NaN NaN NaN 1653097674.05 NaN NaN NaN 2.72099 5.24762 -0.6581 
0.000231936 1.2656 0.4818 1653097698.05 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653097735.05 NaN NaN NaN 2.74425 6.11824 -0.4945 
NaN NaN NaN 1653097788.05 34.844 390.943 84.15 NaN NaN NaN 
NaN NaN NaN 1653097796.05 NaN NaN NaN 2.73496 6.93019 -0.6862 
NaN NaN NaN 1653097857.05 NaN NaN NaN 2.75482 7.71623 -0.5373 
NaN NaN NaN 1653097909.05 34.966 378.243 82.619 NaN NaN NaN 
NaN NaN NaN 1653097918.05 NaN NaN NaN 2.83201 8.49914 0.2698 
NaN NaN NaN 1653097979.05 NaN NaN NaN 2.82146 9.23162 0.1695 
0.0002265 1.2656 0.2336 1653097999.05 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653098030.05 34.927 377.409 82.711 NaN NaN NaN 
