dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-17
the8x3_filename: 00550017
filename_extension: tbd
filename_label: sunfish-2022-077-0-17-tbd(00550017)
mission_name: regm20.mi
fileopen_time: Sun_Mar_27_10:13:06_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-17
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1648376040.002 33.455 366.602 87.849 NaN NaN NaN 
NaN NaN NaN 1648376044.002 NaN NaN NaN 3.16625 0.01446 3.2796 
NaN NaN NaN 1648376105.002 NaN NaN NaN 3.16676 0.38425 3.2833 
NaN NaN NaN 1648376161.002 33.459 366.083 87.785 NaN NaN NaN 
NaN NaN NaN 1648376166.002 NaN NaN NaN 3.16713 1.03789 3.2847 
NaN NaN NaN 1648376227.002 NaN NaN NaN 3.16744 1.61191 3.2845 
0.000173952 0.9944 0.3723 1648376254.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1648376282.002 33.457 366.012 87.787 NaN NaN NaN 
NaN NaN NaN 1648376288.002 NaN NaN NaN 3.16751 2.1274 3.2825 
NaN NaN NaN 1648376349.002 NaN NaN NaN 3.16805 2.62702 3.2849 
NaN NaN NaN 1648376403.002 33.465 365.711 87.721 NaN NaN NaN 
NaN NaN NaN 1648376410.002 NaN NaN NaN 3.16812 3.14362 3.2835 
NaN NaN NaN 1648376471.002 NaN NaN NaN 3.16835 3.67776 3.284 
NaN NaN NaN 1648376524.002 33.472 365.626 87.684 NaN NaN NaN 
NaN NaN NaN 1648376532.002 NaN NaN NaN 3.16836 4.21375 3.2833 
0.000175764 0.9944 0.3577 1648376555.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1648376593.002 NaN NaN NaN 3.16601 4.76421 3.2446 
NaN NaN NaN 1648376645.002 33.524 364.888 87.396 NaN NaN NaN 
NaN NaN NaN 1648376654.002 NaN NaN NaN 3.16522 5.3192 3.2238 
NaN NaN NaN 1648376715.002 NaN NaN NaN 3.16331 5.86614 3.1916 
NaN NaN NaN 1648376766.002 33.622 362.629 86.769 NaN NaN NaN 
NaN NaN NaN 1648376776.002 NaN NaN NaN 3.16356 6.40123 3.1915 
