dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-148
the8x3_filename: 00560148
filename_extension: sbd
filename_label: sunfish-2022-110-0-148-sbd(00560148)
mission_name: regm20.mi
fileopen_time: Sun_May_22_21:52:59_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-148
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258013.452 NaN NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 179.459 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258043.458 17.9459 NaN NaN NaN NaN NaN NaN NaN 
-0.349943 NaN 0.0674359 NaN NaN NaN NaN NaN NaN NaN 14.5737 -0.327314 NaN NaN 0.0752659 NaN NaN NaN NaN NaN NaN NaN NaN 1653258103.469 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.104095 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258133.475 NaN NaN 0.0506145 NaN NaN NaN NaN NaN 
NaN NaN NaN 4.32475 NaN NaN NaN NaN NaN NaN NaN NaN 191.656 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258163.481 19.1656 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.87979 NaN NaN -0.298451 1653258193.487 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN -280 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -269.413 NaN NaN NaN NaN NaN NaN 5045.52470195689 -5058.58419192041 NaN 1653258223.493 NaN NaN NaN NaN 8.12219 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258253.499 NaN NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 200.82 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258257.503 20.082 32.1241 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 31.5878 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258265.508 NaN NaN NaN NaN NaN NaN NaN NaN 
