dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-154
the8x3_filename: 00560154
filename_extension: tbd
filename_label: sunfish-2022-110-0-154-tbd(00560154)
mission_name: regm20.mi
fileopen_time: Mon_May_23_11:08:06_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-154
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1653304095.887 NaN NaN NaN 0 0 0 
NaN NaN NaN 1653304156.002 31.624 472.434 106.173 2.80887 0.02247 0.8924 
NaN NaN NaN 1653304217.002 NaN NaN NaN 2.80918 0.73374 0.8829 
NaN NaN NaN 1653304277.002 31.585 474.305 106.541 NaN NaN NaN 
NaN NaN NaN 1653304278.002 NaN NaN NaN 2.80576 1.6026 0.8283 
0.000418572 1.356 1.4016 1653304336.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653304339.002 NaN NaN NaN 2.79469 2.3759 0.6652 
NaN NaN NaN 1653304398.002 32.333 466.406 101.935 NaN NaN NaN 
NaN NaN NaN 1653304400.002 NaN NaN NaN 2.72083 3.17506 -0.2586 
NaN NaN NaN 1653304461.002 NaN NaN NaN 2.71242 4.02059 -0.3769 
NaN NaN NaN 1653304519.002 33.463 434.463 93.778 NaN NaN NaN 
NaN NaN NaN 1653304522.002 NaN NaN NaN 2.69817 4.87898 -0.6138 
NaN NaN NaN 1653304583.002 NaN NaN NaN 2.69187 5.78226 -0.7307 
0.000391392 1.356 1.5257 1653304637.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653304640.002 34.164 416.846 89.15 NaN NaN NaN 
NaN NaN NaN 1653304644.002 NaN NaN NaN 2.6811 6.61245 -0.9187 
NaN NaN NaN 1653304705.002 NaN NaN NaN 2.68359 7.40773 -0.9299 
NaN NaN NaN 1653304761.002 34.433 408.198 87.28 NaN NaN NaN 
NaN NaN NaN 1653304766.002 NaN NaN NaN 2.69005 8.24001 -0.8839 
NaN NaN NaN 1653304827.002 NaN NaN NaN 2.68708 9.06851 -0.9512 
NaN NaN NaN 1653304882.002 34.631 402.905 85.999 NaN NaN NaN 
NaN NaN NaN 1653304888.002 NaN NaN NaN 2.69228 9.87847 -0.9494 
