dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-148
the8x3_filename: 00560148
filename_extension: tbd
filename_label: sunfish-2022-110-0-148-tbd(00560148)
mission_name: regm20.mi
fileopen_time: Sun_May_22_21:52:54_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-148
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1653256385.851 NaN NaN NaN 0 0 0 
NaN NaN NaN 1653256445.857 31.549 471.982 106.537 2.82899 0.07996 1.0671 
NaN NaN NaN 1653256506.858 NaN NaN NaN 2.83044 0.92372 1.0723 
NaN NaN NaN 1653256566.859 31.517 471.566 106.673 NaN NaN NaN 
NaN NaN NaN 1653256567.859 NaN NaN NaN 2.83873 1.68049 1.1525 
0.000418572 1.2656 1.5549 1653256625.859 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653256628.859 NaN NaN NaN 2.84974 2.3983 1.2185 
NaN NaN NaN 1653256687.859 31.572 468.852 106.143 NaN NaN NaN 
NaN NaN NaN 1653256689.859 NaN NaN NaN 2.8474 3.1628 1.1423 
NaN NaN NaN 1653256750.859 NaN NaN NaN 2.84262 3.9519 1.0701 
NaN NaN NaN 1653256808.859 31.954 464.031 103.713 NaN NaN NaN 
NaN NaN NaN 1653256811.859 NaN NaN NaN 2.78987 4.72156 0.4235 
NaN NaN NaN 1653256872.859 NaN NaN NaN 2.76054 5.43984 -0.0042 
0.000474744 1.2656 1.5549 1653256926.859 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653256929.859 33.271 431.081 94.417 NaN NaN NaN 
NaN NaN NaN 1653256933.859 NaN NaN NaN 2.75443 6.17143 -0.1206 
NaN NaN NaN 1653256994.859 NaN NaN NaN 2.75346 6.889 -0.166 
NaN NaN NaN 1653257050.859 33.892 414.513 90.195 NaN NaN NaN 
NaN NaN NaN 1653257055.859 NaN NaN NaN 2.7441 7.59941 -0.3206 
NaN NaN NaN 1653257116.859 NaN NaN NaN 2.74351 8.30716 -0.3765 
NaN NaN NaN 1653257171.859 34.339 403.784 87.341 NaN NaN NaN 
NaN NaN NaN 1653257177.859 NaN NaN NaN 2.73729 8.99384 -0.5193 
