dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-0
the8x3_filename: 00560000
filename_extension: tbd
filename_label: sunfish-2022-110-0-0-tbd(00560000)
mission_name: regm20.mi
fileopen_time: Thu_Apr_21_21:06:42_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-0
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
0 0 0 1650575203.582 0 0 0 0 0 0 
NaN NaN NaN 1650575272.582 NaN NaN NaN 3.10259 0.0327 2.7758 
NaN NaN NaN 1650575323.582 33.416 375.931 88.909 NaN NaN NaN 
NaN NaN NaN 1650575333.582 NaN NaN NaN 3.10368 0.31934 2.7833 
NaN NaN NaN 1650575394.582 NaN NaN NaN 3.10456 1.02354 2.7847 
NaN NaN NaN 1650575444.582 33.417 375.617 88.877 NaN NaN NaN 
NaN NaN NaN 1650575455.582 NaN NaN NaN 3.10531 1.81559 2.7854 
0.000233748 0.9944 0.4599 1650575503.582 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650575516.582 NaN NaN NaN 3.10583 2.59943 2.7872 
NaN NaN NaN 1650575565.582 33.426 375.233 88.802 NaN NaN NaN 
NaN NaN NaN 1650575577.582 NaN NaN NaN 3.10652 3.3186 2.7904 
NaN NaN NaN 1650575638.582 NaN NaN NaN 3.10687 3.89137 2.7907 
NaN NaN NaN 1650575686.582 33.439 374.705 88.694 NaN NaN NaN 
NaN NaN NaN 1650575699.582 NaN NaN NaN 3.10757 4.50697 2.7947 
NaN NaN NaN 1650575760.582 NaN NaN NaN 3.10767 5.14505 2.7935 
0.000215628 0.9944 0.4234 1650575804.582 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650575807.582 33.437 374.501 88.683 NaN NaN NaN 
NaN NaN NaN 1650575821.582 NaN NaN NaN 3.10833 5.72202 2.7981 
NaN NaN NaN 1650575882.582 NaN NaN NaN 3.1097 6.31278 2.8099 
NaN NaN NaN 1650575928.582 33.458 373.814 88.531 NaN NaN NaN 
NaN NaN NaN 1650575943.582 NaN NaN NaN 3.11206 6.88189 2.825 
NaN NaN NaN 1650576004.582 NaN NaN NaN 3.12174 7.47121 2.9 
