dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-291-2-3
the8x3_filename: 00260003
filename_extension: tbd
filename_label: sunfish-2021-291-2-3-tbd(00260003)
mission_name: regm20.mi
fileopen_time: Tue_Oct_19_16:22:40_2021
sensors_per_cycle: 18
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-291-2-3
sci_flbbcd_bb_ref sci_flbbcd_bb_sig sci_flbbcd_bb_units sci_flbbcd_cdom_ref sci_flbbcd_cdom_sig sci_flbbcd_cdom_units sci_flbbcd_chlor_ref sci_flbbcd_chlor_sig sci_flbbcd_chlor_units sci_flbbcd_therm sci_m_present_secs_into_mission sci_m_present_time sci_oxy4_oxygen sci_oxy4_saturation sci_oxy4_temp sci_water_cond sci_water_pressure sci_water_temp 
700 358 0.000563532 460 62 1.0848 695 84 0.2847 555 8392.37 1634660636 307.221 91.251 11.993 3.54872 0.01549 11.9742 
700 282 0.00042582 460 62 1.0848 695 84 0.2847 555 8393.37 1634660637 NaN NaN NaN 3.54888 0.0174 11.9738 
700 314 0.000483804 460 62 1.0848 695 87 0.3066 555 8394.37 1634660638 307.058 91.219 12.001 3.54895 0.01804 11.9735 
700 350 0.000549036 460 62 1.0848 695 87 0.3066 555 8395.37 1634660639 NaN NaN NaN 3.54886 0.01732 11.9732 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8396.37 1634660640 307.109 91.233 12 3.5488 0.01686 11.9736 
700 304 0.000465684 460 63 1.1752 695 87 0.3066 554 8397.37 1634660641 NaN NaN NaN 3.54896 0.02002 11.9743 
700 281 0.000424008 460 63 1.1752 695 86 0.2993 554 8398.37 1634660642 307.189 91.241 11.992 3.5488 0.0207 11.9749 
700 288 0.000436692 460 62 1.0848 695 84 0.2847 554 8399.37 1634660643 NaN NaN NaN 3.54887 0.02347 11.9734 
700 278 0.000418572 460 63 1.1752 695 85 0.292 554 8400.37 1634660644 307.062 91.223 12.002 3.54897 0.02644 11.9714 
700 285 0.000431256 460 62 1.0848 695 82 0.2701 554 8401.37 1634660645 NaN NaN NaN 3.54893 0.02947 11.9726 
700 268 0.000400452 460 63 1.1752 695 83 0.2774 554 8402.37 1634660646 306.991 91.211 12.006 3.54886 0.03322 11.9761 
700 288 0.000436692 460 62 1.0848 695 86 0.2993 554 8403.37 1634660647 NaN NaN NaN 3.54898 0.03585 11.9782 
700 275 0.000413136 460 62 1.0848 695 87 0.3066 554 8404.37 1634660648 307.032 91.214 12.001 3.54911 0.03853 11.9792 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8405.37 1634660649 NaN NaN NaN 3.54912 0.04221 11.9836 
700 309 0.000474744 460 63 1.1752 695 83 0.2774 554 8406.37 1634660650 307.135 91.245 12.002 3.54945 0.04465 11.9852 
700 300 0.000458436 460 63 1.1752 695 87 0.3066 554 8407.37 1634660651 NaN NaN NaN 3.54956 0.04832 11.9847 
700 285 0.000431256 460 62 1.0848 695 85 0.292 554 8408.37 1634660652 306.993 91.205 12.003 3.54961 0.05314 11.9818 
700 317 0.00048924 460 63 1.1752 695 88 0.3139 554 8409.37 1634660653 NaN NaN NaN 3.54954 0.05851 11.9819 
700 399 0.000637824 460 63 1.1752 695 87 0.3066 554 8410.37 1634660654 307.064 91.235 12.007 3.54955 0.0646 11.9823 
700 308 0.000472932 460 63 1.1752 695 86 0.2993 554 8411.37 1634660655 NaN NaN NaN 3.54941 0.073 11.9811 
700 314 0.000483804 460 62 1.0848 695 86 0.2993 554 8412.37 1634660656 306.904 91.209 12.017 3.54945 0.08345 11.9809 
700 296 0.000451188 460 61 0.9944 695 88 0.3139 554 8413.37 1634660657 NaN NaN NaN 3.54943 0.09571 11.9774 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8414.37 1634660658 307.23 91.311 12.02 3.54926 0.11044 11.9775 
700 302 0.00046206 460 62 1.0848 695 83 0.2774 554 8415.37 1634660659 NaN NaN NaN 3.54935 0.12601 11.9773 
700 319 0.000492864 460 62 1.0848 695 85 0.292 553 8416.37 1634660660 307.001 91.241 12.019 3.54907 0.14547 11.9789 
700 315 0.000485616 460 62 1.0848 695 85 0.292 554 8417.37 1634660661 NaN NaN NaN 3.54905 0.16746 11.9746 
700 314 0.000483804 460 62 1.0848 695 86 0.2993 553 8418.37 1634660662 306.938 91.236 12.026 3.54909 0.19083 11.9735 
700 290 0.000440316 460 63 1.1752 695 89 0.3212 553 8419.37 1634660663 NaN NaN NaN 3.54728 0.21416 11.9736 
700 302 0.00046206 460 62 1.0848 695 91 0.3358 553 8420.37 1634660664 307.042 91.267 12.026 3.54639 0.23896 11.954 
700 326 0.000505548 460 63 1.1752 695 92 0.3431 553 8421.37 1634660665 NaN NaN NaN 3.54575 0.26468 11.9403 
700 297 0.000453 460 63 1.1752 695 92 0.3431 553 8422.37 1634660666 306.85 91.223 12.032 3.54586 0.29186 11.9334 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8423.37 1634660667 NaN NaN NaN 3.54223 0.32054 11.9237 
700 380 0.000603396 460 62 1.0848 695 96 0.3723 553 8424.37 1634660668 306.9 91.231 12.029 3.5447 0.34912 11.9076 
700 402 0.00064326 460 63 1.1752 695 93 0.3504 553 8425.37 1634660669 NaN NaN NaN 3.54512 0.37843 11.9213 
700 307 0.00047112 460 63 1.1752 695 92 0.3431 553 8426.37 1634660670 307.014 91.232 12.013 3.54498 0.41036 11.927 
700 315 0.000485616 460 62 1.0848 695 95 0.365 553 8427.37 1634660671 NaN NaN NaN 3.5443 0.44307 11.9233 
700 304 0.000465684 460 62 1.0848 695 93 0.3504 553 8428.37 1634660672 307.157 91.244 11.998 3.54396 0.47708 11.9155 
700 327 0.00050736 460 63 1.1752 695 93 0.3504 553 8429.37 1634660673 NaN NaN NaN 3.54412 0.51214 11.9116 
700 310 0.000476556 460 63 1.1752 695 98 0.3869 553 8430.37 1634660674 307.267 91.245 11.983 3.54354 0.54819 11.9101 
700 298 0.000454812 460 62 1.0848 695 103 0.4234 553 8431.37 1634660675 NaN NaN NaN 3.54207 0.58505 11.9045 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8432.37 1634660676 307.321 91.232 11.969 3.54125 0.62077 11.8777 
700 289 0.000438504 460 63 1.1752 695 105 0.438 553 8433.37 1634660677 NaN NaN NaN 3.54064 0.65778 11.8731 
700 300 0.000458436 460 63 1.1752 695 109 0.4672 552 8434.37 1634660678 307.558 91.281 11.959 3.53952 0.69309 11.8608 
700 330 0.000512796 460 63 1.1752 695 111 0.4818 552 8435.37 1634660679 NaN NaN NaN 3.53949 0.72801 11.8488 
700 330 0.000512796 460 63 1.1752 695 114 0.5037 552 8436.37 1634660680 307.557 91.243 11.94 3.53935 0.76249 11.8452 
700 295 0.000449376 460 63 1.1752 695 117 0.5256 552 8437.37 1634660681 NaN NaN NaN 3.53944 0.79733 11.843 
700 350 0.000549036 460 62 1.0848 695 119 0.5402 552 8438.37 1634660682 307.706 91.225 11.911 3.5393 0.83295 11.842 
700 322 0.0004983 460 63 1.1752 695 122 0.5621 552 8439.37 1634660683 NaN NaN NaN 3.53915 0.86888 11.8389 
700 315 0.000485616 460 62 1.0848 695 128 0.6059 552 8440.37 1634660684 307.822 91.223 11.893 3.53903 0.90483 11.8345 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8441.37 1634660685 NaN NaN NaN 3.53914 0.9424 11.8304 
700 313 0.000481992 460 63 1.1752 695 131 0.6278 552 8442.37 1634660686 307.958 91.256 11.89 3.539 0.97932 11.8268 
700 312 0.00048018 460 63 1.1752 695 135 0.657 552 8443.37 1634660687 NaN NaN NaN 3.5389 1.0145 11.8233 
700 310 0.000476556 460 63 1.1752 695 139 0.6862 552 8444.37 1634660688 307.883 91.231 11.888 3.53829 1.04875 11.8143 
700 310 0.000476556 460 63 1.1752 695 140 0.6935 552 8445.37 1634660689 NaN NaN NaN 3.53721 1.08093 11.7908 
700 311 0.000478368 460 62 1.0848 695 144 0.7227 552 8446.37 1634660690 307.996 91.246 11.879 3.53681 1.11096 11.7723 
700 329 0.000510984 460 63 1.1752 695 148 0.7519 552 8447.37 1634660691 NaN NaN NaN 3.53676 1.14032 11.7668 
700 347 0.0005436 460 63 1.1752 695 147 0.7446 552 8448.37 1634660692 307.825 91.18 11.872 3.53681 1.16809 11.7647 
700 319 0.000492864 460 63 1.1752 695 148 0.7519 552 8449.37 1634660693 NaN NaN NaN 3.53692 1.19469 11.7637 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8450.37 1634660694 308.009 91.187 11.849 3.53669 1.2206 11.7616 
700 338 0.000527292 460 62 1.0848 695 143 0.7154 552 8451.37 1634660695 NaN NaN NaN 3.53647 1.24523 11.7594 
700 318 0.000491052 460 63 1.1752 695 141 0.7008 552 8452.37 1634660696 308.292 91.218 11.824 3.53646 1.26895 11.7584 
700 324 0.000501924 460 62 1.0848 695 141 0.7008 552 8453.37 1634660697 NaN NaN NaN 3.53655 1.2913 11.7581 
700 284 0.000429444 460 63 1.1752 695 143 0.7154 552 8454.37 1634660698 308.348 91.217 11.815 3.53659 1.31172 11.7589 
700 290 0.000440316 460 63 1.1752 695 141 0.7008 552 8455.37 1634660699 NaN NaN NaN 3.53675 1.33231 11.7589 
700 325 0.000503736 460 63 1.1752 695 139 0.6862 551 8456.37 1634660700 308.368 91.209 11.809 3.5367 1.3522 11.7592 
700 338 0.000527292 460 63 1.1752 695 140 0.6935 551 8457.37 1634660701 NaN NaN NaN 3.53694 1.37195 11.7609 
700 290 0.000440316 460 63 1.1752 695 144 0.7227 551 8458.37 1634660702 308.403 91.211 11.805 3.53677 1.3914 11.7608 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8459.37 1634660703 NaN NaN NaN 3.53696 1.40977 11.7601 
700 308 0.000472932 460 63 1.1752 695 136 0.6643 551 8460.37 1634660704 308.323 91.186 11.804 3.53714 1.42781 11.761 
700 339 0.000529104 460 63 1.1752 695 139 0.6862 551 8461.37 1634660705 NaN NaN NaN 3.53735 1.44709 11.7625 
700 297 0.000453 460 63 1.1752 695 142 0.7081 551 8462.37 1634660706 308.45 91.221 11.803 3.53731 1.46478 11.7629 
700 322 0.0004983 460 63 1.1752 695 140 0.6935 551 8463.37 1634660707 NaN NaN NaN 3.53725 1.48332 11.7633 
700 298 0.000454812 460 63 1.1752 695 137 0.6716 551 8464.37 1634660708 308.432 91.217 11.804 3.53744 1.50058 11.7632 
700 319 0.000492864 460 63 1.1752 695 142 0.7081 551 8465.37 1634660709 NaN NaN NaN 3.53743 1.51917 11.7639 
700 304 0.000465684 460 63 1.1752 695 138 0.6789 551 8466.37 1634660710 308.391 91.2 11.801 3.53762 1.53748 11.765 
700 309 0.000474744 460 63 1.1752 695 138 0.6789 551 8467.37 1634660711 NaN NaN NaN 3.53799 1.5568 11.7665 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8468.37 1634660712 308.296 91.17 11.801 3.53821 1.57497 11.7685 
700 310 0.000476556 460 62 1.0848 695 139 0.6862 551 8469.37 1634660713 NaN NaN NaN 3.5378 1.59311 11.7671 
700 294 0.000447564 460 62 1.0848 695 139 0.6862 551 8470.37 1634660714 308.381 91.196 11.801 3.53728 1.61219 11.7616 
700 294 0.000447564 460 63 1.1752 695 140 0.6935 551 8471.37 1634660715 NaN NaN NaN 3.53694 1.63146 11.7554 
700 285 0.000431256 460 63 1.1752 695 142 0.7081 551 8472.37 1634660716 308.385 91.198 11.801 3.53681 1.65013 11.7511 
700 327 0.00050736 460 63 1.1752 695 138 0.6789 551 8473.37 1634660717 NaN NaN NaN 3.53682 1.66912 11.7496 
700 308 0.000472932 460 63 1.1752 695 143 0.7154 551 8474.37 1634660718 308.323 91.175 11.799 3.53693 1.68757 11.7476 
700 306 0.000469308 460 62 1.0848 695 142 0.7081 551 8475.37 1634660719 NaN NaN NaN 3.53719 1.70704 11.7465 
700 305 0.000467496 460 63 1.1752 695 140 0.6935 551 8476.37 1634660720 308.441 91.194 11.791 3.53725 1.72565 11.7465 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8477.37 1634660721 NaN NaN NaN 3.53725 1.74414 11.7473 
700 340 0.000530916 460 63 1.1752 695 139 0.6862 551 8478.37 1634660722 308.474 91.196 11.787 3.53745 1.76188 11.7474 
700 318 0.000491052 460 63 1.1752 695 142 0.7081 551 8479.37 1634660723 NaN NaN NaN 3.53738 1.78103 11.7473 
700 292 0.00044394 460 63 1.1752 695 138 0.6789 551 8480.37 1634660724 308.539 91.208 11.784 3.53731 1.79837 11.7472 
700 290 0.000440316 460 63 1.1752 695 140 0.6935 551 8481.37 1634660725 NaN NaN NaN 3.53689 1.81641 11.7431 
700 308 0.000472932 460 62 1.0848 695 142 0.7081 551 8482.37 1634660726 308.527 91.2 11.782 3.53647 1.83528 11.736 
700 336 0.000523668 460 63 1.1752 695 145 0.73 550 8483.37 1634660727 NaN NaN NaN 3.53658 1.85277 11.7312 
700 293 0.000445752 460 62 1.0848 695 143 0.7154 550 8484.37 1634660728 308.585 91.217 11.782 3.53734 1.87126 11.7309 
700 304 0.000465684 460 62 1.0848 695 142 0.7081 551 8485.37 1634660729 NaN NaN NaN 3.53807 1.88971 11.7324 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8486.37 1634660730 308.64 91.22 11.775 3.53828 1.90706 11.7353 
700 290 0.000440316 460 63 1.1752 695 146 0.7373 550 8487.37 1634660731 NaN NaN NaN 3.53838 1.92591 11.7374 
700 304 0.000465684 460 63 1.1752 695 145 0.73 550 8488.37 1634660732 308.773 91.249 11.771 3.53857 1.94363 11.7368 
700 378 0.000599772 460 62 1.0848 695 142 0.7081 550 8489.37 1634660733 NaN NaN NaN 3.53845 1.9617 11.7363 
700 317 0.00048924 460 62 1.0848 695 143 0.7154 550 8490.37 1634660734 308.66 91.217 11.771 3.53867 1.98071 11.7357 
700 301 0.000460248 460 63 1.1752 695 142 0.7081 550 8491.37 1634660735 NaN NaN NaN 3.5387 1.99861 11.7366 
700 361 0.000568968 460 63 1.1752 695 143 0.7154 550 8492.37 1634660736 308.716 91.234 11.771 3.53861 2.01705 11.7358 
700 294 0.000447564 460 62 1.0848 695 148 0.7519 550 8493.37 1634660737 NaN NaN NaN 3.5386 2.03556 11.7352 
700 305 0.000467496 460 62 1.0848 695 144 0.7227 550 8494.37 1634660738 308.813 91.26 11.77 3.53878 2.05458 11.7342 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8495.37 1634660739 NaN NaN NaN 3.5388 2.07296 11.734 
700 286 0.000433068 460 63 1.1752 695 141 0.7008 550 8496.37 1634660740 308.633 91.209 11.771 3.5387 2.09164 11.7327 
700 297 0.000453 460 62 1.0848 695 148 0.7519 550 8497.37 1634660741 NaN NaN NaN 3.53847 2.11025 11.7336 
700 306 0.000469308 460 62 1.0848 695 145 0.73 550 8498.37 1634660742 308.763 91.241 11.768 3.53877 2.12931 11.7339 
700 295 0.000449376 460 62 1.0848 695 145 0.73 550 8499.37 1634660743 NaN NaN NaN 3.53875 2.1476 11.7331 
700 289 0.000438504 460 61 0.9944 695 133 0.6424 550 8500.37 1634660744 308.864 91.268 11.767 3.5382 2.16613 11.7265 
700 310 0.000476556 460 62 1.0848 695 136 0.6643 550 8501.37 1634660745 NaN NaN NaN 3.53792 2.18465 11.7199 
700 306 0.000469308 460 62 1.0848 695 139 0.6862 550 8502.37 1634660746 308.901 91.278 11.766 3.53764 2.20377 11.713 
700 284 0.000429444 460 63 1.1752 695 134 0.6497 550 8503.37 1634660747 NaN NaN NaN 3.53539 2.22208 11.7014 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8504.37 1634660748 308.96 91.288 11.763 3.53524 2.24109 11.6877 
700 289 0.000438504 460 62 1.0848 695 135 0.657 550 8505.37 1634660749 NaN NaN NaN 3.5354 2.26004 11.6788 
700 311 0.000478368 460 62 1.0848 695 132 0.6351 550 8506.37 1634660750 309.051 91.297 11.754 3.53602 2.27813 11.6747 
700 335 0.000521856 460 62 1.0848 695 135 0.657 550 8507.37 1634660751 NaN NaN NaN 3.53619 2.29681 11.6717 
700 292 0.00044394 460 62 1.0848 695 131 0.6278 550 8508.37 1634660752 309.202 91.309 11.739 3.53517 2.31449 11.6661 
700 295 0.000449376 460 62 1.0848 695 125 0.584 550 8509.37 1634660753 NaN NaN NaN 3.53434 2.33323 11.6534 
700 302 0.00046206 460 62 1.0848 695 128 0.6059 550 8510.37 1634660754 309.402 91.335 11.723 3.53391 2.35117 11.6423 
700 290 0.000440316 460 62 1.0848 695 119 0.5402 550 8511.37 1634660755 NaN NaN NaN 3.53327 2.3692 11.631 
700 302 0.00046206 460 62 1.0848 695 123 0.5694 549 8512.37 1634660756 309.396 91.308 11.711 3.53277 2.38778 11.6217 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8513.37 1634660757 NaN NaN NaN 3.53253 2.40533 11.6146 
700 336 0.000523668 460 62 1.0848 695 119 0.5402 549 8514.37 1634660758 309.541 91.326 11.699 3.53217 2.42204 11.6089 
700 330 0.000512796 460 62 1.0848 695 121 0.5548 549 8515.37 1634660759 NaN NaN NaN 3.53216 2.44007 11.6057 
700 309 0.000474744 460 62 1.0848 695 121 0.5548 549 8516.37 1634660760 309.751 91.353 11.682 3.53191 2.45835 11.6036 
700 310 0.000476556 460 61 0.9944 695 118 0.5329 549 8517.37 1634660761 NaN NaN NaN 3.5319 2.47646 11.6021 
700 318 0.000491052 460 62 1.0848 695 119 0.5402 549 8518.37 1634660762 309.886 91.364 11.668 3.53182 2.49444 11.6006 
700 294 0.000447564 460 62 1.0848 695 117 0.5256 549 8519.37 1634660763 NaN NaN NaN 3.53161 2.5123 11.5988 
700 286 0.000433068 460 62 1.0848 695 117 0.5256 549 8520.37 1634660764 310.063 91.386 11.654 3.53148 2.5304 11.5947 
700 308 0.000472932 460 62 1.0848 695 115 0.511 549 8521.37 1634660765 NaN NaN NaN 3.53123 2.54837 11.5913 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8522.37 1634660766 310.106 91.388 11.649 3.53126 2.56614 11.5888 
700 325 0.000503736 460 62 1.0848 695 115 0.511 549 8523.37 1634660767 NaN NaN NaN 3.53143 2.58452 11.5873 
700 301 0.000460248 460 62 1.0848 695 116 0.5183 549 8524.37 1634660768 310.186 91.398 11.643 3.53136 2.60276 11.5864 
700 295 0.000449376 460 62 1.0848 695 117 0.5256 549 8525.37 1634660769 NaN NaN NaN 3.53152 2.6211 11.5852 
700 300 0.000458436 460 62 1.0848 695 113 0.4964 549 8526.37 1634660770 310.272 91.41 11.636 3.53158 2.63944 11.5853 
700 304 0.000465684 460 62 1.0848 695 114 0.5037 549 8527.37 1634660771 NaN NaN NaN 3.53158 2.65705 11.5854 
700 282 0.00042582 460 62 1.0848 695 113 0.4964 549 8528.37 1634660772 310.178 91.376 11.633 3.53168 2.67531 11.5839 
700 279 0.000420384 460 62 1.0848 695 108 0.4599 549 8529.37 1634660773 NaN NaN NaN 3.53199 2.69379 11.5813 
700 333 0.000518232 460 62 1.0848 695 110 0.4745 549 8530.37 1634660774 310.184 91.369 11.629 3.53209 2.7111 11.5797 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8531.37 1634660775 NaN NaN NaN 3.53206 2.72968 11.5799 
700 285 0.000431256 460 62 1.0848 695 106 0.4453 549 8532.37 1634660776 310.179 91.36 11.625 3.53188 2.74714 11.5778 
700 331 0.000514608 460 62 1.0848 695 105 0.438 549 8533.37 1634660777 NaN NaN NaN 3.53215 2.76495 11.5742 
700 313 0.000481992 460 62 1.0848 695 100 0.4015 549 8534.37 1634660778 310.318 91.392 11.621 3.53195 2.78247 11.571 
700 312 0.00048018 460 62 1.0848 695 98 0.3869 549 8535.37 1634660779 NaN NaN NaN 3.53196 2.80021 11.5658 
700 300 0.000458436 460 62 1.0848 695 100 0.4015 549 8536.37 1634660780 310.307 91.38 11.617 3.53205 2.81761 11.5627 
700 313 0.000481992 460 62 1.0848 695 98 0.3869 549 8537.37 1634660781 NaN NaN NaN 3.53215 2.83446 11.5618 
700 271 0.000405888 460 62 1.0848 695 98 0.3869 549 8538.37 1634660782 310.269 91.361 11.613 3.53214 2.85161 11.5611 
700 333 0.000518232 460 62 1.0848 695 97 0.3796 549 8539.37 1634660783 NaN NaN NaN 3.53218 2.86838 11.5603 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8540.37 1634660784 310.344 91.368 11.606 3.53207 2.88551 11.5589 
700 281 0.000424008 460 62 1.0848 695 93 0.3504 549 8541.37 1634660785 NaN NaN NaN 3.53203 2.90241 11.5547 
700 320 0.000494676 460 62 1.0848 695 98 0.3869 549 8542.37 1634660786 310.307 91.355 11.605 3.53205 2.91973 11.5528 
700 296 0.000451188 460 62 1.0848 695 91 0.3358 549 8543.37 1634660787 NaN NaN NaN 3.53201 2.93696 11.5497 
700 296 0.000451188 460 62 1.0848 695 93 0.3504 549 8544.37 1634660788 310.339 91.358 11.602 3.5318 2.95347 11.5469 
700 284 0.000429444 460 62 1.0848 695 89 0.3212 549 8545.37 1634660789 NaN NaN NaN 3.53106 2.97172 11.5413 
700 281 0.000424008 460 61 0.9944 695 90 0.3285 548 8546.37 1634660790 310.384 91.364 11.598 3.52891 2.98929 11.5305 
700 286 0.000433068 460 62 1.0848 695 89 0.3212 549 8547.37 1634660791 NaN NaN NaN 3.52689 3.0074 11.5032 
700 314 0.000483804 460 62 1.0848 695 88 0.3139 548 8548.37 1634660792 310.347 91.339 11.592 3.52629 3.02405 11.4816 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8549.37 1634660793 NaN NaN NaN 3.52497 3.04272 11.4665 
700 287 0.00043488 460 62 1.0848 695 88 0.3139 548 8550.37 1634660794 310.357 91.308 11.575 3.52417 3.05999 11.4536 
700 317 0.00048924 460 62 1.0848 695 89 0.3212 548 8551.37 1634660795 NaN NaN NaN 3.52372 3.07897 11.446 
700 312 0.00048018 460 61 0.9944 695 90 0.3285 548 8552.37 1634660796 310.52 91.3 11.549 3.5215 3.09701 11.4378 
700 302 0.00046206 460 62 1.0848 695 90 0.3285 548 8553.37 1634660797 NaN NaN NaN 3.51406 3.11529 11.3932 
700 292 0.00044394 460 62 1.0848 695 88 0.3139 548 8554.37 1634660798 310.699 91.304 11.526 3.51086 3.13422 11.3173 
700 315 0.000485616 460 63 1.1752 695 86 0.2993 548 8555.37 1634660799 NaN NaN NaN 3.50096 3.15341 11.2495 
700 306 0.000469308 460 62 1.0848 695 87 0.3066 548 8556.37 1634660800 310.658 91.258 11.509 3.48681 3.17257 11.1072 
700 316 0.000487428 460 62 1.0848 695 87 0.3066 548 8557.37 1634660801 NaN NaN NaN 3.48253 3.19255 10.9386 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8558.37 1634660802 310.616 91.171 11.474 3.46972 3.21146 10.8648 
700 391 0.000623328 460 63 1.1752 695 84 0.2847 548 8559.37 1634660803 NaN NaN NaN 3.45033 3.23102 10.6564 
700 311 0.000478368 460 62 1.0848 695 80 0.2555 548 8560.37 1634660804 310.617 91.03 11.406 3.44387 3.24883 10.4201 
700 285 0.000431256 460 62 1.0848 695 82 0.2701 548 8561.37 1634660805 NaN NaN NaN 3.44055 3.26701 10.3284 
700 309 0.000474744 460 63 1.1752 695 79 0.2482 548 8562.37 1634660806 311.685 90.979 11.233 3.43567 3.28497 10.2446 
700 330 0.000512796 460 63 1.1752 695 78 0.2409 548 8563.37 1634660807 NaN NaN NaN 3.39916 3.3032 10.0254 
700 291 0.000442128 460 63 1.1752 695 76 0.2263 548 8564.37 1634660808 313.411 91.013 11.01 3.37597 3.32285 9.6056 
700 289 0.000438504 460 63 1.1752 695 76 0.2263 548 8565.37 1634660809 NaN NaN NaN 3.37215 3.34225 9.3512 
700 283 0.000427632 460 63 1.1752 695 75 0.219 548 8566.37 1634660810 313.661 90.549 10.756 3.36436 3.36234 9.2593 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8567.37 1634660811 NaN NaN NaN 3.35169 3.38162 9.1319 
700 319 0.000492864 460 63 1.1752 695 73 0.2044 548 8568.37 1634660812 316.342 90.539 10.387 3.33188 3.40167 8.9299 
700 286 0.000433068 460 63 1.1752 695 74 0.2117 548 8569.37 1634660813 NaN NaN NaN 3.30744 3.41978 8.6609 
700 296 0.000451188 460 63 1.1752 695 74 0.2117 548 8570.37 1634660814 319.975 90.675 9.965 3.29227 3.43732 8.3049 
700 298 0.000454812 460 63 1.1752 695 74 0.2117 548 8571.37 1634660815 NaN NaN NaN 3.28258 3.45596 8.0723 
700 322 0.0004983 460 63 1.1752 695 71 0.1898 548 8572.37 1634660816 320.864 90.507 9.769 3.27929 3.47261 7.9442 
700 314 0.000483804 460 63 1.1752 695 69 0.1752 548 8573.37 1634660817 NaN NaN NaN 3.27455 3.48999 7.8541 
700 305 0.000467496 460 63 1.1752 695 69 0.1752 548 8574.37 1634660818 321.396 89.928 9.429 3.2664 3.5056 7.7789 
