dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-130
the8x3_filename: 00410130
filename_extension: sbd
filename_label: sunfish-2021-335-1-130-sbd(00410130)
mission_name: regm20.mi
fileopen_time: Tue_Dec_14_12:49:30_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-130
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 267.268 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639488757.368 26.7268 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.234883 1.57754 -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.228693 NaN NaN NaN NaN 1.53589 NaN NaN -0.294961 1639488777.382 NaN NaN 0.0366519 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 270.544 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639488789.395 27.0544 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639488805.409 NaN NaN NaN 7.76816 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 274.367 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639488821.423 27.4367 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.114624 1.57754 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.228693 NaN NaN NaN NaN 1.67203 NaN NaN NaN 1639488837.503 NaN NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 278.189 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639488853.512 27.8189 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 282.034 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639488885.536 28.2034 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0464302 1.57753 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0376329 NaN NaN NaN NaN 1.74358 NaN NaN NaN 1639488897.548 NaN NaN 0.0401426 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 285.856 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639488917.564 28.5856 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 289.635 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639488949.641 28.9635 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0171628 1.57752 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0376329 NaN NaN NaN NaN 1.56556 NaN NaN NaN 1639488957.65 NaN NaN 0.0383972 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 293.414 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639488981.669 29.3414 NaN NaN NaN NaN NaN NaN 
-0.327661 -312.5 NaN NaN NaN NaN NaN NaN 15.0626 -0.345117 NaN NaN 296.778 -307.601 NaN NaN NaN NaN NaN NaN 4847.18886244599 -4952.10960209289 NaN 1639489013.693 29.6778 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.132521 1.57752 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.101319 NaN NaN NaN NaN 1.44862 NaN NaN NaN 1639489017.753 NaN NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 300.578 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489045.769 30.0578 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.191937 1.57753 -0.3491 NaN NaN NaN NaN NaN NaN NaN 304.008 NaN 0.17948 NaN NaN NaN NaN 1.50447 NaN NaN -0.34383 1639489077.792 30.4008 NaN 0.0418879 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 307.655 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489109.873 30.7655 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0294556 1.57753 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0463175 NaN NaN NaN NaN 1.69297 NaN NaN NaN 1639489137.889 NaN NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 310.975 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489141.897 31.0975 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 314.448 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489173.917 31.4448 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0216703 1.57752 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0260536 NaN NaN NaN NaN 1.66679 NaN NaN NaN 1639489197.989 NaN NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 318.009 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489205.994 31.8009 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 321.329 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489238.016 32.1329 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0227793 1.57752 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0260536 NaN NaN NaN NaN 1.51146 NaN NaN NaN 1639489258.033 NaN NaN 0.0436332 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 324.78 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489270.044 32.478 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 328.253 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489302.125 32.8253 NaN NaN NaN NaN NaN NaN 
-0.327661 -312.5 NaN NaN NaN NaN NaN NaN 15.053 -0.345117 NaN NaN NaN -307.601 NaN NaN NaN NaN NaN NaN 4847.20221744877 -4952.05006909397 NaN 1639489314.137 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.16694 1.57753 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.162111 NaN NaN NaN NaN 1.45735 NaN NaN NaN 1639489318.144 NaN NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 331.682 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489334.156 33.1682 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 335.155 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489366.179 33.5155 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.176317 1.57754 -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.165006 NaN NaN NaN NaN 1.52193 NaN NaN -0.34383 1639489378.241 NaN NaN 0.0401426 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 338.781 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489398.252 33.8781 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489406.261 NaN NaN NaN 7.74557 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 342.451 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489430.281 34.2451 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.176317 1.57754 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.165006 NaN NaN NaN NaN 1.61617 NaN NaN NaN 1639489438.291 NaN NaN 0.0383972 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 345.88 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489462.309 34.588 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4847.1125 -4952.6412 NaN NaN NaN NaN 1639489478.392 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 349.462 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489494.407 34.9462 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0294719 1.57753 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0202639 NaN NaN NaN NaN 1.7366 NaN NaN NaN 1639489498.415 NaN NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 352.979 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489526.432 35.2979 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0599033 1.57752 NaN NaN NaN NaN NaN NaN NaN NaN 356.387 NaN -0.0665814 NaN NaN NaN NaN 1.61792 NaN NaN NaN 1639489558.52 35.6387 NaN 0.0418879 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 360.1 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489590.539 36.01 NaN NaN NaN NaN NaN NaN 
-0.327661 -312.5 NaN NaN NaN NaN NaN NaN 15.0582 -0.345117 NaN NaN NaN -307.828 NaN NaN NaN NaN NaN NaN 4847.2145927403 -4951.98842585239 NaN 1639489614.558 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0772587 1.57752 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0665814 NaN NaN NaN NaN 1.46608 NaN NaN NaN 1639489618.566 NaN NaN 0.0383972 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 363.573 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489622.57 36.3573 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 367.199 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489654.645 36.7199 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.176397 1.57753 -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.17369 NaN NaN NaN NaN 1.46782 NaN NaN -0.34383 1639489678.664 NaN NaN 0.0401426 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 370.999 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489686.673 37.0999 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 374.451 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489718.697 37.4451 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.169901 1.57754 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.17369 NaN NaN NaN NaN 1.59698 NaN NaN NaN 1639489738.766 NaN NaN 0.0401426 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 378.164 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489750.776 37.8164 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489770.792 NaN 80.3966 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 381.943 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489782.805 38.1943 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.00725066 1.57753 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0260536 NaN NaN NaN NaN 1.68948 NaN NaN NaN 1639489798.819 NaN NaN 0.0401426 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 385.634 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489814.833 38.5634 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489830.901 NaN 82.4449 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 389.238 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489846.914 38.9238 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0265361 1.57752 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0202639 NaN NaN NaN NaN 1.65981 NaN NaN NaN 1639489858.925 NaN NaN 0.0349066 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 392.864 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489878.942 39.2864 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 80.3966 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489906.963 NaN 66.5817 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 396.686 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489911.025 39.6686 NaN NaN NaN NaN NaN NaN 
-0.327661 -312.5 NaN NaN NaN NaN NaN NaN 15.056 -0.345117 NaN NaN NaN -307.896 NaN NaN NaN NaN NaN NaN 4847.2282098214 -4951.92444972253 NaN 1639489915.027 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0265361 1.57752 NaN NaN NaN NaN NaN NaN NaN NaN 400.618 NaN -0.0202639 NaN NaN NaN NaN 1.52367 NaN NaN NaN 1639489945.033 40.0618 NaN 0.0401426 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639489975.039 NaN 63.9883 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 407.477 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.336849 1639490005.044 40.7477 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0422614 1.57754 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0144742 NaN NaN NaN NaN 1.3282 NaN NaN NaN 1639490035.05 NaN NaN 0.0383972 7.7233 NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 411.408 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490039.053 41.1408 50.8132 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 51.4911 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490043.055 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 415.624 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490077.063 41.5624 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0662004 1.57756 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0578968 NaN NaN NaN NaN 1.26013 NaN NaN NaN 1639490107.069 NaN 51.4911 0.0366519 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 419.447 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490111.073 41.9447 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 44.9856 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490115.076 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 423.728 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490149.084 42.3728 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0435465 1.57759 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0665814 NaN NaN NaN NaN 1.42942 NaN NaN NaN 1639490179.09 NaN 44.9856 0.0383972 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 427.638 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490183.094 42.7638 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 38.5944 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490187.098 NaN NaN NaN NaN NaN NaN NaN 
-0.327661 -312.5 NaN NaN NaN NaN NaN NaN 15.0711 -0.345117 NaN NaN 431.635 -308.077 NaN NaN NaN NaN NaN NaN 4847.25011720637 -4951.86529521469 NaN 1639490221.106 43.1635 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0439427 1.5776 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0318433 NaN NaN NaN NaN 1.34041 NaN NaN NaN 1639490251.111 NaN 37.6186 0.0366519 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 435.392 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490255.115 43.5392 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 32.9924 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490259.175 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 439.345 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490293.183 43.9345 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.335103 1639490305.193 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0475202 1.57762 NaN NaN NaN 27.8066 NaN NaN NaN NaN 443.627 NaN 0.0434226 NaN NaN NaN NaN 1.39103 NaN NaN NaN 1639490335.199 44.3627 27.8066 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 448.432 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490381.216 44.8432 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.245833 1.57764 NaN NaN NaN 21.5805 NaN NaN NaN NaN NaN NaN 0.243167 NaN NaN NaN NaN 1.4556 NaN NaN NaN 1639490397.231 NaN 21.5805 0.0383972 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 451.403 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490413.246 45.1403 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 453.499 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490445.358 45.3499 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.234279 1.57765 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.246062 NaN NaN NaN NaN 1.57952 NaN NaN NaN 1639490457.371 NaN NaN 0.0383972 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 452.91 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490477.387 45.291 NaN NaN NaN NaN NaN NaN 
-0.50143 87.5 -0.0200206 1.57764 NaN NaN NaN NaN 14.1034 -0.49725 NaN NaN 447.034 87.8562 -0.0231587 NaN NaN NaN NaN 1.7017 4847.26518648797 -4951.8154101564 NaN 1639490531.412 44.7034 NaN 0.0418879 NaN NaN NaN 4 
NaN NaN -0.0360239 1.57763 NaN NaN NaN NaN NaN NaN NaN NaN 438.406 NaN -0.0260536 NaN NaN NaN NaN 1.775 NaN NaN NaN 1639490591.422 43.8406 NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.382227 1639490621.428 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 429.756 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490651.434 42.9756 NaN NaN 7.93322 NaN NaN NaN 
NaN NaN -0.0627579 1.5776 NaN NaN NaN NaN NaN NaN NaN NaN 425.432 NaN -0.0463175 NaN NaN NaN NaN 1.87623 NaN NaN NaN 1639490681.44 42.5432 NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 420.997 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490711.446 42.0997 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0694324 1.57757 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0723711 NaN NaN NaN NaN 1.89543 NaN NaN NaN 1639490741.451 NaN NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 412.326 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490771.457 41.2326 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0734546 1.57753 NaN NaN NaN NaN NaN NaN NaN NaN 403.632 NaN -0.0723711 NaN NaN NaN NaN 1.90066 NaN NaN NaN 1639490831.468 40.3632 NaN 0.0453786 NaN NaN NaN 4 
-0.50143 87.5 NaN NaN NaN NaN NaN NaN 14.5609 -0.49725 50.7839 64.9389 NaN 87.7882 NaN NaN NaN NaN NaN NaN 4847.26695706615 -4951.72973346838 NaN 1639490861.475 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 394.699 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490891.48 39.4699 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0779125 1.57749 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0723711 NaN NaN NaN NaN 1.91463 NaN NaN 0.378736 1639490921.486 NaN NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 385.831 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639490951.492 38.5831 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0769273 1.57744 NaN NaN NaN NaN NaN NaN NaN NaN 377.006 NaN -0.0723711 NaN NaN NaN NaN 1.89368 NaN NaN NaN 1639491011.503 37.7006 NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 368.291 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639491071.515 36.8291 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0715485 1.5774 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0723711 NaN NaN NaN NaN 1.86925 NaN NaN NaN 1639491101.521 NaN NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 359.576 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639491131.527 35.9576 NaN NaN NaN NaN NaN NaN 
-0.50143 87.5 -0.0707663 1.57736 NaN NaN NaN NaN 14.8167 -0.49725 NaN NaN 350.817 87.7882 -0.0723711 NaN NaN NaN NaN 1.86227 4847.26712402335 -4951.64321390721 NaN 1639491191.538 35.0817 NaN 0.0383972 NaN NaN NaN 4 
NaN NaN -0.0719293 1.57734 0.3491 NaN NaN NaN NaN NaN NaN NaN 341.97 NaN -0.0723711 NaN NaN NaN NaN 1.8483 NaN NaN 0.378736 1639491251.548 34.197 NaN 0.0418879 7.94239 NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 333.168 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639491311.559 33.3168 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.070686 1.5773 NaN NaN NaN NaN NaN NaN NaN NaN 328.799 NaN -0.0723711 NaN NaN NaN NaN 1.83609 NaN NaN NaN 1639491341.565 32.8799 NaN 0.0418879 NaN NaN NaN 4 
NaN NaN -0.0690528 1.57728 NaN NaN NaN NaN NaN NaN NaN NaN 319.778 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639491401.576 31.9778 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0723711 NaN NaN NaN NaN 1.84132 NaN NaN NaN 1639491431.582 NaN NaN 0.0418879 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 310.932 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639491461.587 31.0932 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0701375 1.57724 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639491491.593 NaN NaN NaN NaN NaN NaN 4 
-0.50143 87.5 NaN NaN NaN NaN NaN NaN 14.9508 -0.49725 NaN NaN 302.085 87.8335 -0.0723711 NaN NaN NaN NaN 1.81165 4847.26994629728 -4951.55526507566 NaN 1639491521.599 30.2085 NaN 0.0383972 NaN NaN NaN NaN 
NaN NaN -0.060555 1.57721 0.3491 NaN NaN NaN NaN NaN NaN NaN 293.348 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.376991 1639491581.61 29.3348 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0723711 NaN NaN NaN NaN 1.80991 NaN NaN NaN 1639491611.615 NaN NaN 0.0453786 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 284.568 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639491641.622 28.4568 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0642203 1.57718 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639491671.627 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 275.634 NaN -0.0723711 NaN NaN NaN NaN 1.80467 NaN NaN NaN 1639491701.633 27.5634 NaN 0.0436332 NaN NaN NaN NaN 
