dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-49
the8x3_filename: 00510049
filename_extension: tbd
filename_label: sunfish-2022-020-0-49-tbd(00510049)
mission_name: regm20.mi
fileopen_time: Mon_Jan_31_10:33:56_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-49
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1643625255.628 NaN NaN NaN 3.24389 0.0071 4.3943 
NaN NaN NaN 1643625316.01 33.171 356.904 88.077 NaN NaN NaN 
NaN NaN NaN 1643625317.01 NaN NaN NaN 3.24486 0.07291 4.3969 
0.000318912 1.0848 0.2482 1643625348.01 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643625378.01 NaN NaN NaN 3.2521 1.08536 4.4059 
NaN NaN NaN 1643625437.01 33.187 355.942 87.913 NaN NaN NaN 
NaN NaN NaN 1643625439.01 NaN NaN NaN 3.25559 1.92839 4.4081 
NaN NaN NaN 1643625500.01 NaN NaN NaN 3.25753 2.74294 4.4133 
NaN NaN NaN 1643625558.01 33.201 355.385 87.798 NaN NaN NaN 
NaN NaN NaN 1643625561.01 NaN NaN NaN 3.25855 3.51062 4.4142 
NaN NaN NaN 1643625622.01 NaN NaN NaN 3.25911 4.52641 4.4138 
0.000206568 1.0848 0.2482 1643625649.01 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643625679.01 33.219 354.889 87.676 NaN NaN NaN 
NaN NaN NaN 1643625683.01 NaN NaN NaN 3.25986 5.43032 4.4159 
NaN NaN NaN 1643625744.01 NaN NaN NaN 3.26001 6.18516 4.4144 
NaN NaN NaN 1643625800.01 33.214 355.011 87.709 NaN NaN NaN 
NaN NaN NaN 1643625805.01 NaN NaN NaN 3.26055 6.9334 4.4157 
NaN NaN NaN 1643625866.01 NaN NaN NaN 3.26106 7.68162 4.4178 
NaN NaN NaN 1643625921.01 33.222 354.683 87.639 NaN NaN NaN 
NaN NaN NaN 1643625927.01 NaN NaN NaN 3.26126 8.43634 4.418 
0.000177576 0.9944 0.2482 1643625950.01 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643625988.01 NaN NaN NaN 3.26146 9.11995 4.4168 
