dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-120
the8x3_filename: 00560120
filename_extension: tbd
filename_label: sunfish-2022-110-0-120-tbd(00560120)
mission_name: regm20.mi
fileopen_time: Fri_May_20_15:24:57_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-120
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1653060349.725 31.838 465.929 104.482 NaN NaN NaN 
NaN NaN NaN 1653060353.725 NaN NaN NaN 2.8171 0.00946 0.8182 
NaN NaN NaN 1653060414.725 NaN NaN NaN 2.81729 0.76867 0.8081 
0.00070668 1.5368 1.5184 1653060441.725 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653060470.725 31.76 469.889 105.233 NaN NaN NaN 
NaN NaN NaN 1653060475.725 NaN NaN NaN 2.80648 1.65019 0.681 
NaN NaN NaN 1653060536.725 NaN NaN NaN 2.74333 2.47761 -0.194 
NaN NaN NaN 1653060591.725 33.185 437.721 95.367 NaN NaN NaN 
NaN NaN NaN 1653060597.725 NaN NaN NaN 2.73964 3.2736 -0.2666 
NaN NaN NaN 1653060658.725 NaN NaN NaN 2.7428 4.07004 -0.2476 
NaN NaN NaN 1653060712.725 33.73 425.981 91.853 NaN NaN NaN 
NaN NaN NaN 1653060719.725 NaN NaN NaN 2.71801 4.86906 -0.6806 
0.0002265 1.2656 0.8906 1653060742.725 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653060780.725 NaN NaN NaN 2.72146 5.63785 -0.7864 
NaN NaN NaN 1653060833.725 34.906 390.205 83.829 NaN NaN NaN 
NaN NaN NaN 1653060841.725 NaN NaN NaN 2.72818 6.43313 -0.7819 
NaN NaN NaN 1653060902.725 NaN NaN NaN 2.74697 7.1963 -0.6275 
NaN NaN NaN 1653060954.725 35.159 380.666 82.023 NaN NaN NaN 
NaN NaN NaN 1653060963.725 NaN NaN NaN 2.75542 7.92569 -0.5623 
NaN NaN NaN 1653061024.726 NaN NaN NaN 2.77111 8.65105 -0.4187 
0.000206568 1.2656 0.1606 1653061043.726 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653061075.726 35.129 377.193 81.869 NaN NaN NaN 
