dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-32
the8x3_filename: 00510032
filename_extension: tbd
filename_label: sunfish-2022-020-0-32-tbd(00510032)
mission_name: regm20.mi
fileopen_time: Thu_Jan_27_22:42:58_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-32
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
0.000204756 0.9944 0.2993 1643323427.562 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643323430.562 33.315 367.206 88.502 NaN NaN NaN 
NaN NaN NaN 1643323434.562 NaN NaN NaN 3.17356 0.02923 3.5026 
NaN NaN NaN 1643323495.562 NaN NaN NaN 3.1743 0.31778 3.5097 
NaN NaN NaN 1643323551.562 33.317 366.437 88.417 NaN NaN NaN 
NaN NaN NaN 1643323556.562 NaN NaN NaN 3.17732 1.13549 3.5404 
NaN NaN NaN 1643323617.562 NaN NaN NaN 3.17772 1.81437 3.5404 
NaN NaN NaN 1643323672.562 33.312 366.188 88.413 NaN NaN NaN 
NaN NaN NaN 1643323678.562 NaN NaN NaN 3.17797 2.506 3.5408 
0.000179388 0.9944 0.2701 1643323728.562 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643323739.562 NaN NaN NaN 3.17815 3.15307 3.5396 
NaN NaN NaN 1643323793.562 33.317 366.05 88.38 NaN NaN NaN 
NaN NaN NaN 1643323800.562 NaN NaN NaN 3.17876 3.83124 3.5407 
NaN NaN NaN 1643323861.562 NaN NaN NaN 3.17887 4.4971 3.5404 
NaN NaN NaN 1643323914.562 33.322 365.826 88.335 NaN NaN NaN 
NaN NaN NaN 1643323922.562 NaN NaN NaN 3.17974 5.17937 3.5447 
NaN NaN NaN 1643323983.562 NaN NaN NaN 3.18009 5.86154 3.5471 
0.000188448 0.9944 0.292 1643324029.562 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1643324035.562 33.322 365.763 88.328 NaN NaN NaN 
NaN NaN NaN 1643324044.562 NaN NaN NaN 3.18001 6.527 3.5447 
NaN NaN NaN 1643324105.562 NaN NaN NaN 3.18056 7.21036 3.5457 
NaN NaN NaN 1643324156.562 33.329 365.532 88.278 NaN NaN NaN 
