dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-113
the8x3_filename: 00560113
filename_extension: tbd
filename_label: sunfish-2022-110-0-113-tbd(00560113)
mission_name: regm20.mi
fileopen_time: Fri_May_20_02:10:32_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-113
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1653012684.472 31.717 475.869 105.963 NaN NaN NaN 
NaN NaN NaN 1653012688.472 NaN NaN NaN 2.7913 0.00359 0.5808 
NaN NaN NaN 1653012749.472 NaN NaN NaN 2.79248 0.28852 0.591 
NaN NaN NaN 1653012805.472 31.582 480.708 107.099 NaN NaN NaN 
NaN NaN NaN 1653012810.472 NaN NaN NaN 2.79468 1.3107 0.5898 
0.000782784 1.356 2.4017 1653012829.472 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653012871.472 NaN NaN NaN 2.77603 2.12101 0.0812 
NaN NaN NaN 1653012926.472 32.872 441.03 97.153 NaN NaN NaN 
NaN NaN NaN 1653012932.472 NaN NaN NaN 2.80257 2.9139 0.2396 
NaN NaN NaN 1653012993.472 NaN NaN NaN 2.74809 3.69967 -0.4581 
NaN NaN NaN 1653013047.472 34.341 405.959 87.506 NaN NaN NaN 
NaN NaN NaN 1653013054.472 NaN NaN NaN 2.74137 4.47301 -0.6384 
NaN NaN NaN 1653013115.472 NaN NaN NaN 2.92577 5.22077 1.3679 
0.000469308 1.1752 2.3725 1653013130.472 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653013168.473 33.236 407.464 92.58 NaN NaN NaN 
NaN NaN NaN 1653013176.473 NaN NaN NaN 2.94111 5.93538 1.4362 
NaN NaN NaN 1653013237.473 NaN NaN NaN 2.94639 6.62652 1.4873 
NaN NaN NaN 1653013289.473 32.97 412.564 94.252 NaN NaN NaN 
NaN NaN NaN 1653013298.473 NaN NaN NaN 2.94886 7.28916 1.5105 
NaN NaN NaN 1653013359.473 NaN NaN NaN 2.95194 7.95249 1.5363 
NaN NaN NaN 1653013410.473 32.898 413.915 94.707 NaN NaN NaN 
NaN NaN NaN 1653013420.473 NaN NaN NaN 2.95335 8.63964 1.5347 
