dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-018-0-0
the8x3_filename: 00500000
filename_extension: tbd
filename_label: sunfish-2022-018-0-0-tbd(00500000)
mission_name: regm20.mi
fileopen_time: Wed_Jan_19_21:20:51_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-018-0-0
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1642627251.986 NaN NaN NaN 0 0 0 
NaN NaN NaN 1642627302 0 0 0 NaN NaN NaN 
NaN NaN NaN 1642627313 NaN NaN NaN 3.25488 -0.002 4.432 
NaN NaN NaN 1642627374 NaN NaN NaN 3.2556 0.16339 4.4359 
NaN NaN NaN 1642627423 33.119 357.399 88.346 NaN NaN NaN 
NaN NaN NaN 1642627435 NaN NaN NaN 3.25687 1.08452 4.4461 
0 0 0 1642627482 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1642627496 NaN NaN NaN 3.2579 1.81164 4.4499 
NaN NaN NaN 1642627544 33.123 357.182 88.306 NaN NaN NaN 
NaN NaN NaN 1642627557 NaN NaN NaN 3.25744 2.48026 4.4401 
NaN NaN NaN 1642627618 NaN NaN NaN 3.25794 3.19831 4.4443 
NaN NaN NaN 1642627665 33.127 357.099 88.284 NaN NaN NaN 
NaN NaN NaN 1642627679 NaN NaN NaN 3.25733 4.01972 4.4347 
NaN NaN NaN 1642627740 NaN NaN NaN 3.25777 4.78219 4.4343 
NaN NaN NaN 1642627786 33.132 357.099 88.263 NaN NaN NaN 
NaN NaN NaN 1642627801 NaN NaN NaN 3.25777 5.59892 4.4309 
NaN NaN NaN 1642627862 NaN NaN NaN 3.25753 6.3789 4.4243 
NaN NaN NaN 1642627907 33.139 356.904 88.213 NaN NaN NaN 
NaN NaN NaN 1642627923 NaN NaN NaN 3.25725 7.19962 4.4187 
NaN NaN NaN 1642627984 NaN NaN NaN 3.25738 8.02714 4.4152 
NaN NaN NaN 1642628028 33.16 356.532 88.088 NaN NaN NaN 
NaN NaN NaN 1642628045 NaN NaN NaN 3.25787 8.82968 4.4163 
NaN NaN NaN 1642628106 NaN NaN NaN 3.25832 9.56288 4.4176 
NaN NaN NaN 1642628149 33.18 356.038 87.952 NaN NaN NaN 
