dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-130
the8x3_filename: 00550130
filename_extension: tbd
filename_label: sunfish-2022-077-0-130-tbd(00550130)
mission_name: regm20.mi
fileopen_time: Wed_Apr_20_21:08:27_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-130
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1650488961.002 33.234 373.185 89.427 NaN NaN NaN 
NaN NaN NaN 1650488965.002 NaN NaN NaN 3.16255 0.02761 3.2819 
NaN NaN NaN 1650489026.002 NaN NaN NaN 3.16401 0.79338 3.2882 
0.000639636 0.9944 0.5183 1650489045.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650489082.002 33.246 372.382 89.298 NaN NaN NaN 
NaN NaN NaN 1650489087.002 NaN NaN NaN 3.1645 1.50032 3.2879 
NaN NaN NaN 1650489148.002 NaN NaN NaN 3.16423 2.00671 3.2841 
NaN NaN NaN 1650489203.002 33.244 372.014 89.272 NaN NaN NaN 
NaN NaN NaN 1650489209.002 NaN NaN NaN 3.16851 2.37672 3.3157 
NaN NaN NaN 1650489270.002 NaN NaN NaN 3.17013 2.75917 3.3281 
NaN NaN NaN 1650489324.002 33.267 371.095 89.082 NaN NaN NaN 
NaN NaN NaN 1650489331.002 NaN NaN NaN 3.16871 3.14689 3.3052 
0.000250056 0.9944 0.4818 1650489346.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650489392.002 NaN NaN NaN 3.17015 3.58371 3.3238 
NaN NaN NaN 1650489445.002 33.275 370.761 89.018 NaN NaN NaN 
NaN NaN NaN 1650489453.002 NaN NaN NaN 3.16892 4.09772 3.3141 
NaN NaN NaN 1650489514.002 NaN NaN NaN 3.16833 4.60984 3.3075 
NaN NaN NaN 1650489566.002 33.27 370.933 89.056 NaN NaN NaN 
NaN NaN NaN 1650489575.002 NaN NaN NaN 3.17213 5.18185 3.3349 
NaN NaN NaN 1650489636.002 NaN NaN NaN 3.17274 5.70578 3.3362 
0.000240996 0.9944 0.4234 1650489647.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1650489687.002 33.293 370.051 88.872 NaN NaN NaN 
