dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-195
the8x3_filename: 00560195
filename_extension: sbd
filename_label: sunfish-2022-110-0-195-sbd(00560195)
mission_name: regm20.mi
fileopen_time: Sun_May_29_19:14:08_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-195
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653852683.515 NaN NaN 0.0558505 NaN NaN NaN NaN NaN 
-0.202735 NaN 0.0603787 NaN NaN NaN NaN NaN NaN NaN 14.7738 -0.220498 NaN NaN 0.0289484 NaN NaN NaN NaN NaN NaN NaN NaN 1653852713.521 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.120948 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653852743.527 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 3.8308 NaN NaN NaN NaN NaN NaN NaN NaN 124.329 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653852773.533 12.4329 NaN NaN NaN NaN NaN NaN NaN 
NaN -255 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -246.477 NaN NaN NaN NaN NaN NaN 4931.65972281428 -5214.52151295732 NaN 1653852803.539 NaN NaN 0.0575959 NaN 8.26629 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 137.918 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653852893.556 13.7918 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653852923.562 NaN NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 151.005 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853013.58 15.1005 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.35801 NaN NaN -0.319395 1653853043.585 NaN NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.109832 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853073.591 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.202735 NaN 0.073902 NaN NaN NaN NaN NaN NaN NaN 14.806 -0.220498 163.853 NaN 0.118689 NaN NaN NaN NaN NaN NaN NaN NaN 1653853133.603 16.3853 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853163.608 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN 3.83135 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853193.614 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 173.429 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853223.621 17.3429 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853283.631 NaN NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 186.494 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853343.643 18.6494 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853373.649 NaN NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.108385 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853403.655 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN -255 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -246.477 NaN NaN NaN NaN NaN NaN 4931.56822474518 -5214.52482019678 NaN 1653853433.661 NaN NaN NaN NaN 8.25122 NaN NaN 0 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 199.56 NaN NaN NaN NaN NaN NaN 4.15737 NaN NaN -0.308923 1653853463.667 19.956 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853493.672 NaN NaN 0.0645772 NaN NaN NaN NaN NaN 
-0.202735 NaN -0.329265 NaN NaN NaN NaN NaN NaN NaN 14.7302 -0.222116 NaN NaN -0.368657 NaN NaN NaN NaN NaN NaN NaN NaN 1653853537.699 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 208.918 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853553.783 20.8918 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853585.801 NaN NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN 3.83125 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853593.811 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 219.169 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853645.898 21.9169 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853677.917 NaN NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.101898 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853705.938 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 228.483 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853738.018 22.8483 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853770.04 NaN NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853778.049 NaN 95.0906 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 94.149 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853794.064 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 238.474 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853832.079 23.8474 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853862.084 NaN NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.43481 NaN NaN -0.308923 1653853892.091 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.202735 NaN 0.0575768 NaN NaN NaN NaN NaN NaN NaN 14.727 -0.220498 250.012 NaN 0.0926349 NaN NaN NaN NaN NaN NaN NaN NaN 1653853952.102 25.0012 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853982.109 NaN NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN 3.8315 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653853994.136 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0962459 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854024.142 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN -255 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 259.523 -246.477 NaN NaN NaN NaN NaN NaN 4931.48613793144 -5214.55448159635 NaN 1653854054.148 25.9523 NaN NaN NaN 8.1998 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854084.154 NaN 75.3123 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 75.3123 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854114.16 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 268.706 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854156.182 26.8706 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854186.188 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 277.562 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854258.203 27.7562 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854288.208 NaN NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.38768 NaN NaN -0.305433 1653854318.214 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0934002 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854326.187 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.202735 NaN 0.107014 NaN NaN NaN NaN NaN NaN NaN 14.7007 -0.220498 286.287 NaN 0.107109 NaN NaN NaN NaN NaN NaN NaN NaN 1653854360.196 28.6287 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854390.202 NaN 45.4056 0.0541052 NaN NaN NaN NaN NaN 
NaN NaN NaN 3.83201 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854398.208 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 39.5858 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854432.219 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 294.75 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854462.225 29.475 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854504.239 NaN NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 302.537 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854554.262 30.2537 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854594.341 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0845155 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854626.365 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 305.896 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854646.383 30.5896 NaN NaN NaN NaN NaN NaN NaN 
NaN 145 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 80.5358 NaN NaN NaN NaN NaN NaN 4931.42230092915 -5214.53560081852 NaN 1653854654.449 NaN NaN NaN NaN 8.11007 NaN NaN 9 
NaN NaN NaN NaN NaN NaN NaN NaN -0.0764228 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854662.453 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854704.467 NaN 19.7783 0.0663225 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN 19.9326 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.91826 NaN NaN 0.408407 1653854734.473 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.354892 NaN 0.0278911 NaN NaN NaN NaN NaN NaN NaN 13.7664 -0.343499 288.817 NaN 0.0202639 NaN NaN NaN NaN NaN NaN NaN NaN 1653854764.479 28.8817 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 3.83221 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854824.49 NaN NaN 0.0680678 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 271.934 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854884.501 27.1934 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854944.513 NaN NaN 0.0663225 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN -0.140429 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653854974.519 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 255.204 NaN NaN NaN NaN 4931.7912 -5214.4648 NaN NaN NaN NaN 1653855004.525 25.5204 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653855064.537 NaN NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 239.368 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653855124.548 23.9368 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.09629 NaN NaN 0.352556 1653855154.554 NaN NaN 0.0628319 NaN NaN NaN NaN NaN 
-0.321402 NaN -0.064877 NaN NaN NaN NaN NaN NaN NaN 14.506 -0.343499 NaN NaN -0.0868453 NaN NaN NaN NaN NaN NaN NaN NaN 1653855184.56 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 3.8317 NaN NaN NaN NaN NaN NaN NaN NaN 225.233 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653855244.571 22.5233 NaN NaN NaN NaN NaN NaN NaN 
NaN 145 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 144.946 NaN NaN NaN NaN NaN NaN 4931.33765561296 -5214.62029166883 NaN 1653855274.577 NaN NaN 0.0663225 NaN 8.35504 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN -0.120985 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653855304.583 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 210.532 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653855364.594 21.0532 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653855394.6 NaN NaN 0.0663225 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 195.656 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653855484.621 19.5656 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653855514.627 NaN NaN 0.0663225 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.05789 NaN NaN 0.352556 1653855574.639 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.321402 NaN -0.0616526 NaN NaN NaN NaN NaN NaN NaN 14.7425 -0.343499 181.565 NaN -0.0694762 NaN NaN NaN NaN NaN NaN NaN NaN 1653855604.645 18.1565 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN -0.11944 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653855634.651 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN 3.83131 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653855664.657 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 167.43 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653855724.668 16.743 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653855754.674 NaN NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 157.091 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653855814.686 15.7091 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653855874.697 NaN NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN 145 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 144.991 NaN NaN NaN NaN NaN NaN 4931.25917614757 -5214.700114111 NaN 1653855904.703 NaN NaN NaN NaN 8.43298 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 143.938 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653855934.708 14.3938 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN -0.110977 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653855964.714 NaN NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.13294 NaN NaN 0.342085 1653855994.72 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.321402 NaN -0.0839766 NaN NaN NaN NaN NaN NaN NaN 14.8181 -0.343499 NaN NaN -0.0781607 NaN NaN NaN NaN NaN NaN NaN NaN 1653856024.726 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 130.349 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653856054.735 13.0349 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 3.8309 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653856084.741 NaN NaN 0.0663225 NaN NaN NaN NaN NaN 
