dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-35
the8x3_filename: 00560035
filename_extension: tbd
filename_label: sunfish-2022-110-0-35-tbd(00560035)
mission_name: regm20.mi
fileopen_time: Fri_Apr_29_03:35:39_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-35
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
0.00034428 0.9944 0.8833 1651203341.217 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1651203400.217 32.71 378.225 92.2 NaN NaN NaN 
NaN NaN NaN 1651203404.217 NaN NaN NaN 3.21754 0.02657 3.9251 
NaN NaN NaN 1651203465.217 NaN NaN NaN 3.21767 0.34875 3.925 
NaN NaN NaN 1651203521.217 32.716 377.892 92.142 NaN NaN NaN 
NaN NaN NaN 1651203526.217 NaN NaN NaN 3.21492 0.99177 3.8947 
NaN NaN NaN 1651203587.217 NaN NaN NaN 3.21346 1.60578 3.8619 
0.000291732 0.9944 0.9198 1651203642.217 32.728 378.165 92.115 NaN NaN NaN 
NaN NaN NaN 1651203648.217 NaN NaN NaN 3.21414 2.25944 3.8643 
NaN NaN NaN 1651203709.217 NaN NaN NaN 3.21022 2.93818 3.8067 
NaN NaN NaN 1651203763.217 32.824 376.801 91.559 NaN NaN NaN 
NaN NaN NaN 1651203770.217 NaN NaN NaN 3.20635 3.60195 3.7634 
NaN NaN NaN 1651203831.217 NaN NaN NaN 3.20266 4.26684 3.7153 
NaN NaN NaN 1651203884.217 32.966 373.658 90.631 NaN NaN NaN 
NaN NaN NaN 1651203892.217 NaN NaN NaN 3.20098 4.92988 3.6941 
0.000255492 0.9944 0.5548 1651203943.217 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1651203953.217 NaN NaN NaN 3.19879 5.58403 3.669 
NaN NaN NaN 1651204005.217 33.088 370.744 89.817 NaN NaN NaN 
NaN NaN NaN 1651204014.217 NaN NaN NaN 3.1985 6.23121 3.6589 
NaN NaN NaN 1651204075.217 NaN NaN NaN 3.1988 6.87583 3.6578 
NaN NaN NaN 1651204126.217 33.142 369.176 89.428 NaN NaN NaN 
NaN NaN NaN 1651204136.217 NaN NaN NaN 3.19895 7.50817 3.6572 
