dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-100
the8x3_filename: 00550100
filename_extension: tbd
filename_label: sunfish-2022-077-0-100-tbd(00550100)
mission_name: regm20.mi
fileopen_time: Thu_Apr_14_16:40:39_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-100
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1649954489.002 33.288 369.892 88.878 NaN NaN NaN 
NaN NaN NaN 1649954493.002 NaN NaN NaN 3.17225 0.02827 3.3728 
NaN NaN NaN 1649954554.002 NaN NaN NaN 3.17272 0.3011 3.3643 
NaN NaN NaN 1649954610.002 33.288 369.445 88.834 NaN NaN NaN 
NaN NaN NaN 1649954615.002 NaN NaN NaN 3.1731 0.79377 3.3632 
NaN NaN NaN 1649954676.003 NaN NaN NaN 3.17368 1.20559 3.362 
0.000302604 1.0848 0.292 1649954692.003 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1649954731.003 33.296 369.243 88.78 NaN NaN NaN 
NaN NaN NaN 1649954737.003 NaN NaN NaN 3.17418 1.68103 3.3632 
NaN NaN NaN 1649954798.003 NaN NaN NaN 3.17576 2.23258 3.3786 
NaN NaN NaN 1649954852.003 33.296 369.286 88.786 NaN NaN NaN 
NaN NaN NaN 1649954859.003 NaN NaN NaN 3.1755 2.87212 3.3715 
NaN NaN NaN 1649954920.003 NaN NaN NaN 3.17594 3.49087 3.3739 
NaN NaN NaN 1649954973.003 33.309 369.019 88.703 NaN NaN NaN 
NaN NaN NaN 1649954981.003 NaN NaN NaN 3.17545 4.1558 3.3643 
0.000212004 0.9944 0.4891 1649954993.003 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1649955042.003 NaN NaN NaN 3.17481 4.82201 3.3563 
NaN NaN NaN 1649955094.003 33.357 368.217 88.42 NaN NaN NaN 
NaN NaN NaN 1649955103.003 NaN NaN NaN 3.17253 5.46793 3.3155 
NaN NaN NaN 1649955164.003 NaN NaN NaN 3.16982 6.11304 3.2719 
NaN NaN NaN 1649955215.003 33.476 365.895 87.694 NaN NaN NaN 
NaN NaN NaN 1649955225.003 NaN NaN NaN 3.16771 6.74847 3.2427 
